TIMESTAMP,TORA33086_OPEN_PRICE_USD,TORA33086_HIGH_PRICE_USD,TORA33086_LOW_PRICE_USD,TORA33086_CLOSE_PRICE_USD,TORA33086_VOLUME_USD,TORA33086_DIVIDENDS_USD,TORA33086_STOCK_SPLITS_USD
2024-09-20 00:00:00+00:00,0.00824199989438057,0.018743999302387238,0.008193000219762325,0.008461999706923962,708027,0.0,0.0
2024-09-21 00:00:00+00:00,0.008461999706923962,0.0085230004042387,0.0031240000389516354,0.004403000231832266,425200,0.0,0.0
2024-09-22 00:00:00+00:00,0.004403000231832266,0.009193000383675098,0.004403000231832266,0.007728999946266413,355566,0.0,0.0
2024-09-23 00:00:00+00:00,0.007583000231534243,0.015250000171363354,0.005888000130653381,0.006548999808728695,504338,0.0,0.0
2024-09-24 00:00:00+00:00,0.006548999808728695,0.007501999847590923,0.005754999816417694,0.006876000203192234,247292,0.0,0.0
2024-09-25 00:00:00+00:00,0.006876000203192234,0.00711200013756752,0.00356599991209805,0.004104999825358391,248828,0.0,0.0
2024-09-26 00:00:00+00:00,0.004104999825358391,0.004724999889731407,0.00406700000166893,0.00419999985024333,192565,0.0,0.0
2024-09-27 00:00:00+00:00,0.00419999985024333,0.0042119999416172504,0.002265000017359853,0.002268000040203333,156409,0.0,0.0
2024-09-28 00:00:00+00:00,0.002268000040203333,0.0026569999754428864,0.001841000048443675,0.0024649999104440212,219829,0.0,0.0
2024-09-29 00:00:00+00:00,0.0024649999104440212,0.004333000164479017,0.002130999928340316,0.0023709998931735754,196736,0.0,0.0
2024-09-30 00:00:00+00:00,0.0023709998931735754,0.0027129999361932278,0.0022169998846948147,0.002266000024974346,102024,0.0,0.0
2024-10-01 00:00:00+00:00,0.002266000024974346,0.0022909999825060368,0.0020910000894218683,0.0021440000273287296,145878,0.0,0.0
2024-10-02 00:00:00+00:00,0.0021440000273287296,0.00215000007301569,0.0016560000367462635,0.0016769999638199806,119320,0.0,0.0
2024-10-03 00:00:00+00:00,0.0016769999638199806,0.0016929999692365527,0.0015739999944344163,0.0016169999726116657,46609,0.0,0.0
2024-10-04 00:00:00+00:00,0.0016169999726116657,0.0016629999736323953,0.0011549999471753836,0.0012540000025182962,147663,0.0,0.0
2024-10-05 00:00:00+00:00,0.0012540000025182962,0.0012969999806955457,0.0010819999733939767,0.0010930000571534038,139934,0.0,0.0
2024-10-06 00:00:00+00:00,0.0010930000571534038,0.0011749999830499291,0.001088000019080937,0.0011569999624043703,148630,0.0,0.0
2024-10-07 00:00:00+00:00,0.0011569999624043703,0.0012080000014975667,0.0010720000136643648,0.0012080000014975667,166842,0.0,0.0
2024-10-08 00:00:00+00:00,0.0012080000014975667,0.0012910000514239073,0.0011699999449774623,0.0012789999600499868,160329,0.0,0.0
2024-10-09 00:00:00+00:00,0.0012789999600499868,0.0017559999832883477,0.001104000024497509,0.0014309999532997608,167757,0.0,0.0
2024-10-10 00:00:00+00:00,0.0014309999532997608,0.0018500000005587935,0.0014309999532997608,0.0017170000355690718,152272,0.0,0.0
2024-10-11 00:00:00+00:00,0.0017170000355690718,0.0017340000486001372,0.0013249999610707164,0.0013729999773204327,122220,0.0,0.0
2024-10-12 00:00:00+00:00,0.0013729999773204327,0.001395000028423965,0.001323999953456223,0.0013780000153928995,145059,0.0,0.0
2024-10-13 00:00:00+00:00,0.0013780000153928995,0.0013940000208094716,0.0013210000470280647,0.0013680000556632876,144896,0.0,0.0
2024-10-14 00:00:00+00:00,0.0013680000556632876,0.0013930000131949782,0.001322000054642558,0.0013249999610707164,141482,0.0,0.0
2024-10-15 00:00:00+00:00,0.0013249999610707164,0.0014260000316426158,0.0008280000183731318,0.0009519999730400741,154544,0.0,0.0
2024-10-16 00:00:00+00:00,0.0009519999730400741,0.0009919999865815043,0.0008849999867379665,0.0009139999747276306,142295,0.0,0.0
2024-10-17 00:00:00+00:00,0.0009139999747276306,0.0009629999985918403,0.0008829999715089798,0.0009340000106021762,150908,0.0,0.0
2024-10-18 00:00:00+00:00,0.0009340000106021762,0.0009619999909773469,0.0008789999992586672,0.0008989999769255519,147254,0.0,0.0
