TIMESTAMP,GHO_OPEN_PRICE_USD,GHO_HIGH_PRICE_USD,GHO_LOW_PRICE_USD,GHO_CLOSE_PRICE_USD,GHO_VOLUME_USD,GHO_DIVIDENDS_USD,GHO_STOCK_SPLITS_USD
2023-07-16 00:00:00+00:00,0.9906920194625854,1.0011930465698242,0.981257975101471,0.9934300184249878,1732573,0.0,0.0
2023-07-17 00:00:00+00:00,0.9930199980735779,0.9938200116157532,0.9873210191726685,0.9884049892425537,607424,0.0,0.0
2023-07-18 00:00:00+00:00,0.9884120225906372,0.9889439940452576,0.9821180105209351,0.986661970615387,1062145,0.0,0.0
2023-07-19 00:00:00+00:00,0.9867870211601257,0.991536021232605,0.985414981842041,0.988985002040863,811013,0.0,0.0
2023-07-20 00:00:00+00:00,0.9890919923782349,0.9922270178794861,0.9874730110168457,0.9902229905128479,688119,0.0,0.0
2023-07-21 00:00:00+00:00,0.9901630282402039,0.9910809993743896,0.9871820211410522,0.9883819818496704,136657,0.0,0.0
2023-07-22 00:00:00+00:00,0.9882709980010986,0.9918599724769592,0.9870889782905579,0.9893530011177063,376420,0.0,0.0
2023-07-23 00:00:00+00:00,0.9894199967384338,0.989978015422821,0.987326979637146,0.9881410002708435,167525,0.0,0.0
2023-07-24 00:00:00+00:00,0.9878259897232056,0.9891049861907959,0.9821270108222961,0.9831179976463318,539473,0.0,0.0
2023-07-25 00:00:00+00:00,0.9832239747047424,0.9865429997444153,0.9825270175933838,0.983178973197937,96586,0.0,0.0
2023-07-26 00:00:00+00:00,0.9835820198059082,0.9871829748153687,0.9819419980049133,0.9820640087127686,1145771,0.0,0.0
2023-07-27 00:00:00+00:00,0.9820200204849243,0.9856470227241516,0.981332004070282,0.9852390289306641,308183,0.0,0.0
2023-07-28 00:00:00+00:00,0.985010027885437,0.986100971698761,0.9840490221977234,0.9850689768791199,282304,0.0,0.0
2023-07-29 00:00:00+00:00,0.9850749969482422,0.9862610101699829,0.9836159944534302,0.9842150211334229,520413,0.0,0.0
2023-07-30 00:00:00+00:00,0.9843760132789612,0.9877399802207947,0.9623820185661316,0.9863250255584717,1957997,0.0,0.0
