TIMESTAMP,BICITY_OPEN_PRICE_USD,BICITY_HIGH_PRICE_USD,BICITY_LOW_PRICE_USD,BICITY_CLOSE_PRICE_USD,BICITY_VOLUME_USD,BICITY_DIVIDENDS_USD,BICITY_STOCK_SPLITS_USD
2024-06-06 00:00:00+00:00,0.4135110080242157,0.6198580265045166,0.4035339951515198,0.5541920065879822,1124404,0.0,0.0
2024-06-07 00:00:00+00:00,0.5467290282249451,0.7995989918708801,0.49260300397872925,0.7237820029258728,1393041,0.0,0.0
2024-06-08 00:00:00+00:00,0.7237820029258728,0.7881379723548889,0.6432440280914307,0.7532539963722229,855062,0.0,0.0
2024-06-09 00:00:00+00:00,0.7532539963722229,0.8930609822273254,0.7200329899787903,0.8385509848594666,1142835,0.0,0.0
2024-06-10 00:00:00+00:00,0.8385509848594666,0.9023029804229736,0.7599499821662903,0.7971479892730713,1187637,0.0,0.0
2024-06-11 00:00:00+00:00,0.7971479892730713,0.9366440176963806,0.5781199932098389,0.8316680192947388,1712515,0.0,0.0
2024-06-12 00:00:00+00:00,0.8316680192947388,0.8781269788742065,0.6998230218887329,0.7455710172653198,936550,0.0,0.0
2024-06-13 00:00:00+00:00,0.7455710172653198,0.8688840270042419,0.7003059983253479,0.8169699907302856,1083789,0.0,0.0
2024-06-14 00:00:00+00:00,0.8169699907302856,0.8816490173339844,0.3554289937019348,0.6181380152702332,1115005,0.0,0.0
2024-06-15 00:00:00+00:00,0.6181380152702332,0.6487339735031128,0.5101619958877563,0.5699840188026428,669836,0.0,0.0
2024-06-16 00:00:00+00:00,0.5699840188026428,0.5879200100898743,0.3506230115890503,0.42586299777030945,726773,0.0,0.0
2024-06-17 00:00:00+00:00,0.42586299777030945,0.4431900084018707,0.33668598532676697,0.39177900552749634,716915,0.0,0.0
2024-06-18 00:00:00+00:00,0.39177900552749634,0.42834600806236267,0.319472998380661,0.4274919927120209,722668,0.0,0.0
2024-06-19 00:00:00+00:00,0.4274919927120209,0.6538950204849243,0.37361401319503784,0.6110190153121948,1489792,0.0,0.0
2024-06-20 00:00:00+00:00,0.6110190153121948,0.7252269983291626,0.5508729815483093,0.7252269983291626,1403728,0.0,0.0
2024-06-21 00:00:00+00:00,0.7252269983291626,0.8701810240745544,0.685267984867096,0.8378159999847412,1885354,0.0,0.0
2024-06-22 00:00:00+00:00,0.83788001537323,0.9233719706535339,0.7598119974136353,0.909434974193573,1842556,0.0,0.0
2024-06-23 00:00:00+00:00,0.909434974193573,0.9658120274543762,0.8417220115661621,0.9097840189933777,1918443,0.0,0.0
2024-06-24 00:00:00+00:00,0.9097840189933777,0.9549329876899719,0.6000509858131409,0.6229000091552734,1415597,0.0,0.0
2024-06-25 00:00:00+00:00,0.6229000091552734,0.7437390089035034,0.5728970170021057,0.6050469875335693,1304104,0.0,0.0
2024-06-26 00:00:00+00:00,0.6050469875335693,0.650367021560669,0.4901689887046814,0.5452470183372498,924369,0.0,0.0
2024-06-27 00:00:00+00:00,0.5452470183372498,0.6093969941139221,0.4548049867153168,0.502223014831543,712265,0.0,0.0
2024-06-28 00:00:00+00:00,0.502223014831543,0.5592780113220215,0.41096198558807373,0.5125880241394043,906520,0.0,0.0
2024-06-29 00:00:00+00:00,0.5125880241394043,0.5708829760551453,0.4885300099849701,0.558821976184845,805089,0.0,0.0
