TIMESTAMP,SGT13071_OPEN_PRICE_USD,SGT13071_HIGH_PRICE_USD,SGT13071_LOW_PRICE_USD,SGT13071_CLOSE_PRICE_USD,SGT13071_VOLUME_USD,SGT13071_DIVIDENDS_USD,SGT13071_STOCK_SPLITS_USD
2021-10-25 00:00:00+00:00,2.5999999706982635e-05,0.00011000000085914508,2.5999999706982635e-05,6.70000008540228e-05,4480288,0.0,0.0
2021-10-26 00:00:00+00:00,6.70000008540228e-05,0.00010299999848939478,3.300000025774352e-05,4.400000034365803e-05,5089435,0.0,0.0
2021-10-27 00:00:00+00:00,4.400000034365803e-05,5.400000009103678e-05,3.099999958067201e-05,3.5000000934815034e-05,2145791,0.0,0.0
2021-10-28 00:00:00+00:00,3.5000000934815034e-05,7.200000254670158e-05,1.9999999494757503e-05,7.200000254670158e-05,1159352,0.0,0.0
2021-10-29 00:00:00+00:00,7.200000254670158e-05,0.00011000000085914508,4.199999966658652e-05,9.500000305706635e-05,2562260,0.0,0.0
2021-10-30 00:00:00+00:00,9.500000305706635e-05,0.00011200000153621659,8.299999899463728e-05,0.00011000000085914508,3185704,0.0,0.0
2021-10-31 00:00:00+00:00,0.00011000000085914508,0.00011500000255182385,5.900000178371556e-05,6.70000008540228e-05,2005522,0.0,0.0
2021-11-01 00:00:00+00:00,6.70000008540228e-05,8.399999933317304e-05,4.400000034365803e-05,4.400000034365803e-05,1490987,0.0,0.0
2021-11-02 00:00:00+00:00,4.400000034365803e-05,7.79999973019585e-05,3.899999865097925e-05,5.6000000768108293e-05,1200222,0.0,0.0
2021-11-03 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,4.600000102072954e-05,5.0999999075429514e-05,742658,0.0,0.0
2021-11-04 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.5000000682193786e-05,4.600000102072954e-05,412260,0.0,0.0
2021-11-05 00:00:00+00:00,4.600000102072954e-05,7.000000186963007e-05,4.600000102072954e-05,7.000000186963007e-05,498752,0.0,0.0
2021-11-06 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,4.5000000682193786e-05,5.700000110664405e-05,603002,0.0,0.0
2021-11-07 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,4.8999998398358e-05,5.8000001445179805e-05,600758,0.0,0.0
2021-11-08 00:00:00+00:00,5.8000001445179805e-05,0.00013299999409355223,5.2999999752501026e-05,0.00010800000018207356,1821854,0.0,0.0
2021-11-09 00:00:00+00:00,0.00010800000018207356,0.0001289999927394092,9.300000237999484e-05,0.00010900000052060932,2093179,0.0,0.0
2021-11-10 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,7.79999973019585e-05,8.099999831756577e-05,762399,0.0,0.0
2021-11-11 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,6.500000017695129e-05,6.600000051548705e-05,408261,0.0,0.0
2021-11-12 00:00:00+00:00,6.600000051548705e-05,7.500000356230885e-05,5.999999848427251e-05,7.400000322377309e-05,324619,0.0,0.0
2021-11-13 00:00:00+00:00,7.400000322377309e-05,7.79999973019585e-05,6.500000017695129e-05,6.600000051548705e-05,262071,0.0,0.0
2021-11-14 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,5.900000178371556e-05,5.999999848427251e-05,207435,0.0,0.0
2021-11-15 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.900000178371556e-05,5.999999848427251e-05,296788,0.0,0.0
2021-11-16 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,4.8000001697801054e-05,5.700000110664405e-05,280647,0.0,0.0
2021-11-17 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.400000009103678e-05,5.8000001445179805e-05,182854,0.0,0.0
2021-11-18 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,3.7999998312443495e-05,4.099999932805076e-05,187376,0.0,0.0
2021-11-19 00:00:00+00:00,4.099999932805076e-05,4.600000102072954e-05,4.099999932805076e-05,4.5000000682193786e-05,191241,0.0,0.0
2021-11-20 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.5000000682193786e-05,4.600000102072954e-05,103714,0.0,0.0
2021-11-21 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.099999932805076e-05,4.099999932805076e-05,102519,0.0,0.0
2021-11-22 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.7999998312443495e-05,3.7999998312443495e-05,60745,0.0,0.0
2021-11-23 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05,60861,0.0,0.0
2021-11-24 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.199999991920777e-05,3.600000127335079e-05,36725,0.0,0.0
2021-11-25 00:00:00+00:00,3.300000025774352e-05,3.7000001611886546e-05,3.300000025774352e-05,3.400000059627928e-05,57882,0.0,0.0
2021-11-26 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.199999991920777e-05,3.300000025774352e-05,27900,0.0,0.0
2021-11-27 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,3.300000025774352e-05,3.300000025774352e-05,26151,0.0,0.0
2021-11-28 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,3.099999958067201e-05,37068,0.0,0.0
2021-11-29 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.5999999706982635e-05,2.5999999706982635e-05,67077,0.0,0.0
2021-11-30 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,72522,0.0,0.0
2021-12-01 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,59521,0.0,0.0
2021-12-02 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.4999999621068127e-05,1.8000000636675395e-05,252562,0.0,0.0
2021-12-03 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,231744,0.0,0.0
