TIMESTAMP,SUGAR34226_OPEN_PRICE_USD,SUGAR34226_HIGH_PRICE_USD,SUGAR34226_LOW_PRICE_USD,SUGAR34226_CLOSE_PRICE_USD,SUGAR34226_VOLUME_USD,SUGAR34226_DIVIDENDS_USD,SUGAR34226_STOCK_SPLITS_USD
2024-12-07 00:00:00+00:00,0.00029299999005161226,0.000299000006634742,0.0002530000056140125,0.00026000000070780516,24896,0.0,0.0
2024-12-08 00:00:00+00:00,0.00025099999038502574,0.000307999987853691,0.0002460000105202198,0.0002749999985098839,36759,0.0,0.0
2024-12-09 00:00:00+00:00,0.0002749999985098839,0.0003380000125616789,0.00024900000425986946,0.00025499999173916876,28366,0.0,0.0
2024-12-10 00:00:00+00:00,0.00025499999173916876,0.0002749999985098839,0.0002280000044265762,0.00024399999529123306,19050,0.0,0.0
2024-12-11 00:00:00+00:00,0.00024399999529123306,0.000295000005280599,0.00023400000645779073,0.0002469999890308827,31748,0.0,0.0
2024-12-12 00:00:00+00:00,0.0002469999890308827,0.00027799999224953353,0.00022699999681208283,0.0002680000034160912,20344,0.0,0.0
2024-12-13 00:00:00+00:00,0.0002680000034160912,0.000299000006634742,0.00020799999765586108,0.00021300000662449747,24346,0.0,0.0
2024-12-14 00:00:00+00:00,0.00021300000662449747,0.0002209999947808683,0.00018600000475998968,0.0001939999929163605,9623,0.0,0.0
2024-12-15 00:00:00+00:00,0.0001939999929163605,0.00020199999562464654,0.0001849999971454963,0.00019200000679120421,4845,0.0,0.0
2024-12-16 00:00:00+00:00,0.00019200000679120421,0.00022899999748915434,0.00017699999443721026,0.0001939999929163605,14548,0.0,0.0
2024-12-17 00:00:00+00:00,0.0001939999929163605,0.0002010000025620684,0.00015100000018719584,0.00015700000221841037,12131,0.0,0.0
2024-12-18 00:00:00+00:00,0.00015700000221841037,0.0001610000035725534,0.00011100000119768083,0.00011600000289035961,17152,0.0,0.0
2024-12-19 00:00:00+00:00,0.00011600000289035961,0.00012199999764561653,0.00010299999848939478,0.0001049999991664663,4179,0.0,0.0
2024-12-20 00:00:00+00:00,0.0001049999991664663,0.00010699999984353781,8.099999831756577e-05,9.200000204145908e-05,6381,0.0,0.0
2024-12-21 00:00:00+00:00,9.200000204145908e-05,9.500000305706635e-05,7.599999662488699e-05,7.599999662488699e-05,2389,0.0,0.0
2024-12-22 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,7.500000356230885e-05,7.599999662488699e-05,1566,0.0,0.0
2024-12-23 00:00:00+00:00,7.599999662488699e-05,8.299999899463728e-05,7.500000356230885e-05,8.099999831756577e-05,1015,0.0,0.0
2024-12-24 00:00:00+00:00,8.099999831756577e-05,8.499999967170879e-05,8.099999831756577e-05,8.299999899463728e-05,938,0.0,0.0
2024-12-25 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,8.199999865610152e-05,8.499999967170879e-05,721,0.0,0.0
2024-12-26 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.999999797903001e-05,8.099999831756577e-05,2487,0.0,0.0
2024-12-27 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.400000322377309e-05,7.500000356230885e-05,1151,0.0,0.0
2024-12-28 00:00:00+00:00,7.500000356230885e-05,7.699999696342275e-05,7.400000322377309e-05,7.599999662488699e-05,397,0.0,0.0
