TIMESTAMP,PEPU_OPEN_PRICE_USD,PEPU_HIGH_PRICE_USD,PEPU_LOW_PRICE_USD,PEPU_CLOSE_PRICE_USD,PEPU_VOLUME_USD,PEPU_DIVIDENDS_USD,PEPU_STOCK_SPLITS_USD
2025-01-01 00:00:00+00:00,0.009084000252187252,0.010684000328183174,0.008867999538779259,0.010371999815106392,3975069,0.0,0.0
2025-01-02 00:00:00+00:00,0.010371999815106392,0.012360000051558018,0.010371999815106392,0.01193500030785799,4692964,0.0,0.0
2025-01-03 00:00:00+00:00,0.01193500030785799,0.012387000024318695,0.011169999837875366,0.011858000420033932,3712349,0.0,0.0
2025-01-04 00:00:00+00:00,0.011858000420033932,0.012059999629855156,0.010963999666273594,0.011272000148892403,3081621,0.0,0.0
2025-01-05 00:00:00+00:00,0.011272000148892403,0.011435999535024166,0.010393000207841396,0.010857000015676022,2880758,0.0,0.0
2025-01-06 00:00:00+00:00,0.010857000015676022,0.01102800015360117,0.010011999867856503,0.010297000408172607,3365841,0.0,0.0
2025-01-07 00:00:00+00:00,0.010297000408172607,0.010790999978780746,0.009587000124156475,0.00964799989014864,3450258,0.0,0.0
2025-01-08 00:00:00+00:00,0.00964799989014864,0.009871000424027443,0.009046999737620354,0.009460000321269035,3297412,0.0,0.0
2025-01-09 00:00:00+00:00,0.009460000321269035,0.00979899987578392,0.008867000229656696,0.00979899987578392,2838567,0.0,0.0
2025-01-10 00:00:00+00:00,0.00979899987578392,0.011750999838113785,0.009758000262081623,0.010758000425994396,4918218,0.0,0.0
2025-01-11 00:00:00+00:00,0.010758000425994396,0.018238000571727753,0.010691000148653984,0.014431999996304512,12454850,0.0,0.0
2025-01-12 00:00:00+00:00,0.014454999938607216,0.018168000504374504,0.01406100019812584,0.014848999679088593,10709257,0.0,0.0
2025-01-13 00:00:00+00:00,0.014839000068604946,0.01673699915409088,0.012595999985933304,0.015313999727368355,9600275,0.0,0.0
2025-01-14 00:00:00+00:00,0.015313999727368355,0.015588999725878239,0.013712000101804733,0.014020999893546104,5024003,0.0,0.0
2025-01-15 00:00:00+00:00,0.014020999893546104,0.015811000019311905,0.01317800022661686,0.01444500032812357,4910095,0.0,0.0
2025-01-16 00:00:00+00:00,0.01444500032812357,0.014930999837815762,0.01362599991261959,0.013841000385582447,3616204,0.0,0.0
2025-01-17 00:00:00+00:00,0.013844000175595284,0.014113999903202057,0.012973000295460224,0.013729000464081764,4595028,0.0,0.0
2025-01-18 00:00:00+00:00,0.013729000464081764,0.01396699994802475,0.010741000063717365,0.011381999589502811,6029841,0.0,0.0
2025-01-19 00:00:00+00:00,0.011382999829947948,0.012148999609053135,0.009806999936699867,0.01018499955534935,6247240,0.0,0.0
2025-01-20 00:00:00+00:00,0.01018499955534935,0.010553999803960323,0.008851000107824802,0.010030999779701233,6028924,0.0,0.0
2025-01-21 00:00:00+00:00,0.010040000081062317,0.012116000056266785,0.009259000420570374,0.010994000360369682,4279577,0.0,0.0
2025-01-22 00:00:00+00:00,0.010994000360369682,0.013824000023305416,0.010627999901771545,0.01370800007134676,5832534,0.0,0.0
2025-01-23 00:00:00+00:00,0.01370800007134676,0.014913000166416168,0.011578000150620937,0.012657999992370605,6165907,0.0,0.0
2025-01-24 00:00:00+00:00,0.012657999992370605,0.013057000003755093,0.011865000240504742,0.012431999668478966,3783476,0.0,0.0
2025-01-25 00:00:00+00:00,0.012431999668478966,0.014290999621152878,0.011006000451743603,0.012834999710321426,5286401,0.0,0.0
2025-01-26 00:00:00+00:00,0.012834999710321426,0.014198999851942062,0.012772999703884125,0.013411999680101871,4353537,0.0,0.0
2025-01-27 00:00:00+00:00,0.013411999680101871,0.013554000295698643,0.012060999870300293,0.013209999538958073,4338627,0.0,0.0
2025-01-28 00:00:00+00:00,0.013209999538958073,0.015046999789774418,0.012548999860882759,0.014178999699652195,4245328,0.0,0.0
2025-01-29 00:00:00+00:00,0.014178999699652195,0.015908999368548393,0.012877999804913998,0.015859000384807587,6514960,0.0,0.0
2025-01-30 00:00:00+00:00,0.015859000384807587,0.021571999415755272,0.0158270001411438,0.01874300092458725,14039554,0.0,0.0
2025-01-31 00:00:00+00:00,0.01874300092458725,0.02144400030374527,0.017595000565052032,0.019030999392271042,11272809,0.0,0.0
2025-02-01 00:00:00+00:00,0.019030999392271042,0.021754000335931778,0.018552999943494797,0.02046000026166439,7936953,0.0,0.0
2025-02-02 00:00:00+00:00,0.02046000026166439,0.023319000378251076,0.019005000591278076,0.0220940001308918,12937922,0.0,0.0
2025-02-03 00:00:00+00:00,0.0220940001308918,0.022115999832749367,0.012051000259816647,0.013124999590218067,19536639,0.0,0.0
2025-02-04 00:00:00+00:00,0.013124999590218067,0.015197999775409698,0.010586000047624111,0.011854000389575958,9999265,0.0,0.0
2025-02-05 00:00:00+00:00,0.011854000389575958,0.012458999641239643,0.01102800015360117,0.012010999955236912,4125649,0.0,0.0
2025-02-06 00:00:00+00:00,0.012010999955236912,0.012875000014901161,0.011017999611794949,0.01104000024497509,3816835,0.0,0.0
