TIMESTAMP,XDN_CLOSE_PRICE_USD,XDN_OPEN_PRICE_USD,XDN_HIGH_PRICE_USD,XDN_LOW_PRICE_USD
2018-04-12,0.009877,0.00897,0.01028,0.008459
2018-04-13,0.010089,0.009877,0.010775,0.009512
2018-04-14,0.011381,0.010089,0.011603,0.009826
2018-04-15,0.012551,0.011355,0.012551,0.011155
2018-04-16,0.012693,0.012551,0.014027,0.011683
2018-04-17,0.012314,0.012693,0.013275,0.012194
2018-04-18,0.013737,0.012314,0.013737,0.012281
2018-04-19,0.014696,0.013737,0.016013,0.01331
2018-04-20,0.015745,0.014622,0.015769,0.01433
2018-04-21,0.014391,0.015745,0.015745,0.013547
2018-04-22,0.013917,0.014391,0.014762,0.013558
2018-04-23,0.014554,0.013854,0.014572,0.013706
2018-04-24,0.015116,0.014554,0.015387,0.014109
2018-04-25,0.012375,0.015116,0.015116,0.011891
2018-04-26,0.01412,0.012375,0.014253,0.012188
2018-04-27,0.014152,0.01412,0.015709,0.013871
2018-04-28,0.014636,0.014152,0.014806,0.013933
2018-04-29,0.014133,0.014636,0.014738,0.01346
2018-04-30,0.013211,0.014133,0.014217,0.013074
2018-05-01,0.013269,0.013211,0.013283,0.012664
2018-05-02,0.013954,0.013269,0.014103,0.013206
2018-05-03,0.014444,0.013954,0.014775,0.013609
2018-05-04,0.016104,0.014453,0.016835,0.01416
2018-05-05,0.020325,0.016104,0.0209,0.015897
2018-05-06,0.017702,0.020016,0.020089,0.01758
2018-05-07,0.016831,0.01763,0.018028,0.01651
2018-05-08,0.017514,0.018086,0.018975,0.016915
2018-05-09,0.018364,0.017429,0.018959,0.016551
2018-05-10,0.0167,0.018365,0.018629,0.0167
2018-05-11,0.013969,0.0167,0.0167,0.013396
2018-05-12,0.013393,0.013969,0.014606,0.0128
2018-05-13,0.014136,0.013394,0.0144,0.013245
2018-05-14,0.013741,0.014136,0.014398,0.013
2018-05-15,0.013267,0.0137,0.014341,0.013255
2018-05-16,0.012723,0.013261,0.013313,0.012242
2018-05-17,0.012638,0.012711,0.013973,0.012615
2018-05-18,0.013097,0.012702,0.013201,0.012096
2018-05-19,0.012827,0.01305,0.013208,0.012531
2018-05-20,0.013218,0.012827,0.013394,0.012756
2018-05-21,0.012665,0.013218,0.013218,0.01256
2018-05-22,0.011666,0.012665,0.01269,0.011666
2018-05-23,0.010926,0.011686,0.011834,0.010887
2018-05-24,0.01114,0.010923,0.011463,0.010535
2018-05-25,0.010967,0.011126,0.011248,0.010831
2018-05-26,0.010744,0.010927,0.011208,0.010667
2018-05-27,0.010612,0.010666,0.010712,0.010408
2018-05-28,0.009825,0.010525,0.010767,0.009709
2018-05-29,0.010213,0.009834,0.010821,0.009525
2018-05-30,0.010246,0.010213,0.010611,0.009859
2018-05-31,0.010121,0.010246,0.010421,0.009744
2018-06-01,0.009999,0.010118,0.010234,0.009861
2018-06-02,0.010255,0.009986,0.010356,0.009851
2018-06-03,0.010213,0.010234,0.01055,0.010046
2018-06-04,0.009777,0.010213,0.010316,0.009768
2018-06-05,0.009709,0.009778,0.009839,0.0091
2018-06-06,0.009404,0.009705,0.009725,0.009148
2018-06-07,0.009406,0.009394,0.009721,0.009324
2018-06-08,0.009337,0.009427,0.009534,0.009129
2018-06-09,0.00911,0.009325,0.009375,0.009103
2018-06-10,0.00769,0.009106,0.009106,0.007526
2018-06-11,0.007691,0.007733,0.007816,0.007414
2018-06-12,0.007381,0.00767,0.007879,0.007276
2018-06-13,0.006471,0.007334,0.007494,0.006281
2018-06-14,0.007569,0.006403,0.007717,0.006403
2018-06-15,0.007002,0.007492,0.007637,0.00696
2018-06-16,0.007221,0.007005,0.007252,0.006984
2018-06-17,0.007119,0.007169,0.007392,0.007067
2018-06-18,0.007596,0.00712,0.00765,0.007043
2018-06-19,0.007638,0.007603,0.007845,0.00738
2018-06-20,0.007462,0.007605,0.007646,0.007213
2018-06-21,0.007389,0.007451,0.007632,0.007383
2018-06-22,0.006548,0.007435,0.007437,0.00649
2018-06-23,0.006903,0.006558,0.006963,0.006501
2018-06-24,0.006384,0.006788,0.007125,0.006048
2018-06-25,0.006488,0.006374,0.006765,0.006222
2018-06-26,0.005905,0.00652,0.006699,0.005865
2018-06-27,0.005844,0.0059,0.005945,0.005753
2018-06-28,0.005498,0.005877,0.005885,0.005446
2018-06-29,0.005663,0.005438,0.005749,0.00515
2018-06-30,0.006109,0.005579,0.006226,0.005579
2018-07-01,0.005961,0.00607,0.006127,0.005642
2018-07-02,0.006436,0.005944,0.00647,0.00583
2018-07-03,0.006188,0.006436,0.006767,0.00616
2018-07-04,0.006556,0.006188,0.006696,0.006106
2018-07-05,0.006258,0.006556,0.006631,0.00612
2018-07-06,0.006399,0.006258,0.00643,0.00602
2018-07-07,0.00624,0.006399,0.006399,0.006
2018-07-08,0.006211,0.006233,0.006253,0.00614
2018-07-09,0.006066,0.006211,0.006289,0.006055
2018-07-10,0.005599,0.006066,0.006105,0.005582
2018-07-11,0.005392,0.005599,0.005661,0.005312
2018-07-12,0.00521,0.005392,0.005403,0.005104
2018-07-13,0.005252,0.00521,0.005306,0.005133
2018-07-14,0.005175,0.005252,0.005373,0.005123
2018-07-15,0.005456,0.005175,0.005542,0.005162
2018-07-16,0.005687,0.005456,0.005715,0.005397
2018-07-17,0.006332,0.005687,0.0065,0.005666
2018-07-18,0.006404,0.006332,0.006955,0.00619
2018-07-19,0.006392,0.006404,0.006663,0.006184
2018-07-20,0.005553,0.006392,0.006392,0.00552
2018-07-21,0.005801,0.005553,0.005903,0.005456
2018-07-22,0.005586,0.005801,0.00585,0.005531
2018-07-23,0.005772,0.005586,0.006435,0.005521
2018-07-24,0.006464,0.005772,0.006701,0.005751
2018-07-25,0.006214,0.006464,0.006495,0.006108
2018-07-26,0.005853,0.006214,0.006691,0.005775
2018-07-27,0.006136,0.005853,0.006358,0.005827
2018-07-28,0.006137,0.006136,0.006457,0.006087
2018-07-29,0.006229,0.006137,0.006277,0.006042
2018-07-30,0.006127,0.006229,0.006238,0.005986
2018-07-31,0.005852,0.006137,0.006335,0.005751
2018-08-01,0.00552,0.005852,0.005866,0.005329
2018-08-02,0.005195,0.00552,0.005661,0.005175
2018-08-03,0.004847,0.005195,0.005195,0.004768
2018-08-04,0.004585,0.004847,0.004928,0.004537
2018-08-05,0.004668,0.004585,0.004719,0.004509
2018-08-06,0.004542,0.004668,0.004768,0.0045
2018-08-07,0.004248,0.004542,0.004627,0.004235
2018-08-08,0.003703,0.004248,0.004254,0.003681
2018-08-09,0.003814,0.003703,0.003865,0.003515
2018-08-10,0.003329,0.003814,0.003821,0.003284
2018-08-11,0.003333,0.003329,0.0034,0.003176
2018-08-12,0.00344,0.003333,0.003534,0.003291
2018-08-13,0.003089,0.00344,0.003524,0.003017
2018-08-14,0.002711,0.003089,0.003099,0.002518
2018-08-15,0.002801,0.002711,0.003196,0.002685
2018-08-16,0.002991,0.002801,0.003088,0.002784
2018-08-17,0.003592,0.002991,0.003629,0.002982
2018-08-18,0.003373,0.003592,0.003687,0.003289
2018-08-19,0.003184,0.003373,0.003517,0.002993
2018-08-20,0.002834,0.003175,0.003207,0.002831
2018-08-21,0.002755,0.002825,0.003036,0.002744
2018-08-22,0.002645,0.002755,0.003099,0.002539
2018-08-23,0.002799,0.002645,0.002822,0.002542
2018-08-24,0.002826,0.0028,0.00284,0.002616
2018-08-25,0.002779,0.002826,0.002885,0.002729
2018-08-26,0.00273,0.002779,0.002803,0.002706
2018-08-27,0.002875,0.00273,0.002877,0.002698
2018-08-28,0.002958,0.002875,0.003062,0.002833
2018-08-29,0.002929,0.002958,0.003043,0.002901
2018-08-30,0.002765,0.002929,0.002937,0.002683
2018-08-31,0.003184,0.002765,0.003184,0.002723
2018-09-01,0.003654,0.003184,0.004018,0.003174
2018-09-02,0.003463,0.003654,0.00393,0.003355
2018-09-03,0.003509,0.003463,0.00363,0.003377
2018-09-04,0.003608,0.003509,0.003894,0.003407
2018-09-05,0.003,0.003608,0.003688,0.003
2018-09-06,0.002778,0.003,0.003014,0.00273
2018-09-07,0.002729,0.002778,0.003059,0.002728
2018-09-08,0.002642,0.002729,0.00286,0.0026
2018-09-09,0.002716,0.002642,0.002836,0.002536
2018-09-10,0.002896,0.002716,0.002931,0.002675
2018-09-11,0.002806,0.002896,0.003014,0.002758
2018-09-12,0.002598,0.002806,0.00286,0.002442
2018-09-13,0.002862,0.002598,0.002952,0.002578
2018-09-14,0.002836,0.002862,0.002951,0.002789
2018-09-15,0.002883,0.002835,0.002894,0.00281
2018-09-16,0.002862,0.002883,0.00291,0.002814
2018-09-17,0.00294,0.002869,0.003095,0.002862
2018-09-18,0.002979,0.002934,0.003021,0.002905
2018-09-19,0.002878,0.002979,0.00299,0.002767
2018-09-20,0.003021,0.002878,0.003038,0.002861
2018-09-21,0.003114,0.003021,0.003162,0.00298
2018-09-22,0.002986,0.003114,0.003199,0.002972
2018-09-23,0.003072,0.002986,0.003145,0.002976
2018-09-24,0.003,0.003072,0.003133,0.002975
2018-09-25,0.00295,0.003,0.003008,0.00284
2018-09-26,0.002885,0.00295,0.003012,0.002853
2018-09-27,0.003042,0.002885,0.003118,0.002867
2018-09-28,0.002999,0.003038,0.003121,0.002947
2018-09-29,0.00297,0.002999,0.003023,0.002927
2018-09-30,0.003285,0.00297,0.00331,0.002949
2018-10-01,0.003233,0.003285,0.003475,0.003112
2018-10-02,0.003213,0.003233,0.003437,0.003174
2018-10-03,0.003199,0.003213,0.003267,0.003146
2018-10-04,0.003198,0.003199,0.003282,0.003168
2018-10-05,0.003157,0.0032,0.00337,0.003147
2018-10-06,0.003175,0.003157,0.003253,0.003121
2018-10-07,0.003168,0.003175,0.003205,0.003084
2018-10-08,0.00318,0.003168,0.003197,0.003127
2018-10-09,0.003091,0.00318,0.003192,0.003069
2018-10-10,0.003104,0.003091,0.003121,0.003055
2018-10-11,0.002778,0.003104,0.00312,0.00272
2018-10-12,0.002763,0.002768,0.002818,0.002741
2018-10-13,0.002773,0.002763,0.002779,0.00275
2018-10-14,0.002776,0.002774,0.00281,0.00276
2018-10-15,0.00287,0.002776,0.003289,0.002758
2018-10-16,0.002854,0.00287,0.002935,0.00281
2018-10-17,0.00287,0.002854,0.002895,0.002842
2018-10-18,0.002817,0.002872,0.002894,0.002805
2018-10-19,0.00278,0.002817,0.002833,0.002776
2018-10-20,0.002827,0.00278,0.002893,0.002774
2018-10-21,0.002819,0.002827,0.002861,0.002812
2018-10-22,0.003085,0.002819,0.003088,0.002815
2018-10-23,0.002823,0.003085,0.003086,0.0028
2018-10-24,0.002839,0.002821,0.002899,0.002812
2018-10-25,0.002848,0.002839,0.00287,0.002812
2018-10-26,0.002889,0.002845,0.002979,0.002839
2018-10-27,0.002869,0.002885,0.002898,0.002851
2018-10-28,0.002867,0.002869,0.002883,0.002846
2018-10-29,0.002798,0.002867,0.002882,0.00279
2018-10-30,0.002794,0.002797,0.002816,0.002782
2018-10-31,0.002828,0.002795,0.002865,0.002764
2018-11-01,0.002833,0.002828,0.002847,0.002805
2018-11-02,0.002839,0.002833,0.002851,0.002819
2018-11-03,0.00285,0.002839,0.002936,0.00283
2018-11-04,0.002858,0.002855,0.002887,0.002814
2018-11-05,0.002864,0.002858,0.002873,0.002824
2018-11-06,0.002806,0.002864,0.002871,0.002731
2018-11-07,0.002804,0.002806,0.002857,0.002772
2018-11-08,0.002759,0.002804,0.002815,0.002737
2018-11-09,0.002614,0.002759,0.002766,0.002578
2018-11-10,0.002632,0.002614,0.002662,0.002584
2018-11-11,0.002659,0.002632,0.002662,0.002598
2018-11-12,0.002637,0.002659,0.002667,0.002602
2018-11-13,0.002653,0.002637,0.002688,0.002589
2018-11-14,0.002213,0.00265,0.002661,0.002076
2018-11-15,0.002118,0.002213,0.002224,0.002005
2018-11-16,0.002076,0.002118,0.002188,0.002031
2018-11-17,0.002066,0.002076,0.002102,0.002032
2018-11-18,0.002075,0.002066,0.002158,0.002062
2018-11-19,0.001576,0.002075,0.002095,0.001564
2018-11-20,0.001384,0.001576,0.001612,0.001266
2018-11-21,0.001523,0.001384,0.001544,0.00135
2018-11-22,0.001464,0.001517,0.001579,0.001401
2018-11-23,0.001414,0.001464,0.001484,0.001346
2018-11-24,0.001217,0.001414,0.001466,0.001173
2018-11-25,0.001275,0.001217,0.00137,0.001112
2018-11-26,0.00124,0.001275,0.00136,0.001176
2018-11-27,0.001214,0.00124,0.001254,0.00118
2018-11-28,0.001462,0.001214,0.001529,0.001212
2018-11-29,0.001499,0.001462,0.001551,0.001378
2018-11-30,0.001345,0.001499,0.001514,0.001315
2018-12-01,0.001486,0.001345,0.001521,0.001335
2018-12-02,0.00141,0.001486,0.001505,0.001409
2018-12-03,0.001385,0.00141,0.001428,0.001339
2018-12-04,0.001423,0.001385,0.001476,0.001369
2018-12-05,0.001404,0.001423,0.001469,0.001355
2018-12-06,0.001225,0.001404,0.001471,0.001225
2018-12-07,0.001178,0.001225,0.001242,0.001105
2018-12-08,0.00119,0.001178,0.001218,0.001133
2018-12-09,0.001224,0.00119,0.001259,0.001181
2018-12-10,0.001168,0.001224,0.001244,0.001147
2018-12-11,0.001158,0.001168,0.001185,0.001132
2018-12-12,0.001184,0.001153,0.001198,0.001134
2018-12-13,0.001102,0.001182,0.001189,0.001098
2018-12-14,0.00107,0.001102,0.00111,0.001063
2018-12-15,0.001048,0.00107,0.001078,0.001024
2018-12-16,0.001052,0.001048,0.001088,0.001033
2018-12-17,0.00113,0.001052,0.001173,0.001019
2018-12-18,0.001194,0.00113,0.0012,0.001104
2018-12-19,0.001257,0.001194,0.001347,0.001188
2018-12-20,0.001381,0.001257,0.001401,0.001252
2018-12-21,0.001269,0.001381,0.001402,0.001221
2018-12-22,0.001319,0.001269,0.00132,0.00123
2018-12-23,0.001289,0.001319,0.001348,0.001271
2018-12-24,0.001354,0.001289,0.001407,0.001287
2018-12-25,0.001266,0.001354,0.001355,0.001241
2018-12-26,0.001287,0.001276,0.001304,0.001242
2018-12-27,0.00122,0.001286,0.001298,0.001208
2018-12-28,0.001292,0.00122,0.001303,0.001208
2018-12-29,0.001254,0.001292,0.001318,0.001252
2018-12-30,0.001276,0.001254,0.001296,0.001254
2018-12-31,0.001244,0.001276,0.001281,0.00123
2019-01-01,0.001273,0.001244,0.001281,0.001226
2019-01-02,0.001296,0.001274,0.001299,0.00126
2019-01-03,0.001269,0.001296,0.001297,0.001259
2019-01-04,0.001261,0.001269,0.001278,0.001228
2019-01-05,0.0012,0.001261,0.001274,0.001182
2019-01-06,0.001253,0.0012,0.001277,0.001175
2019-01-07,0.001229,0.001253,0.001257,0.001224
2019-01-08,0.00122,0.001229,0.001257,0.00122
2019-01-09,0.001241,0.00122,0.001244,0.001218
2019-01-10,0.001027,0.001241,0.001252,0.001003
2019-01-11,0.001068,0.001027,0.001108,0.001027
2019-01-12,0.001071,0.001068,0.001084,0.00104
2019-01-13,0.001002,0.001071,0.001079,0.001002
2019-01-14,0.001041,0.001002,0.001047,0.001
2019-01-15,0.001002,0.001041,0.001041,0.000993
2019-01-16,0.000999,0.001002,0.00104,0.000968
2019-01-17,0.001007,0.000999,0.001021,0.000985
2019-01-18,0.001079,0.001007,0.001097,0.001007
2019-01-19,0.001058,0.001079,0.001092,0.001028
2019-01-20,0.001013,0.001058,0.001058,0.000988
2019-01-21,0.001006,0.001013,0.001013,0.000994
2019-01-22,0.001073,0.001006,0.001087,0.001003
2019-01-23,0.001092,0.001073,0.001218,0.00103
2019-01-24,0.001112,0.001099,0.001137,0.001082
2019-01-25,0.001093,0.001112,0.001115,0.001086
2019-01-26,0.001085,0.001093,0.001109,0.001059
2019-01-27,0.00109,0.001085,0.001104,0.00107
2019-01-28,0.001024,0.00109,0.001094,0.001006
2019-01-29,0.001007,0.001024,0.001037,0.001
2019-01-30,0.001021,0.001007,0.001026,0.001003
2019-01-31,0.001016,0.001021,0.001029,0.001009
2019-02-01,0.000978,0.001016,0.001028,0.000968
2019-02-02,0.000987,0.000978,0.000988,0.000955
2019-02-03,0.00094,0.000987,0.000991,0.000938
2019-02-04,0.000937,0.00094,0.000972,0.000931
2019-02-05,0.000942,0.000937,0.000954,0.00093
2019-02-06,0.000929,0.000942,0.000942,0.000917
2019-02-07,0.000927,0.000929,0.000934,0.000912
2019-02-08,0.001051,0.000927,0.001089,0.000925
2019-02-09,0.001049,0.001051,0.00107,0.00103
2019-02-10,0.001076,0.001049,0.001076,0.001049
2019-02-11,0.001061,0.001076,0.001076,0.001047
2019-02-12,0.00101178,0.001061,0.001065,0.001008
2019-02-13,0.00100773,0.00101178,0.001023,0.00100573
2019-02-14,0.0010409,0.00100784,0.00106287,0.00100765
2019-02-15,0.00103151,0.0010409,0.00106956,0.00101425
2019-02-16,0.0010092,0.00103151,0.00103331,0.00100858
2019-02-17,0.00103336,0.0010092,0.001037,0.00100765
2019-02-18,0.00108819,0.00103336,0.00109311,0.00102818
2019-02-19,0.00104513,0.00108819,0.00110762,0.00102589
2019-02-20,0.00103688,0.00104536,0.00105296,0.00103189
2019-02-21,0.0010004,0.00103688,0.001047,0.001
2019-02-22,0.00103599,0.00100005,0.001053,0.00100005
2019-02-23,0.00103637,0.00103599,0.00107478,0.00100944
2019-02-24,0.00094597,0.00104251,0.0010736,0.00094
2019-02-25,0.00096052,0.00094596,0.00097329,0.00094532
2019-02-26,0.00096066,0.00096052,0.00097318,0.00095401
2019-02-27,0.00095599,0.0009612,0.00096863,0.000932
2019-02-28,0.00095446,0.00095599,0.00096419,0.00093376
2019-03-01,0.00095827,0.00095387,0.00096,0.00093476
2019-03-02,0.00095385,0.00095805,0.00095855,0.00091611
2019-03-03,0.00096633,0.00095385,0.00097913,0.00094958
2019-03-04,0.00092653,0.00096633,0.00096913,0.00092281
2019-03-05,0.00103084,0.00092653,0.00110283,0.00092268
2019-03-06,0.00100855,0.00103084,0.00104346,0.00100354
2019-03-07,0.00100267,0.00100884,0.00102092,0.00099
2019-03-08,0.00100374,0.00100292,0.00101602,0.00099343
2019-03-09,0.0010057,0.00100374,0.0010289,0.00099493
2019-03-10,0.00100481,0.0010057,0.00101574,0.00099809
2019-03-11,0.00100109,0.00100481,0.00101488,0.00099124
2019-03-12,0.00109054,0.00100109,0.00109653,0.00099077
2019-03-13,0.00109896,0.00109054,0.00110559,0.00106837
2019-03-14,0.00110327,0.00109896,0.00110694,0.00108312
2019-03-15,0.00114116,0.00110339,0.00115192,0.00109665
2019-03-16,0.00120334,0.00114116,0.00123259,0.00113585
2019-03-17,0.00117884,0.00120164,0.00121105,0.00117705
2019-03-18,0.00114891,0.00117877,0.00120309,0.00114
2019-03-19,0.00116327,0.00114875,0.00117324,0.00112958
2019-03-20,0.00118443,0.00116327,0.00118826,0.00115327
2019-03-21,0.0012176,0.00118358,0.00126032,0.00115306
2019-03-22,0.00126362,0.0012176,0.00127142,0.00117475
2019-03-23,0.0013481,0.00126362,0.00136065,0.00125689
2019-03-24,0.0012711,0.0013481,0.00135208,0.00126483
2019-03-25,0.00125401,0.0012711,0.00128255,0.00124165
2019-03-26,0.00122036,0.00125401,0.00126131,0.00120302
2019-03-27,0.00126226,0.00122036,0.00127,0.00121356
2019-03-28,0.00127969,0.00125722,0.00129974,0.00125541
2019-03-29,0.00134026,0.00127969,0.00135279,0.00125751
2019-03-30,0.00138576,0.00134026,0.00138576,0.00132229
2019-03-31,0.00145178,0.0013861,0.00151763,0.00136547
2019-04-01,0.00154955,0.00145178,0.00156258,0.001373
2019-04-02,0.0017077,0.00154955,0.00175482,0.00149061
2019-04-03,0.00171329,0.0017077,0.0020896,0.0015555
2019-04-04,0.00190848,0.00171033,0.00203247,0.00165829
2019-04-05,0.00186315,0.00190848,0.00197685,0.00176695
2019-04-06,0.0017293,0.00186317,0.00187883,0.00170637
2019-04-07,0.00174316,0.0017293,0.00178946,0.00169863
2019-04-08,0.00174115,0.00174316,0.00178207,0.00171343
2019-04-09,0.00165784,0.00174071,0.00174507,0.00158032
2019-04-10,0.00179363,0.00165784,0.00193365,0.001611
2019-04-11,0.0016071,0.00179363,0.00186156,0.00156371
2019-04-12,0.0015388,0.0016071,0.00161431,0.00152146
2019-04-13,0.00157585,0.0015388,0.00159732,0.00153704
2019-04-14,0.00161435,0.00157585,0.00161616,0.00156007
2019-04-15,0.00156005,0.00161435,0.00162988,0.00155138
2019-04-16,0.00156,0.00156016,0.00158941,0.00153638
2019-04-17,0.00154032,0.00156,0.00157253,0.0015245
2019-04-18,0.00154688,0.00154032,0.00161066,0.00152228
2019-04-19,0.00143536,0.00154688,0.00155105,0.00131297
2019-04-20,0.0014067,0.00143536,0.00144688,0.00138883
2019-04-21,0.00131832,0.0014067,0.00141112,0.00130097
2019-04-22,0.0014278,0.00131832,0.00143023,0.0013063
2019-04-23,0.00147237,0.0014278,0.00150351,0.00140947
2019-04-24,0.00165457,0.00147237,0.00199,0.00147066
2019-04-25,0.00142156,0.0016554,0.00165717,0.00139652
2019-04-26,0.00138528,0.00142156,0.00146997,0.00135744
2019-04-27,0.00144656,0.00138528,0.00149677,0.00134301
2019-04-28,0.00142023,0.00144656,0.00147959,0.0013956
2019-04-29,0.0014225,0.00142023,0.00142797,0.0014067
2019-04-30,0.00143233,0.0014225,0.00147851,0.00139597
2019-05-01,0.0014346,0.00143233,0.00144616,0.00141689
2019-05-02,0.00142507,0.0014346,0.00143791,0.00141776
2019-05-03,0.00142767,0.00142507,0.00144939,0.00142138
2019-05-04,0.00139398,0.00142767,0.00143462,0.00133466
2019-05-05,0.00139731,0.00139384,0.00144709,0.00137324
2019-05-06,0.00132274,0.00139731,0.00140398,0.00130148
2019-05-07,0.00133938,0.00132665,0.00139211,0.00132212
2019-05-08,0.00136835,0.00133884,0.0013875,0.00132385
2019-05-09,0.00137559,0.00136835,0.00138044,0.00134727
2019-05-10,0.00142664,0.00137558,0.00147561,0.00137204
2019-05-11,0.00141987,0.00142664,0.00148495,0.00137046
2019-05-12,0.00134236,0.00141994,0.001485,0.00132081
2019-05-13,0.001369,0.00134236,0.00143182,0.00133471
2019-05-14,0.00137447,0.001369,0.00142569,0.001316
2019-05-15,0.00147411,0.00137447,0.00148507,0.00136717
2019-05-16,0.0015324,0.00147411,0.00161406,0.00146
2019-05-17,0.00142375,0.0015324,0.00159327,0.00129736
2019-05-18,0.00143789,0.00142375,0.00148675,0.00135664
2019-05-19,0.00154624,0.0014384,0.00155846,0.00143511
2019-05-20,0.00141969,0.00154627,0.00154627,0.00137678
2019-05-21,0.00150779,0.00141969,0.00159,0.00139888
2019-05-22,0.00141695,0.00150779,0.00155448,0.00140671
2019-05-23,0.00144075,0.00141695,0.00146136,0.00138628
2019-05-24,0.00141319,0.00144075,0.0014638,0.00139292
2019-05-25,0.00142358,0.00141319,0.00142774,0.00139
2019-05-26,0.00151385,0.00142358,0.00155,0.00141055
2019-05-27,0.00143856,0.00151385,0.00156251,0.00140546
2019-05-28,0.00138341,0.00143856,0.001509,0.00136093
2019-05-29,0.00139661,0.00138301,0.00141397,0.001353
2019-05-30,0.00132747,0.00139661,0.00148674,0.00132
2019-05-31,0.00135605,0.00132747,0.00135869,0.00130987
2019-06-01,0.00139285,0.00135605,0.00140761,0.00134953
2019-06-02,0.00139811,0.00139285,0.00144782,0.00138144
2019-06-03,0.00131472,0.00139811,0.00140663,0.00130911
2019-06-04,0.00124191,0.00131472,0.00132101,0.00122392
2019-06-05,0.00123926,0.0012416,0.00128557,0.00121939
2019-06-06,0.00124027,0.00123926,0.00126529,0.00122154
2019-06-07,0.00129758,0.00124027,0.00131303,0.00123157
2019-06-08,0.00125764,0.00129758,0.0013011,0.00124347
2019-06-09,0.00121023,0.00125825,0.00126309,0.00119431
