TIMESTAMP,POPE36443_OPEN_PRICE_USD,POPE36443_HIGH_PRICE_USD,POPE36443_LOW_PRICE_USD,POPE36443_CLOSE_PRICE_USD,POPE36443_VOLUME_USD,POPE36443_DIVIDENDS_USD,POPE36443_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,,,,0.0,332115,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,7.105699763396839e-14,7.105748552494601e-14,7.105699763396839e-14,7.105748552494601e-14,1,0.0,0.0
