Lag,BAT,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,XRP,ZEC
11,8.434599134497726e-10,0.0013844012754916815,3.4308195773803446e-08,0.1839155531792087,1.6826966642513587e-06,4.057687559146266e-06,0.012979572748081702,0.17091294806123836,7.255900318416793e-06,4.177049650766258e-05,0.004086134707959605,3.4707512848727615e-05,0.05152474481314267,1.1138670350810451e-08,7.345547918422945e-05
12,4.546157019390484e-08,0.0016967299344846415,7.912665801631795e-08,0.12046412482363661,3.3074463634508206e-06,6.0174341413126266e-06,0.004826028795215369,0.2407664225410803,1.3058995899601343e-05,4.004421895281995e-05,0.0063749405882155144,1.2535828431195152e-05,0.07582868932477721,4.390743649983157e-09,0.00010417534025732343
13,4.857707872802813e-08,0.0027966668144650745,2.9793703681114096e-07,0.18334201943217707,7.588110665531444e-06,3.227043775105009e-06,0.008739727545050814,0.28005992559964543,4.35250572420223e-05,0.00021045855432075145,0.02145111119796562,1.9307828239673157e-06,0.12444009374197541,8.298283707217474e-09,0.00021233507465977182
14,6.65179906267664e-08,0.0042550709651265435,7.383434493996771e-07,0.21797823152465268,1.6128633736006918e-05,2.1391555835653057e-06,0.011736384720629945,0.3181439513495929,3.619183615959379e-05,2.0684058823942984e-05,0.023430274646027666,4.050260844020793e-06,0.15634134898418756,1.522279985958042e-08,0.00035967595266587246
15,8.831854946436316e-08,0.005294119127785142,1.4968541103288942e-06,0.26002921401097784,8.122980064280257e-06,1.1959129569212642e-06,0.014212934438241641,0.1574326780148652,5.9190352793038965e-05,2.2196737876651795e-07,0.02130712840794281,1.6423384716951914e-05,0.24486009117765042,5.681818700167816e-08,0.0008390344509481963
16,1.3953523618427341e-07,0.0016584651535513015,1.5555574195792582e-07,0.2094287967206906,7.251760502232346e-06,2.1703626194450256e-06,0.016999298886519947,0.1788929978972909,0.0001071193434437175,4.66238492963168e-07,0.030574848672180785,1.7004296641027892e-05,0.13362368539056976,1.3361855901136614e-07,0.0012141041639501017
17,4.018283052459837e-08,0.0017669765133769193,9.669036330004324e-08,0.25008352823542035,3.447023149660798e-06,2.7271677961933196e-06,0.02510333626370374,0.20467339296713696,0.00017988990516043304,1.7220361167742467e-07,0.030363550605178105,2.1090995010015736e-05,0.07203879137163456,2.2615218867605868e-07,0.0010413621592646547
18,7.230699821710256e-08,0.0022359448725350548,1.5007781202390616e-07,0.18276774620777544,1.5428832918742906e-06,1.6049321951251551e-06,0.01480488297461978,0.1637768269957736,0.0002347948401512452,2.412984981286344e-07,0.02427368627647033,2.034474881265411e-05,0.11804614364837947,3.9286195908729257e-08,0.0015426973473706437
19,8.994526719839087e-08,0.0026078819780209522,2.4344656841561187e-07,0.21432660724651398,3.979669212255493e-06,1.2700989273007017e-06,0.024061363456554723,0.17835452130161736,0.0005190621448479018,3.5789876392988045e-07,0.05010210703429763,3.833612766713122e-05,0.10219456410198058,8.930668401623e-08,0.0015868707820655495
20,1.254591258803313e-07,0.002718497152900101,4.044379965979313e-07,0.140416129159309,5.151817874630194e-06,1.3188229591525065e-06,0.01431925611379802,0.22642811183838907,0.0008150068607715475,2.775339289800746e-07,0.04451568053413206,4.969279349563429e-05,0.13410195776189585,1.45523059526844e-07,0.0009475232724510346
21,4.128429941079639e-07,0.0022372434483206383,8.39011428817906e-07,0.16534134867489048,7.3878847233852354e-06,1.6477342819727952e-06,0.015834251425382282,0.2332261067991126,0.0008910681515684281,5.238925115179151e-08,0.033365870250223265,5.778834347470555e-05,0.15710975349884154,1.5445825396782168e-07,0.0012849392600515752
22,4.617748982737737e-07,0.003902264225665615,5.121099637270819e-07,0.20785042692418434,5.131973199298865e-06,2.9655029578030315e-06,0.018883097760092504,0.2832249873534715,0.0008026320170918833,6.673221114999789e-08,0.023131343034835376,8.33672596970829e-05,0.16990762496655895,2.100453000979796e-07,0.00208291124337709
23,3.5484663338239063e-07,0.003271964497921715,2.2776402039023096e-07,0.25470441473522654,9.006974272152053e-06,3.389604612055502e-06,0.05918527282174688,0.27905899754228985,0.000988554539396096,1.5478304178710913e-07,0.0299065070555233,8.199722416376692e-05,0.16176352250233206,4.6726674131916425e-07,0.0017606603374239786
24,4.944133965799987e-07,0.0046020753259225,3.975954881592051e-07,0.28530342607123144,1.0647749707955737e-05,4.7042221208418e-06,0.09006061322086881,0.29794839307881704,0.0009768332957153603,2.0154358642269827e-07,0.01703764200678768,5.594110366486273e-05,0.17971079432213646,5.622859471952775e-07,0.0012766732830277214
25,5.366755705853118e-07,0.0019294235605970655,5.340976119187439e-07,0.03938983853063677,8.841276700302304e-06,6.745173346022522e-06,0.17890063057536015,0.21281974384773467,0.0015969640581847703,4.03557159234436e-08,0.000608394036684375,6.7262378029296e-05,0.1395463192544589,6.665930514806099e-07,0.0022812972135257113
26,5.27956644575955e-07,0.0016876483308434602,8.614160172942931e-07,0.03793040509551056,1.4290101328138838e-06,7.757416377015703e-06,0.2165363862784739,0.2101154183322821,0.0025000194599721632,3.2198097888098343e-07,0.0009323641828122249,8.496339059402787e-05,0.17183737738645913,4.144365400372884e-07,0.001340937908502881
27,7.140202519504157e-07,0.0021218629983048645,1.1297317399724222e-06,0.04263477414991499,1.0803424392800521e-06,1.2838362641642445e-06,0.24102939068792079,0.23211548670177823,0.0027504080229318983,4.842733368728115e-07,0.0008343091189472311,0.0001378364870088947,0.07663635562029464,5.391450032282458e-07,0.0008772327699398025
28,1.0729463805626353e-06,0.003980656494664598,1.7056966339485395e-06,0.047722358763795554,1.5449604065710874e-06,1.795568738018978e-06,0.26341694788617503,0.1468779442630316,0.0017091750760690721,1.7681533933581593e-06,0.0007762073228596536,3.9336542768785955e-05,0.09779811935401385,3.519788785352442e-07,0.0012878863326964295
29,1.7981242164743884e-06,0.004887926344503361,9.593422668982228e-07,0.016236797884933037,2.429090683154006e-06,2.1329005560833775e-06,0.23068104238103637,0.18151832678448818,0.0005960320404764104,1.910547164627927e-06,0.00046242872351682444,3.4180817190931793e-05,0.023439170029788313,5.475723708771719e-07,0.0013978536428658967
30,1.221218308713628e-06,0.005938987015479253,7.186392673700353e-07,0.009673383268908564,4.05161474523096e-06,3.92820770502067e-06,0.09297903594715813,0.11774257459606587,0.0007746310321296872,6.976662186898021e-07,0.00032426121375152836,3.3383692591778635e-05,0.03077102033037356,6.579341784103775e-07,0.0018248081159506018
