TIMESTAMP,BENI_OPEN_PRICE_USD,BENI_HIGH_PRICE_USD,BENI_LOW_PRICE_USD,BENI_CLOSE_PRICE_USD,BENI_VOLUME_USD,BENI_DIVIDENDS_USD,BENI_STOCK_SPLITS_USD
2024-04-02 00:00:00+00:00,0.0012870000209659338,0.0014909999445080757,0.0005849999724887311,0.0011660000309348106,546063,0.0,0.0
2024-04-03 00:00:00+00:00,0.0011660000309348106,0.0016430000541731715,0.0006339999963529408,0.0007520000217482448,536525,0.0,0.0
2024-04-04 00:00:00+00:00,0.0007520000217482448,0.0009299999801442027,0.0005009999731555581,0.0006890000076964498,291847,0.0,0.0
2024-04-05 00:00:00+00:00,0.0006890000076964498,0.0008159999852068722,0.0004360000020824373,0.000547999981790781,221804,0.0,0.0
2024-04-06 00:00:00+00:00,0.0005469999741762877,0.0007890000124461949,0.00045399999362416565,0.0007350000087171793,165032,0.0,0.0
2024-04-07 00:00:00+00:00,0.0007350000087171793,0.001133000012487173,0.0005319999763742089,0.0008829999715089798,171544,0.0,0.0
2024-04-08 00:00:00+00:00,0.0008829999715089798,0.0019000000320374966,0.0007040000054985285,0.0016380000161007047,403588,0.0,0.0
2024-04-09 00:00:00+00:00,0.0016380000161007047,0.0038509999867528677,0.0014489999739453197,0.0034469999372959137,1175886,0.0,0.0
2024-04-10 00:00:00+00:00,0.0034469999372959137,0.006258999928832054,0.002492999890819192,0.003387999953702092,2074611,0.0,0.0
2024-04-11 00:00:00+00:00,0.003387999953702092,0.004699999932199717,0.002309999894350767,0.0029929999727755785,820975,0.0,0.0
2024-04-12 00:00:00+00:00,0.0029929999727755785,0.0031950001139193773,0.001475999946705997,0.0019379999721422791,588465,0.0,0.0
2024-04-13 00:00:00+00:00,0.0019379999721422791,0.0026390000712126493,0.0013650000328198075,0.002002999885007739,336292,0.0,0.0
2024-04-14 00:00:00+00:00,0.002002999885007739,0.0028460000175982714,0.0019680000841617584,0.002440999960526824,280250,0.0,0.0
2024-04-15 00:00:00+00:00,0.002483000047504902,0.0024949999060481787,0.0016880000475794077,0.0019000000320374966,189682,0.0,0.0
2024-04-16 00:00:00+00:00,0.0019000000320374966,0.0019399999873712659,0.0011739999754354358,0.0019099999917671084,196944,0.0,0.0
2024-04-17 00:00:00+00:00,0.0017140000127255917,0.0022879999596625566,0.0013269999762997031,0.0019920000340789557,198537,0.0,0.0
2024-04-18 00:00:00+00:00,0.0019920000340789557,0.004399000201374292,0.0017790000420063734,0.0036780000664293766,432717,0.0,0.0
2024-04-19 00:00:00+00:00,0.003674000035971403,0.007172000128775835,0.0026259999722242355,0.005193000193685293,1070038,0.0,0.0
2024-04-20 00:00:00+00:00,0.005193000193685293,0.007156999781727791,0.003938000183552504,0.00674000009894371,818843,0.0,0.0
2024-04-21 00:00:00+00:00,0.006659999955445528,0.009833999909460545,0.005896999966353178,0.008879000321030617,1339766,0.0,0.0
2024-04-22 00:00:00+00:00,0.008879000321030617,0.009189999662339687,0.005537999793887138,0.008143999613821507,1500705,0.0,0.0
2024-04-23 00:00:00+00:00,0.00814799964427948,0.00853700004518032,0.005377999972552061,0.005948999896645546,779890,0.0,0.0
2024-04-24 00:00:00+00:00,0.005429000128060579,0.007135000079870224,0.004794999957084656,0.005146999843418598,699108,0.0,0.0
2024-04-25 00:00:00+00:00,0.005146999843418598,0.006173000205308199,0.004910000134259462,0.0053369998931884766,408127,0.0,0.0
2024-04-26 00:00:00+00:00,0.0053369998931884766,0.005818000063300133,0.004863999783992767,0.005421000067144632,352776,0.0,0.0
2024-04-27 00:00:00+00:00,0.005421000067144632,0.005421999841928482,0.0038129999302327633,0.0048779998905956745,445491,0.0,0.0
2024-04-28 00:00:00+00:00,0.0048779998905956745,0.005754000041633844,0.0038660001009702682,0.0043379999697208405,358343,0.0,0.0
2024-04-29 00:00:00+00:00,0.0043379999697208405,0.005016999784857035,0.0032309999223798513,0.00393400015309453,334744,0.0,0.0
2024-04-30 00:00:00+00:00,0.00393400015309453,0.004226999823004007,0.002452000044286251,0.003396000014618039,343708,0.0,0.0
2024-05-01 00:00:00+00:00,0.0034169999416917562,0.005723999813199043,0.0031449999660253525,0.005297000054270029,467702,0.0,0.0
2024-05-02 00:00:00+00:00,0.005297000054270029,0.008479000069200993,0.004490000195801258,0.007360999938100576,660240,0.0,0.0
2024-05-03 00:00:00+00:00,0.00723899994045496,0.007348999846726656,0.005237999837845564,0.0056119998916983604,528099,0.0,0.0
2024-05-04 00:00:00+00:00,0.0056119998916983604,0.006647000089287758,0.004865000024437904,0.005009999964386225,300817,0.0,0.0
2024-05-05 00:00:00+00:00,0.005009999964386225,0.00584500003606081,0.004755999892950058,0.0049230000004172325,160875,0.0,0.0
2024-05-06 00:00:00+00:00,0.0049230000004172325,0.005412000231444836,0.00418600020930171,0.004215000197291374,222620,0.0,0.0
2024-05-07 00:00:00+00:00,0.004215000197291374,0.004654999822378159,0.003737000050023198,0.004290000069886446,163287,0.0,0.0
2024-05-08 00:00:00+00:00,0.004290000069886446,0.004838999826461077,0.0036689999978989363,0.003759999992325902,164105,0.0,0.0
2024-05-09 00:00:00+00:00,0.003759999992325902,0.004089000169187784,0.0033050000201910734,0.0034169999416917562,166433,0.0,0.0
2024-05-10 00:00:00+00:00,0.0034169999416917562,0.004341000225394964,0.003003000048920512,0.003544999985024333,194843,0.0,0.0
2024-05-11 00:00:00+00:00,0.003544999985024333,0.003920000046491623,0.0033579999580979347,0.0038060001097619534,64540,0.0,0.0
2024-05-12 00:00:00+00:00,0.0038060001097619534,0.003848999971523881,0.0033279999624937773,0.003333000000566244,65697,0.0,0.0
2024-05-13 00:00:00+00:00,0.0030960000585764647,0.003220000071451068,0.002647999906912446,0.0028019999153912067,145397,0.0,0.0
