TIMESTAMP,YNE_OPEN_PRICE_USD,YNE_HIGH_PRICE_USD,YNE_LOW_PRICE_USD,YNE_CLOSE_PRICE_USD,YNE_VOLUME_USD,YNE_DIVIDENDS_USD,YNE_STOCK_SPLITS_USD
2025-02-19 00:00:00+00:00,0.02207699976861477,0.026683000847697258,0.02207699976861477,0.025112999603152275,2475398,0.0,0.0
2025-02-20 00:00:00+00:00,0.025112999603152275,0.030383000150322914,0.023917000740766525,0.029711000621318817,2631170,0.0,0.0
2025-02-21 00:00:00+00:00,0.029709000140428543,0.030626000836491585,0.02450300008058548,0.026256000623106956,2967364,0.0,0.0
2025-02-22 00:00:00+00:00,0.026256000623106956,0.02833399921655655,0.026088999584317207,0.02622300013899803,1715808,0.0,0.0
2025-02-23 00:00:00+00:00,0.02622300013899803,0.027154000476002693,0.02497199922800064,0.026599999517202377,1759217,0.0,0.0
2025-02-24 00:00:00+00:00,0.026599999517202377,0.026655999943614006,0.020145999267697334,0.02213600091636181,3593127,0.0,0.0
2025-02-25 00:00:00+00:00,0.02213600091636181,0.02426300011575222,0.016798999160528183,0.022964000701904297,5025564,0.0,0.0
2025-02-26 00:00:00+00:00,0.022964999079704285,0.02325199916958809,0.019965000450611115,0.02269900031387806,2860256,0.0,0.0
2025-02-27 00:00:00+00:00,0.02269900031387806,0.024953000247478485,0.022508999332785606,0.022904999554157257,2240112,0.0,0.0
2025-02-28 00:00:00+00:00,0.022904999554157257,0.02587899938225746,0.020169999450445175,0.023756999522447586,3592743,0.0,0.0
2025-03-01 00:00:00+00:00,0.023757999762892723,0.024954000487923622,0.021637000143527985,0.024454999715089798,1860916,0.0,0.0
2025-03-02 00:00:00+00:00,0.024454999715089798,0.031067000702023506,0.02287999913096428,0.029732000082731247,3846849,0.0,0.0
2025-03-03 00:00:00+00:00,0.029732000082731247,0.029796000570058823,0.022359000518918037,0.023219000548124313,3802824,0.0,0.0
2025-03-04 00:00:00+00:00,0.023214999586343765,0.023784000426530838,0.020258000120520592,0.023240000009536743,4064676,0.0,0.0
2025-03-05 00:00:00+00:00,0.023240000009536743,0.024500999599695206,0.02185799926519394,0.02339700050652027,1934253,0.0,0.0
