TIMESTAMP,UCM_OPEN_PRICE_USD,UCM_HIGH_PRICE_USD,UCM_LOW_PRICE_USD,UCM_CLOSE_PRICE_USD,UCM_VOLUME_USD,UCM_DIVIDENDS_USD,UCM_STOCK_SPLITS_USD
2020-08-05 00:00:00+00:00,0.02652899920940399,0.030031999573111534,0.013082999736070633,0.01698100008070469,13702,0.0,0.0
2020-08-06 00:00:00+00:00,0.01698100008070469,0.021182000637054443,0.00853700004518032,0.010890999808907509,15113,0.0,0.0
2020-08-07 00:00:00+00:00,0.010892000049352646,0.011274999938905239,0.0003100000030826777,0.003389999968931079,19008,0.0,0.0
2020-08-08 00:00:00+00:00,0.003389999968931079,0.004007000010460615,0.0008219999726861715,0.002630000002682209,31383,0.0,0.0
2020-08-09 00:00:00+00:00,0.0026390000712126493,0.014438999816775322,0.00253499997779727,0.010246999561786652,25637,0.0,0.0
2020-08-10 00:00:00+00:00,0.010246999561786652,0.01385200023651123,0.00610300013795495,0.00801599957048893,20067,0.0,0.0
2020-08-11 00:00:00+00:00,0.008012999780476093,0.009007000364363194,0.005991999991238117,0.007780999876558781,12852,0.0,0.0
2020-08-12 00:00:00+00:00,0.007778999861329794,0.009114000014960766,0.006603000219911337,0.00785099994391203,7735,0.0,0.0
2020-08-13 00:00:00+00:00,0.007852000184357166,0.008282000198960304,0.005530000198632479,0.007298999931663275,8009,0.0,0.0
2020-08-14 00:00:00+00:00,0.007306000217795372,0.007306000217795372,0.004224000032991171,0.005003000143915415,4958,0.0,0.0
2020-08-15 00:00:00+00:00,0.005003000143915415,0.006885000038892031,0.0025569999124854803,0.004490000195801258,13885,0.0,0.0
2020-08-16 00:00:00+00:00,0.004494000226259232,0.005001999903470278,0.0031510000117123127,0.00469700014218688,8922,0.0,0.0
2020-08-17 00:00:00+00:00,0.00469700014218688,0.007017000112682581,0.0030620000325143337,0.004277000203728676,14736,0.0,0.0
2020-08-18 00:00:00+00:00,0.004279000218957663,0.004931999836117029,0.0031479999888688326,0.003487000009045005,6892,0.0,0.0
2020-08-19 00:00:00+00:00,0.0034860000014305115,0.005884000100195408,0.0024389999452978373,0.0027520000003278255,23505,0.0,0.0
2020-08-20 00:00:00+00:00,0.0027520000003278255,0.0033909999765455723,0.002747999969869852,0.003109999932348728,4793,0.0,0.0
2020-08-21 00:00:00+00:00,0.003109999932348728,0.0035600000992417336,0.002630000002682209,0.0033660000190138817,5330,0.0,0.0
2020-08-22 00:00:00+00:00,0.003361999988555908,0.0034729999024420977,0.0015899999998509884,0.002724000019952655,6301,0.0,0.0
2020-08-23 00:00:00+00:00,0.002725000027567148,0.0027550000231713057,0.0020020001102238894,0.002707999898120761,3046,0.0,0.0
2020-08-24 00:00:00+00:00,0.0027089999057352543,0.0030269999988377094,0.002251999918371439,0.00279300007969141,4837,0.0,0.0
2020-08-25 00:00:00+00:00,0.002795000094920397,0.0028150000143796206,0.0022509999107569456,0.0022670000325888395,3988,0.0,0.0
2020-08-26 00:00:00+00:00,0.002268000040203333,0.0024240000639110804,0.0022150001022964716,0.002314999932423234,1197,0.0,0.0
2020-08-27 00:00:00+00:00,0.002314999932423234,0.007646000012755394,0.001854000031016767,0.005135999992489815,12520,0.0,0.0
2020-08-28 00:00:00+00:00,0.005135999992489815,0.00648299977183342,0.003653000108897686,0.005816000048071146,5881,0.0,0.0
2020-08-29 00:00:00+00:00,0.005812999792397022,0.006965000182390213,0.0046640001237392426,0.006951000075787306,14620,0.0,0.0
