TIMESTAMP,SUNCAT_OPEN_PRICE_USD,SUNCAT_HIGH_PRICE_USD,SUNCAT_LOW_PRICE_USD,SUNCAT_CLOSE_PRICE_USD,SUNCAT_VOLUME_USD,SUNCAT_DIVIDENDS_USD,SUNCAT_STOCK_SPLITS_USD
2024-08-27 00:00:00+00:00,0.015367000363767147,0.016201000660657883,0.011226999573409557,0.01232299953699112,17492632,0.0,0.0
2024-08-28 00:00:00+00:00,0.01234699971973896,0.013151999562978745,0.00979899987578392,0.012192999944090843,14743943,0.0,0.0
2024-08-29 00:00:00+00:00,0.012209000065922737,0.012381000444293022,0.008084000088274479,0.008163000456988811,9585090,0.0,0.0
2024-08-30 00:00:00+00:00,0.008159000426530838,0.011076999828219414,0.008028999902307987,0.010579999536275864,8886786,0.0,0.0
2024-08-31 00:00:00+00:00,0.010579999536275864,0.011915000155568123,0.00962700042873621,0.011106000281870365,6561002,0.0,0.0
2024-09-01 00:00:00+00:00,0.011095999740064144,0.011349000036716461,0.007263000123202801,0.007608999963849783,7485974,0.0,0.0
2024-09-02 00:00:00+00:00,0.007639000192284584,0.010538999922573566,0.007234999909996986,0.008755000308156013,9240331,0.0,0.0
2024-09-03 00:00:00+00:00,0.008759000338613987,0.00976799987256527,0.007675000000745058,0.007899999618530273,6263471,0.0,0.0
2024-09-04 00:00:00+00:00,0.007911000400781631,0.009507999755442142,0.007608999963849783,0.008775000460445881,7006563,0.0,0.0
2024-09-05 00:00:00+00:00,0.008781000040471554,0.01051000040024519,0.007818999700248241,0.009232999756932259,7514414,0.0,0.0
2024-09-06 00:00:00+00:00,0.009254000149667263,0.010839000344276428,0.008177000097930431,0.008313000202178955,7022451,0.0,0.0
2024-09-07 00:00:00+00:00,0.008329000324010849,0.012102000415325165,0.00813900027424097,0.011157999746501446,9802543,0.0,0.0
2024-09-08 00:00:00+00:00,0.011163000017404556,0.013779000379145145,0.01092000026255846,0.013011000119149685,8504822,0.0,0.0
2024-09-09 00:00:00+00:00,0.013023000210523605,0.014756999909877777,0.011633000336587429,0.013528999872505665,8272630,0.0,0.0
2024-09-10 00:00:00+00:00,0.013534000143408775,0.016613999381661415,0.012903999537229538,0.01601400040090084,10417309,0.0,0.0
2024-09-11 00:00:00+00:00,0.016023000702261925,0.016426000744104385,0.013042000122368336,0.014177000150084496,8418818,0.0,0.0
2024-09-12 00:00:00+00:00,0.014182000420987606,0.015465999953448772,0.012378999963402748,0.014956999570131302,8009341,0.0,0.0
2024-09-13 00:00:00+00:00,0.014971000142395496,0.014971000142395496,0.012195000424981117,0.013143000192940235,5947903,0.0,0.0
2024-09-14 00:00:00+00:00,0.013143000192940235,0.01349399983882904,0.010924999602138996,0.01106099970638752,5465004,0.0,0.0
2024-09-15 00:00:00+00:00,0.01106099970638752,0.012404000386595726,0.009910999797284603,0.011017999611794949,6305331,0.0,0.0
2024-09-16 00:00:00+00:00,0.011010999791324139,0.0110489996150136,0.009612999856472015,0.010111000388860703,5751473,0.0,0.0
2024-09-17 00:00:00+00:00,0.010111000388860703,0.01193500030785799,0.00940299965441227,0.01066800020635128,6663400,0.0,0.0
2024-09-18 00:00:00+00:00,0.0106819998472929,0.01090299990028143,0.01003399956971407,0.01076900027692318,5264119,0.0,0.0
2024-09-19 00:00:00+00:00,0.010851000435650349,0.011436999775469303,0.009569999761879444,0.009599000215530396,6249415,0.0,0.0
2024-09-20 00:00:00+00:00,0.009599000215530396,0.010308999568223953,0.00854399986565113,0.008826999925076962,6034904,0.0,0.0
2024-09-21 00:00:00+00:00,0.008821999654173851,0.008836000226438046,0.007867000065743923,0.008050999604165554,4110987,0.0,0.0
2024-09-22 00:00:00+00:00,0.00804699957370758,0.008756999857723713,0.007209999952465296,0.007674000225961208,4891306,0.0,0.0
2024-09-23 00:00:00+00:00,0.007674000225961208,0.008860999718308449,0.007571999914944172,0.007670999970287085,6222744,0.0,0.0
2024-09-24 00:00:00+00:00,0.007675999775528908,0.008179999887943268,0.007275999989360571,0.007296000141650438,5447254,0.0,0.0
2024-09-25 00:00:00+00:00,0.0073009999468922615,0.007495000027120113,0.005700999870896339,0.00635500019416213,6024431,0.0,0.0
2024-09-26 00:00:00+00:00,0.00635500019416213,0.007058999966830015,0.005322999786585569,0.005365999881178141,5247574,0.0,0.0
2024-09-27 00:00:00+00:00,0.005365999881178141,0.005834999959915876,0.0048409998416900635,0.0053820000030100346,5336115,0.0,0.0
2024-09-28 00:00:00+00:00,0.0053889998234808445,0.0062060002237558365,0.004974000155925751,0.005919000133872032,3806043,0.0,0.0
2024-09-29 00:00:00+00:00,0.005919000133872032,0.006837999913841486,0.005154000129550695,0.0052089998498559,4196776,0.0,0.0
2024-09-30 00:00:00+00:00,0.005198999773710966,0.005367000121623278,0.0048050000332295895,0.004970000125467777,3928475,0.0,0.0
2024-10-01 00:00:00+00:00,0.004970000125467777,0.0055240001529455185,0.004251999780535698,0.004263999871909618,4365973,0.0,0.0
2024-10-02 00:00:00+00:00,0.004259999841451645,0.00455200020223856,0.0035639998968690634,0.003640000009909272,4228710,0.0,0.0
2024-10-03 00:00:00+00:00,0.003640000009909272,0.0039369999431073666,0.002859999891370535,0.0032319999299943447,4229711,0.0,0.0
2024-10-04 00:00:00+00:00,0.0032319999299943447,0.00342700001783669,0.002403999911621213,0.003082999959588051,4409086,0.0,0.0
2024-10-05 00:00:00+00:00,0.003082999959588051,0.003843999933451414,0.0028359999414533377,0.003335000015795231,3239331,0.0,0.0
2024-10-06 00:00:00+00:00,0.003335000015795231,0.0039049999322742224,0.0032190000638365746,0.0037299999967217445,2817384,0.0,0.0
2024-10-07 00:00:00+00:00,0.0037299999967217445,0.004124999977648258,0.003370000049471855,0.0035890000872313976,3468135,0.0,0.0
2024-10-08 00:00:00+00:00,0.0035890000872313976,0.003766000038012862,0.003246000036597252,0.003289999905973673,3346044,0.0,0.0
2024-10-09 00:00:00+00:00,0.0032949999440461397,0.003323999932035804,0.002722000004723668,0.0028039999306201935,3099574,0.0,0.0
2024-10-10 00:00:00+00:00,0.0028039999306201935,0.0032850001007318497,0.0027809999883174896,0.0029430000577121973,2649199,0.0,0.0
2024-10-11 00:00:00+00:00,0.0029430000577121973,0.003166999900713563,0.0027729999274015427,0.002822000067681074,2320890,0.0,0.0
2024-10-12 00:00:00+00:00,0.002822000067681074,0.003502999898046255,0.002814000006765127,0.0032760000322014093,2343936,0.0,0.0
2024-10-13 00:00:00+00:00,0.0032760000322014093,0.0033080000430345535,0.0029349999967962503,0.002985999919474125,1777765,0.0,0.0
2024-10-14 00:00:00+00:00,0.002985999919474125,0.0033370000310242176,0.0029150000773370266,0.0033279999624937773,2725812,0.0,0.0
