TIMESTAMP,SHARD_OPEN_PRICE_USD,SHARD_HIGH_PRICE_USD,SHARD_LOW_PRICE_USD,SHARD_CLOSE_PRICE_USD,SHARD_VOLUME_USD,SHARD_DIVIDENDS_USD,SHARD_STOCK_SPLITS_USD
2018-09-24 00:00:00+00:00,0.05873899906873703,0.05889099836349487,0.05869299918413162,0.05889099836349487,1249,0.0,0.0
2018-09-25 00:00:00+00:00,0.05882599949836731,0.10931500047445297,0.053137000650167465,0.0905739963054657,6633,0.0,0.0
2018-09-26 00:00:00+00:00,0.0897509977221489,0.10371799767017365,0.055977001786231995,0.06342700123786926,5335,0.0,0.0
2018-09-27 00:00:00+00:00,0.06334300339221954,0.07244300097227097,0.058483999222517014,0.06466300040483475,3306,0.0,0.0
2018-09-28 00:00:00+00:00,0.06467299908399582,0.08158399909734726,0.06467299908399582,0.07874800264835358,3739,0.0,0.0
2018-09-29 00:00:00+00:00,0.07869700342416763,0.07869700342416763,0.05415799841284752,0.05443799868226051,2892,0.0,0.0
2018-09-30 00:00:00+00:00,0.054336998611688614,0.07032100111246109,0.05177599936723709,0.06594499945640564,1413,0.0,0.0
2018-10-01 00:00:00+00:00,0.06504199653863907,0.06533200293779373,0.05390100181102753,0.0599219985306263,1382,0.0,0.0
2018-10-02 00:00:00+00:00,0.059755001217126846,0.06252700090408325,0.05242900177836418,0.05416300147771835,1246,0.0,0.0
2018-10-03 00:00:00+00:00,0.05418999865651131,0.056550998240709305,0.05135300010442734,0.056060999631881714,986,0.0,0.0
2018-10-04 00:00:00+00:00,0.05612599849700928,0.061987001448869705,0.05268999934196472,0.06181199848651886,1943,0.0,0.0
2018-10-05 00:00:00+00:00,0.06194999814033508,0.06225299835205078,0.05213899910449982,0.05823900178074837,1331,0.0,0.0
2018-10-06 00:00:00+00:00,0.057732000946998596,0.06078600138425827,0.054590001702308655,0.05984000116586685,877,0.0,0.0
2018-10-07 00:00:00+00:00,0.06003899872303009,0.06043799966573715,0.05084500089287758,0.05575200170278549,575,0.0,0.0
2018-10-08 00:00:00+00:00,0.05600399896502495,0.056106001138687134,0.05130799859762192,0.05428599938750267,1481,0.0,0.0
2018-10-09 00:00:00+00:00,0.0544699989259243,0.057923998683691025,0.03793000057339668,0.04695200175046921,7762,0.0,0.0
2018-10-10 00:00:00+00:00,0.046769000589847565,0.05103699862957001,0.03847000002861023,0.04001399874687195,2743,0.0,0.0
2018-10-11 00:00:00+00:00,0.03988000005483627,0.04042999818921089,0.03615700080990791,0.03744800016283989,561,0.0,0.0
2018-10-12 00:00:00+00:00,0.03739900141954422,0.04088100045919418,0.03607200086116791,0.04088100045919418,1294,0.0,0.0
2018-10-13 00:00:00+00:00,0.04087800160050392,0.045722998678684235,0.04039200022816658,0.04549799859523773,379,0.0,0.0
2018-10-14 00:00:00+00:00,0.04550899937748909,0.04898500069975853,0.03620000183582306,0.03654300048947334,1340,0.0,0.0
2018-10-15 00:00:00+00:00,0.03658299893140793,0.049244001507759094,0.03580800071358681,0.04033900052309036,1328,0.0,0.0
2018-10-16 00:00:00+00:00,0.04030200093984604,0.043869998306035995,0.03821500018239021,0.03914500027894974,554,0.0,0.0
2018-10-17 00:00:00+00:00,0.03927899897098541,0.04498500004410744,0.03900099918246269,0.04484400153160095,435,0.0,0.0
2018-10-18 00:00:00+00:00,0.04501999914646149,0.04642700031399727,0.041359998285770416,0.043455999344587326,1021,0.0,0.0
2018-10-19 00:00:00+00:00,0.0434500016272068,0.0464400015771389,0.04115400090813637,0.0418270006775856,878,0.0,0.0
2018-10-20 00:00:00+00:00,0.041829999536275864,0.05876599997282028,0.03892799839377403,0.058111999183893204,2058,0.0,0.0
2018-10-21 00:00:00+00:00,0.058104000985622406,0.058435000479221344,0.04356300085783005,0.04520300030708313,1006,0.0,0.0
2018-10-22 00:00:00+00:00,0.045180998742580414,0.050620000809431076,0.04465600103139877,0.049619000405073166,461,0.0,0.0
2018-10-23 00:00:00+00:00,0.049600999802351,0.05108800157904625,0.04325700178742409,0.04344699904322624,604,0.0,0.0
2018-10-24 00:00:00+00:00,0.04326299950480461,0.04805099964141846,0.04326299950480461,0.04639400169253349,1300,0.0,0.0
2018-10-25 00:00:00+00:00,0.04641500115394592,0.05096900090575218,0.04441399872303009,0.05079200118780136,862,0.0,0.0
2018-10-26 00:00:00+00:00,0.04703599959611893,0.07443100214004517,0.046069998294115067,0.0532509982585907,4159,0.0,0.0
2018-10-27 00:00:00+00:00,0.05324700102210045,0.0645349994301796,0.053043998777866364,0.0563649982213974,1260,0.0,0.0
2018-10-28 00:00:00+00:00,0.05637900158762932,0.06364399939775467,0.05341000109910965,0.059059999883174896,1420,0.0,0.0
2018-10-29 00:00:00+00:00,0.05904100090265274,0.06556499749422073,0.05644899979233742,0.059094998985528946,720,0.0,0.0
2018-10-30 00:00:00+00:00,0.05909999832510948,0.06163400039076805,0.05621499940752983,0.0566909983754158,372,0.0,0.0
2018-10-31 00:00:00+00:00,0.05686600133776665,0.05696500092744827,0.05108100175857544,0.05273199826478958,1220,0.0,0.0
2018-11-01 00:00:00+00:00,0.05273199826478958,0.05770299956202507,0.04715000092983246,0.05582800135016441,1688,0.0,0.0
2018-11-02 00:00:00+00:00,0.05582800135016441,0.061535000801086426,0.05245700106024742,0.05814500153064728,1121,0.0,0.0
