TIMESTAMP,MMO_OPEN_PRICE_USD,MMO_HIGH_PRICE_USD,MMO_LOW_PRICE_USD,MMO_CLOSE_PRICE_USD,MMO_VOLUME_USD,MMO_DIVIDENDS_USD,MMO_STOCK_SPLITS_USD
2018-10-15 00:00:00+00:00,0.00329799996688962,0.003306000027805567,0.0032939999364316463,0.0032999999821186066,8826,0.0,0.0
2018-10-16 00:00:00+00:00,0.004149999935179949,0.005059000104665756,0.0033579999580979347,0.004261000081896782,3517,0.0,0.0
2018-10-17 00:00:00+00:00,0.004275000188499689,0.006308000069111586,0.004255000036209822,0.005696000065654516,2202,0.0,0.0
2018-10-18 00:00:00+00:00,0.00571900000795722,0.006357999984174967,0.004699000157415867,0.00531500019133091,634,0.0,0.0
2018-10-19 00:00:00+00:00,0.005313999950885773,0.005497000180184841,0.004509999882429838,0.004825999960303307,2885,0.0,0.0
2018-10-20 00:00:00+00:00,0.004825999960303307,0.005044999998062849,0.0033549999352544546,0.0044189998880028725,403,0.0,0.0
2018-10-21 00:00:00+00:00,0.0044200001284480095,0.004484999924898148,0.0027389999013394117,0.0031159999780356884,416,0.0,0.0
2018-10-22 00:00:00+00:00,0.0031139999628067017,0.0031169999856501818,0.0021069999784231186,0.0021120000164955854,314,0.0,0.0
2018-10-23 00:00:00+00:00,0.0021120000164955854,0.004337000194936991,0.002111000008881092,0.004149000160396099,161,0.0,0.0
2018-10-24 00:00:00+00:00,0.004129999782890081,0.004341000225394964,0.002997000003233552,0.0031820000149309635,396,0.0,0.0
2018-10-25 00:00:00+00:00,0.003183000022545457,0.004333999939262867,0.003169999923557043,0.004189999774098396,4,0.0,0.0
2018-10-26 00:00:00+00:00,0.004182000178843737,0.004209999926388264,0.0032820000778883696,0.0037509999237954617,2267,0.0,0.0
2018-10-27 00:00:00+00:00,0.0037509999237954617,0.00434499979019165,0.003154000034555793,0.003154000034555793,176,0.0,0.0
2018-10-28 00:00:00+00:00,0.0031709999311715364,0.004147000145167112,0.0031500000040978193,0.003306000027805567,1441,0.0,0.0
2018-10-29 00:00:00+00:00,0.003289999905973673,0.0038870000280439854,0.003123000031337142,0.003321999916806817,29,0.0,0.0
2018-10-30 00:00:00+00:00,0.0033140000887215137,0.007476999890059233,0.0033130000811070204,0.0047149998135864735,121,0.0,0.0
2018-10-31 00:00:00+00:00,0.004730000160634518,0.004856999963521957,0.003080999944359064,0.0035840000491589308,181,0.0,0.0
2018-11-01 00:00:00+00:00,0.0035840000491589308,0.004122000187635422,0.003080999944359064,0.003851999994367361,254,0.0,0.0
