TIMESTAMP,PDOGE34117_OPEN_PRICE_USD,PDOGE34117_HIGH_PRICE_USD,PDOGE34117_LOW_PRICE_USD,PDOGE34117_CLOSE_PRICE_USD,PDOGE34117_VOLUME_USD,PDOGE34117_DIVIDENDS_USD,PDOGE34117_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.00042799999937415123,0.0004330000083427876,0.00016500000492669642,0.0003100000030826777,73310,0.0,0.0
2024-12-02 00:00:00+00:00,0.0003100000030826777,0.0003229999856557697,0.00021600000036414713,0.0002500000118743628,15730,0.0,0.0
2024-12-03 00:00:00+00:00,0.0002500000118743628,0.0003319999959785491,0.00022699999681208283,0.0002479999966453761,33496,0.0,0.0
2024-12-04 00:00:00+00:00,0.0002479999966453761,0.0002519999979995191,0.00020500000391621143,0.00022499999613501132,12547,0.0,0.0
2024-12-05 00:00:00+00:00,0.00022499999613501132,0.00022499999613501132,0.00014400000509340316,0.00018200000340584666,19642,0.0,0.0
2024-12-06 00:00:00+00:00,0.00018200000340584666,0.0001900000061141327,0.00014200000441633165,0.0001429999974789098,4897,0.0,0.0
2024-12-07 00:00:00+00:00,0.0001429999974789098,0.0001449999981559813,0.00014000000373926014,0.00014000000373926014,498,0.0,0.0
2024-12-08 00:00:00+00:00,0.00014000000373926014,0.00017699999443721026,0.00010699999984353781,0.00011000000085914508,14977,0.0,0.0
2024-12-09 00:00:00+00:00,0.00011000000085914508,0.00013699999544769526,9.899999713525176e-05,9.899999713525176e-05,9032,0.0,0.0
2024-12-10 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,9.200000204145908e-05,9.200000204145908e-05,84,0.0,0.0
2024-12-11 00:00:00+00:00,9.200000204145908e-05,0.00011000000085914508,9.200000204145908e-05,0.00010399999882793054,3294,0.0,0.0
2024-12-12 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,0.00010299999848939478,0.00010800000018207356,1008,0.0,0.0
2024-12-13 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,9.699999645818025e-05,9.7999996796716e-05,1349,0.0,0.0
2024-12-14 00:00:00+00:00,9.7999996796716e-05,0.00010800000018207356,9.699999645818025e-05,9.7999996796716e-05,6054,0.0,0.0
2024-12-15 00:00:00+00:00,9.7999996796716e-05,0.00011600000289035961,9.7999996796716e-05,9.899999713525176e-05,4986,0.0,0.0
2024-12-16 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,9.600000339560211e-05,9.7999996796716e-05,30,0.0,0.0
2024-12-17 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,9.600000339560211e-05,9.899999713525176e-05,1169,0.0,0.0
2024-12-18 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,8.900000102585182e-05,8.900000102585182e-05,784,0.0,0.0
2024-12-19 00:00:00+00:00,8.900000102585182e-05,0.0001230000052601099,8.900000102585182e-05,0.00011200000153621659,6258,0.0,0.0
2024-12-20 00:00:00+00:00,0.00011200000153621659,0.0001140000022132881,0.0001049999991664663,0.00011200000153621659,816,0.0,0.0
2024-12-21 00:00:00+00:00,0.00011200000153621659,0.00011500000255182385,0.00010599999950500205,0.00010599999950500205,40,0.0,0.0
2024-12-22 00:00:00+00:00,0.00010599999950500205,0.00017899999511428177,0.00010399999882793054,0.00016900000628083944,10217,0.0,0.0
2024-12-23 00:00:00+00:00,0.00016900000628083944,0.00017299999308306724,0.00016199999663513154,0.00017299999308306724,773,0.0,0.0
2024-12-24 00:00:00+00:00,0.00017299999308306724,0.0001829999964684248,0.00017299999308306724,0.00017699999443721026,1244,0.0,0.0
2024-12-25 00:00:00+00:00,0.00017699999443721026,0.00017899999511428177,0.00017499999376013875,0.00017600000137463212,228,0.0,0.0
2024-12-26 00:00:00+00:00,0.00017600000137463212,0.00017600000137463212,0.0001610000035725534,0.00016799999866634607,530,0.0,0.0
2024-12-27 00:00:00+00:00,0.00016799999866634607,0.00016900000628083944,0.00016199999663513154,0.00016199999663513154,228,0.0,0.0
2024-12-28 00:00:00+00:00,0.00016199999663513154,0.00017100000695791095,0.00016199999663513154,0.00017100000695791095,288,0.0,0.0
2024-12-29 00:00:00+00:00,0.00017100000695791095,0.00017100000695791095,0.00015999999595806003,0.00015999999595806003,538,0.0,0.0
2024-12-30 00:00:00+00:00,0.00015999999595806003,0.0001630000042496249,0.000155999994603917,0.00016199999663513154,176,0.0,0.0
2024-12-31 00:00:00+00:00,0.00016199999663513154,0.00016399999731220305,0.00015700000221841037,0.0001610000035725534,73,0.0,0.0
2025-01-01 00:00:00+00:00,0.0001610000035725534,0.0001610000035725534,0.00015500000154133886,0.00015799999528098851,200,0.0,0.0
2025-01-02 00:00:00+00:00,0.00015799999528098851,0.00016900000628083944,0.00015799999528098851,0.00016399999731220305,410,0.0,0.0
