TIMESTAMP,PANDORA_OPEN_PRICE_USD,PANDORA_HIGH_PRICE_USD,PANDORA_LOW_PRICE_USD,PANDORA_CLOSE_PRICE_USD,PANDORA_VOLUME_USD,PANDORA_DIVIDENDS_USD,PANDORA_STOCK_SPLITS_USD
2024-02-05 00:00:00+00:00,4222.3173828125,5018.1044921875,4018.12451171875,4364.9755859375,22121110,0.0,0.0
2024-02-06 00:00:00+00:00,4364.9755859375,9631.0361328125,4364.9755859375,7678.3037109375,58481757,0.0,0.0
2024-02-07 00:00:00+00:00,7687.82373046875,18514.705078125,7665.68798828125,15147.3486328125,58979491,0.0,0.0
2024-02-08 00:00:00+00:00,15131.9853515625,27152.65234375,14593.9072265625,25213.1015625,91663031,0.0,0.0
2024-02-09 00:00:00+00:00,25220.51953125,32854.515625,21742.787109375,22165.673828125,101798366,0.0,0.0
2024-02-10 00:00:00+00:00,22130.91015625,25870.916015625,17187.1953125,22223.041015625,84299506,0.0,0.0
2024-02-11 00:00:00+00:00,22223.041015625,24929.087890625,15891.2744140625,17258.509765625,58041740,0.0,0.0
2024-02-12 00:00:00+00:00,17310.412109375,24466.50390625,13223.693359375,23184.4140625,96995391,0.0,0.0
2024-02-13 00:00:00+00:00,23159.61328125,26044.810546875,20097.341796875,22539.787109375,54687547,0.0,0.0
2024-02-14 00:00:00+00:00,22549.63671875,23258.314453125,17330.537109375,17330.537109375,44940087,0.0,0.0
2024-02-15 00:00:00+00:00,16976.583984375,19814.794921875,16508.92578125,17011.994140625,38889196,0.0,0.0
2024-02-16 00:00:00+00:00,17011.994140625,17401.64453125,13346.5341796875,14147.88671875,25082808,0.0,0.0
2024-02-17 00:00:00+00:00,14162.705078125,16111.0244140625,13420.51171875,14969.259765625,13842189,0.0,0.0
2024-02-18 00:00:00+00:00,14942.3173828125,14974.89453125,10932.318359375,11453.60546875,27269295,0.0,0.0
2024-02-19 00:00:00+00:00,11410.3330078125,15167.03515625,11267.634765625,13640.2177734375,31370067,0.0,0.0
2024-02-20 00:00:00+00:00,13640.2177734375,17936.8671875,13625.9296875,17217.51171875,34272792,0.0,0.0
2024-02-21 00:00:00+00:00,17208.6328125,18847.693359375,15282.30078125,17968.6953125,26110302,0.0,0.0
2024-02-22 00:00:00+00:00,17968.6953125,19237.71875,16739.00390625,16950.625,18358852,0.0,0.0
2024-02-23 00:00:00+00:00,16950.625,24367.693359375,16460.515625,21434.978515625,44852190,0.0,0.0
2024-02-24 00:00:00+00:00,21415.470703125,21457.138671875,17589.029296875,18117.861328125,32766156,0.0,0.0
2024-02-25 00:00:00+00:00,18117.861328125,19477.205078125,17693.431640625,19248.689453125,20728624,0.0,0.0
2024-02-26 00:00:00+00:00,19248.755859375,19251.576171875,15678.080078125,15717.6455078125,16472956,0.0,0.0
2024-02-27 00:00:00+00:00,15717.6455078125,22255.046875,14993.2421875,20011.373046875,27445223,0.0,0.0
2024-02-28 00:00:00+00:00,19976.8203125,23847.279296875,19765.3828125,23098.943359375,21321948,0.0,0.0
2024-02-29 00:00:00+00:00,23114.9765625,25486.140625,22520.640625,24230.974609375,23250365,0.0,0.0
2024-03-01 00:00:00+00:00,24221.01171875,29081.044921875,24194.603515625,26076.2890625,24905275,0.0,0.0
2024-03-02 00:00:00+00:00,26077.357421875,26493.203125,23519.65234375,24378.3203125,15318432,0.0,0.0
2024-03-03 00:00:00+00:00,24377.873046875,24695.267578125,20693.740234375,23107.111328125,14202444,0.0,0.0
2024-03-04 00:00:00+00:00,23107.798828125,23579.416015625,21799.52734375,21892.2890625,9085382,0.0,0.0
2024-03-05 00:00:00+00:00,21892.19921875,21905.4140625,17830.4140625,19119.623046875,13021395,0.0,0.0
2024-03-06 00:00:00+00:00,19119.658203125,22181.958984375,18851.423828125,19148.072265625,11298479,0.0,0.0
2024-03-07 00:00:00+00:00,19148.072265625,20731.380859375,17826.33984375,19508.205078125,17543769,0.0,0.0
2024-03-08 00:00:00+00:00,19507.94140625,19581.19921875,17180.013671875,17243.111328125,18498559,0.0,0.0
2024-03-09 00:00:00+00:00,17243.111328125,18713.162109375,17231.646484375,18177.326171875,17545692,0.0,0.0
2024-03-10 00:00:00+00:00,18177.353515625,21846.45703125,17702.57421875,20660.2578125,21382162,0.0,0.0
2024-03-11 00:00:00+00:00,20660.404296875,20664.1171875,18786.060546875,18818.841796875,17745790,0.0,0.0
2024-03-12 00:00:00+00:00,18818.841796875,18874.349609375,17187.71484375,17268.30859375,13223286,0.0,0.0
2024-03-13 00:00:00+00:00,17268.30859375,18975.42578125,17248.38671875,18691.23828125,17032123,0.0,0.0
2024-03-14 00:00:00+00:00,18691.23828125,18693.03515625,15105.08203125,15925.0947265625,30898379,0.0,0.0
2024-03-15 00:00:00+00:00,15925.0947265625,16119.97265625,12960.8291015625,13084.8720703125,22310809,0.0,0.0
2024-03-16 00:00:00+00:00,13084.8720703125,13533.6962890625,12533.5126953125,13096.2216796875,25214930,0.0,0.0
2024-03-17 00:00:00+00:00,13096.2216796875,14403.931640625,12620.1884765625,14242.8955078125,11752871,0.0,0.0
2024-03-18 00:00:00+00:00,14180.3505859375,14350.6279296875,12171.970703125,12283.4794921875,12108559,0.0,0.0
2024-03-19 00:00:00+00:00,12283.4794921875,12305.7353515625,10942.5361328125,11018.9580078125,13508860,0.0,0.0
2024-03-20 00:00:00+00:00,11018.9580078125,12453.2294921875,10610.7080078125,12418.109375,9212263,0.0,0.0
2024-03-21 00:00:00+00:00,12418.109375,12438.2451171875,11402.931640625,11481.8134765625,7322136,0.0,0.0
2024-03-22 00:00:00+00:00,11481.8134765625,11805.830078125,9406.9755859375,9523.548828125,8334662,0.0,0.0
2024-03-23 00:00:00+00:00,9523.548828125,9897.408203125,8771.47265625,9129.623046875,9386277,0.0,0.0
2024-03-24 00:00:00+00:00,9129.623046875,10012.234375,8857.9033203125,9788.5322265625,7615801,0.0,0.0
2024-03-25 00:00:00+00:00,9788.5322265625,10609.1220703125,9369.580078125,10301.7578125,8752772,0.0,0.0
2024-03-26 00:00:00+00:00,10301.7578125,14431.0107421875,10257.947265625,13506.23828125,17214968,0.0,0.0
2024-03-27 00:00:00+00:00,13506.23828125,13689.5478515625,11027.8173828125,12345.86328125,9776927,0.0,0.0
2024-03-28 00:00:00+00:00,12345.86328125,13345.2568359375,12241.376953125,12758.46484375,7336497,0.0,0.0
2024-03-29 00:00:00+00:00,12758.46484375,12885.6298828125,10738.197265625,10909.234375,7352219,0.0,0.0
2024-03-30 00:00:00+00:00,10909.234375,11186.2998046875,9702.486328125,9762.8828125,5741630,0.0,0.0
2024-03-31 00:00:00+00:00,9762.8828125,11001.3115234375,9757.0390625,10910.0537109375,5014284,0.0,0.0
2024-04-01 00:00:00+00:00,10910.0537109375,10951.3388671875,8895.4970703125,9323.4365234375,7089278,0.0,0.0
2024-04-02 00:00:00+00:00,9323.4365234375,9706.220703125,8794.0390625,9625.9033203125,7405278,0.0,0.0
2024-04-03 00:00:00+00:00,9625.9033203125,10934.548828125,9514.84375,10244.5546875,7731006,0.0,0.0
2024-04-04 00:00:00+00:00,10244.5546875,13811.208984375,10242.017578125,11576.3291015625,20573174,0.0,0.0
2024-04-05 00:00:00+00:00,11576.3291015625,12588.7763671875,9847.236328125,10350.0048828125,10416081,0.0,0.0
2024-04-06 00:00:00+00:00,10350.0048828125,10417.3955078125,9464.0791015625,9762.01953125,6776115,0.0,0.0
2024-04-07 00:00:00+00:00,9762.01953125,11102.697265625,9754.3828125,10415.1103515625,7852057,0.0,0.0
2024-04-08 00:00:00+00:00,10415.1103515625,11083.0634765625,10253.763671875,10279.1806640625,5470394,0.0,0.0
2024-04-09 00:00:00+00:00,10279.1806640625,10475.3798828125,9535.140625,9612.283203125,6605638,0.0,0.0
2024-04-10 00:00:00+00:00,9612.283203125,9615.6953125,9201.9560546875,9419.4189453125,6211359,0.0,0.0
2024-04-11 00:00:00+00:00,9419.4189453125,9556.1376953125,8429.54296875,8667.318359375,6958512,0.0,0.0
2024-04-12 00:00:00+00:00,8672.931640625,8807.279296875,6652.65234375,7103.12109375,8920524,0.0,0.0
2024-04-13 00:00:00+00:00,7103.56201171875,7158.935546875,5316.7412109375,5576.626953125,7661756,0.0,0.0
2024-04-14 00:00:00+00:00,5569.45166015625,6634.29638671875,5318.9404296875,6634.29638671875,8988725,0.0,0.0
2024-04-15 00:00:00+00:00,6632.11279296875,7060.91552734375,6323.99658203125,6349.3271484375,5627032,0.0,0.0
2024-04-16 00:00:00+00:00,6348.63330078125,6366.021484375,5827.10205078125,5972.5146484375,5437910,0.0,0.0
2024-04-17 00:00:00+00:00,5972.50927734375,6285.681640625,5582.9443359375,5662.599609375,4806485,0.0,0.0
2024-04-18 00:00:00+00:00,5663.5078125,6060.6240234375,5562.3564453125,6023.59033203125,5417689,0.0,0.0
2024-04-19 00:00:00+00:00,6027.392578125,6192.533203125,5595.7431640625,5808.67724609375,5753263,0.0,0.0
2024-04-20 00:00:00+00:00,5808.89990234375,6309.72998046875,5721.86669921875,6307.25537109375,5060695,0.0,0.0
2024-04-21 00:00:00+00:00,6308.51025390625,6341.556640625,5924.919921875,5933.60400390625,4698036,0.0,0.0
2024-04-22 00:00:00+00:00,5934.27294921875,6038.814453125,5779.5,5935.19580078125,4869291,0.0,0.0
2024-04-23 00:00:00+00:00,5940.09423828125,5941.41845703125,5291.16162109375,5293.64599609375,5274272,0.0,0.0
2024-04-24 00:00:00+00:00,5295.09228515625,5336.451171875,4770.61669921875,4797.95068359375,5026921,0.0,0.0
2024-04-25 00:00:00+00:00,4799.0,4810.61962890625,4628.30712890625,4697.03955078125,5026717,0.0,0.0
2024-04-26 00:00:00+00:00,4696.60205078125,4753.83203125,4622.513671875,4702.3759765625,4175316,0.0,0.0
2024-04-27 00:00:00+00:00,4702.4150390625,5133.990234375,4599.6806640625,5130.75439453125,4202974,0.0,0.0
2024-04-28 00:00:00+00:00,5133.1279296875,5321.78759765625,5123.0654296875,5124.98974609375,4069793,0.0,0.0
2024-04-29 00:00:00+00:00,5125.14599609375,5125.1484375,4670.9833984375,4779.955078125,4409154,0.0,0.0
2024-04-30 00:00:00+00:00,4781.6748046875,4868.48828125,4150.78271484375,4316.28662109375,4568697,0.0,0.0
2024-05-01 00:00:00+00:00,4318.255859375,4326.04150390625,3779.690185546875,4206.8046875,5017225,0.0,0.0
2024-05-02 00:00:00+00:00,4207.31298828125,4245.498046875,4087.61572265625,4214.244140625,4393307,0.0,0.0
2024-05-03 00:00:00+00:00,4214.244140625,4242.962890625,4047.118896484375,4198.5927734375,4445181,0.0,0.0
