TIMESTAMP,KCAL22368_OPEN_PRICE_USD,KCAL22368_HIGH_PRICE_USD,KCAL22368_LOW_PRICE_USD,KCAL22368_CLOSE_PRICE_USD,KCAL22368_VOLUME_USD,KCAL22368_DIVIDENDS_USD,KCAL22368_STOCK_SPLITS_USD
2022-11-11 00:00:00+00:00,3.2475929260253906,3.3080248832702637,1.891329050064087,2.397191047668457,8627763,0.0,0.0
2022-11-12 00:00:00+00:00,2.352091073989868,2.6571741104125977,2.203352928161621,2.2221360206604004,10473896,0.0,0.0
2022-11-13 00:00:00+00:00,2.2205801010131836,2.226835012435913,2.0048599243164062,2.054442882537842,5782095,0.0,0.0
2022-11-14 00:00:00+00:00,2.054409980773926,2.2367899417877197,1.8926700353622437,1.9995540380477905,5226085,0.0,0.0
2022-11-15 00:00:00+00:00,1.999735951423645,2.023094892501831,1.9138779640197754,1.9267719984054565,4376217,0.0,0.0
2022-11-16 00:00:00+00:00,1.926048994064331,1.934046983718872,1.7476409673690796,1.7858279943466187,3551860,0.0,0.0
2022-11-17 00:00:00+00:00,1.7883720397949219,2.344464063644409,1.7784229516983032,2.2792060375213623,4496125,0.0,0.0
2022-11-18 00:00:00+00:00,2.2862489223480225,2.3828930854797363,2.017775058746338,2.029046058654785,5944985,0.0,0.0
2022-11-19 00:00:00+00:00,2.0293281078338623,2.0800890922546387,1.875115990638733,1.9575250148773193,1900023,0.0,0.0
2022-11-20 00:00:00+00:00,1.9559589624404907,2.045767068862915,1.9340150356292725,2.0113658905029297,1908640,0.0,0.0
2022-11-21 00:00:00+00:00,2.0114099979400635,2.021606922149658,1.8987599611282349,1.9930200576782227,1925738,0.0,0.0
2022-11-22 00:00:00+00:00,1.9918780326843262,2.0753870010375977,1.9785449504852295,2.0704569816589355,1853962,0.0,0.0
2022-11-23 00:00:00+00:00,2.0705270767211914,2.238895893096924,2.0705270767211914,2.135106086730957,1208672,0.0,0.0
2022-11-24 00:00:00+00:00,2.136586904525757,2.136586904525757,2.0492050647735596,2.068397045135498,1035490,0.0,0.0
2022-11-25 00:00:00+00:00,2.0682640075683594,2.142465114593506,2.032810926437378,2.10863995552063,1069029,0.0,0.0
2022-11-26 00:00:00+00:00,2.1087019443511963,2.2442739009857178,2.103492021560669,2.2086379528045654,1221665,0.0,0.0
2022-11-27 00:00:00+00:00,2.2101409435272217,2.4336071014404297,2.196326971054077,2.3638699054718018,1319081,0.0,0.0
2022-11-28 00:00:00+00:00,2.3626511096954346,2.49078106880188,2.3136019706726074,2.4877419471740723,1330393,0.0,0.0
