TIMESTAMP,0DOG_OPEN_PRICE_USD,0DOG_HIGH_PRICE_USD,0DOG_LOW_PRICE_USD,0DOG_CLOSE_PRICE_USD,0DOG_VOLUME_USD,0DOG_DIVIDENDS_USD,0DOG_STOCK_SPLITS_USD
2024-09-02 00:00:00+00:00,0.011158999986946583,0.017917999997735023,0.010854000225663185,0.014139999635517597,605586,0.0,0.0
2024-09-03 00:00:00+00:00,0.014139999635517597,0.014925000257790089,0.011800999753177166,0.011885000392794609,568336,0.0,0.0
2024-09-04 00:00:00+00:00,0.011874999850988388,0.012512000277638435,0.010875999927520752,0.011304999701678753,234028,0.0,0.0
2024-09-05 00:00:00+00:00,0.011296000331640244,0.011435999535024166,0.009802999906241894,0.009976999834179878,759896,0.0,0.0
2024-09-06 00:00:00+00:00,0.0099870003759861,0.010513000190258026,0.008012999780476093,0.008438999764621258,854440,0.0,0.0
2024-09-07 00:00:00+00:00,0.008429000154137611,0.010099000297486782,0.00837399996817112,0.008857999928295612,1068119,0.0,0.0
2024-09-08 00:00:00+00:00,0.008798999711871147,0.009614000096917152,0.008449999615550041,0.008793000131845474,983986,0.0,0.0
2024-09-09 00:00:00+00:00,0.00880299974232912,0.012242999859154224,0.008740999735891819,0.009932000190019608,953773,0.0,0.0
2024-09-10 00:00:00+00:00,0.009922999888658524,0.010572999715805054,0.008925000205636024,0.00904299970716238,997739,0.0,0.0
2024-09-11 00:00:00+00:00,0.00902399979531765,0.015991000458598137,0.008767999708652496,0.013904999941587448,1167072,0.0,0.0
2024-09-12 00:00:00+00:00,0.013904999941587448,0.015155999921262264,0.010249000042676926,0.011160999536514282,900964,0.0,0.0
2024-09-13 00:00:00+00:00,0.011160999536514282,0.012423000298440456,0.009371000342071056,0.010910999961197376,339298,0.0,0.0
2024-09-14 00:00:00+00:00,0.010910999961197376,0.010956999845802784,0.00991899985820055,0.010274999774992466,174904,0.0,0.0
2024-09-15 00:00:00+00:00,0.010274999774992466,0.010343999601900578,0.009491999633610249,0.00987400021404028,267250,0.0,0.0
2024-09-16 00:00:00+00:00,0.00987400021404028,0.011479999870061874,0.00912499986588955,0.009945999830961227,213815,0.0,0.0
2024-09-17 00:00:00+00:00,0.009945999830961227,0.011699999682605267,0.009754999540746212,0.010553999803960323,228227,0.0,0.0
2024-09-18 00:00:00+00:00,0.010553999803960323,0.01093900017440319,0.009538999758660793,0.009599000215530396,231313,0.0,0.0
2024-09-19 00:00:00+00:00,0.009599000215530396,0.010375999845564365,0.008875000290572643,0.009843000210821629,296453,0.0,0.0
2024-09-20 00:00:00+00:00,0.009843000210821629,0.010478000156581402,0.009499000385403633,0.009972999803721905,181240,0.0,0.0
