TIMESTAMP,BORPA_OPEN_PRICE_USD,BORPA_HIGH_PRICE_USD,BORPA_LOW_PRICE_USD,BORPA_CLOSE_PRICE_USD,BORPA_VOLUME_USD,BORPA_DIVIDENDS_USD,BORPA_STOCK_SPLITS_USD
2024-07-22 00:00:00+00:00,0.009573999792337418,0.01723800040781498,0.00940100010484457,0.014724000357091427,976533,0.0,0.0
2024-07-23 00:00:00+00:00,0.014731000177562237,0.015912000089883804,0.009608999826014042,0.010986000299453735,1257689,0.0,0.0
2024-07-24 00:00:00+00:00,0.010986000299453735,0.012225000187754631,0.0058559998869895935,0.008255000226199627,982929,0.0,0.0
2024-07-25 00:00:00+00:00,0.00822100043296814,0.009290000423789024,0.00405499991029501,0.005884999874979258,887862,0.0,0.0
2024-07-26 00:00:00+00:00,0.005884999874979258,0.007627999875694513,0.005007999949157238,0.005950999911874533,637430,0.0,0.0
2024-07-27 00:00:00+00:00,0.005950999911874533,0.009092999622225761,0.005332999862730503,0.006794999819248915,653929,0.0,0.0
2024-07-28 00:00:00+00:00,0.006794999819248915,0.007360000163316727,0.006155999843031168,0.007187999784946442,299818,0.0,0.0
2024-07-29 00:00:00+00:00,0.007187999784946442,0.008793000131845474,0.0067170001566410065,0.006901999935507774,776900,0.0,0.0
2024-07-30 00:00:00+00:00,0.006901999935507774,0.008383000269532204,0.006436000112444162,0.006897000130265951,501447,0.0,0.0
2024-07-31 00:00:00+00:00,0.006897000130265951,0.007155000232160091,0.0055240001529455185,0.005785000044852495,280346,0.0,0.0
2024-08-01 00:00:00+00:00,0.005785000044852495,0.005797000136226416,0.0037930000107735395,0.004153999965637922,344264,0.0,0.0
2024-08-02 00:00:00+00:00,0.004191999789327383,0.0045090001076459885,0.0032480000518262386,0.003350999904796481,166001,0.0,0.0
2024-08-03 00:00:00+00:00,0.003350999904796481,0.004207999911159277,0.003065000055357814,0.0036100000143051147,190322,0.0,0.0
2024-08-04 00:00:00+00:00,0.0036100000143051147,0.0039059999398887157,0.003329999977722764,0.003621000098064542,128573,0.0,0.0
2024-08-05 00:00:00+00:00,0.0035200000274926424,0.0035250000655651093,0.002256999956443906,0.002882000058889389,171196,0.0,0.0
2024-08-06 00:00:00+00:00,0.002882000058889389,0.0036269999109208584,0.0026630000211298466,0.0026829999405890703,136102,0.0,0.0
2024-08-07 00:00:00+00:00,0.0026700000744313,0.0058639999479055405,0.002652999944984913,0.003283000085502863,675247,0.0,0.0
2024-08-08 00:00:00+00:00,0.003283000085502863,0.004064000211656094,0.003114999970421195,0.0032399999909102917,299961,0.0,0.0
2024-08-09 00:00:00+00:00,0.0033100000582635403,0.0034829999785870314,0.002804999938234687,0.003083999967202544,287412,0.0,0.0
2024-08-10 00:00:00+00:00,0.003083999967202544,0.003108999924734235,0.002850000048056245,0.0029869999270886183,202900,0.0,0.0
