TIMESTAMP,FLAY_OPEN_PRICE_USD,FLAY_HIGH_PRICE_USD,FLAY_LOW_PRICE_USD,FLAY_CLOSE_PRICE_USD,FLAY_VOLUME_USD,FLAY_DIVIDENDS_USD,FLAY_STOCK_SPLITS_USD
2024-09-26 00:00:00+00:00,0.0268740002065897,0.0268740002065897,0.023910999298095703,0.023910999298095703,59427,0.0,0.0
2024-09-27 00:00:00+00:00,0.023910999298095703,0.024396000429987907,0.02380399964749813,0.024396000429987907,1734,0.0,0.0
2024-09-28 00:00:00+00:00,0.024396000429987907,0.025028999894857407,0.024396000429987907,0.025028999894857407,13177,0.0,0.0
2024-09-29 00:00:00+00:00,0.025028999894857407,0.025033000856637955,0.024713000282645226,0.0247770007699728,1875,0.0,0.0
2024-09-30 00:00:00+00:00,0.0247770007699728,0.0247770007699728,0.02434000000357628,0.02434000000357628,1418,0.0,0.0
2024-10-01 00:00:00+00:00,0.02434000000357628,0.02434000000357628,0.0212980005890131,0.021389000117778778,30173,0.0,0.0
2024-10-02 00:00:00+00:00,0.021389000117778778,0.021389000117778778,0.020388999953866005,0.020553000271320343,13411,0.0,0.0
2024-10-03 00:00:00+00:00,0.020553000271320343,0.020553000271320343,0.020553000271320343,0.020553000271320343,0,0.0,0.0
2024-10-04 00:00:00+00:00,0.020553000271320343,0.020553000271320343,0.01984100043773651,0.01984100043773651,6032,0.0,0.0
2024-10-05 00:00:00+00:00,0.01984100043773651,0.01984100043773651,0.019704999402165413,0.019704999402165413,805,0.0,0.0
2024-10-06 00:00:00+00:00,0.019704999402165413,0.01980699971318245,0.019700000062584877,0.01980699971318245,1058,0.0,0.0
2024-10-07 00:00:00+00:00,0.01980699971318245,0.020586000755429268,0.01980699971318245,0.02055099979043007,8547,0.0,0.0
2024-10-08 00:00:00+00:00,0.02055099979043007,0.021043000742793083,0.020423000678420067,0.020891999825835228,11466,0.0,0.0
2024-10-09 00:00:00+00:00,0.020891999825835228,0.0232900008559227,0.020891999825835228,0.0232900008559227,44950,0.0,0.0
2024-10-10 00:00:00+00:00,0.0232900008559227,0.02452000044286251,0.0219969991594553,0.0219969991594553,72216,0.0,0.0
2024-10-11 00:00:00+00:00,0.0219969991594553,0.023229999467730522,0.0219930000603199,0.023229999467730522,7241,0.0,0.0
2024-10-12 00:00:00+00:00,0.023229999467730522,0.02933800034224987,0.023229999467730522,0.028602000325918198,92585,0.0,0.0
2024-10-13 00:00:00+00:00,0.028602000325918198,0.030598999932408333,0.028550000861287117,0.030598999932408333,31439,0.0,0.0
2024-10-14 00:00:00+00:00,0.030598999932408333,0.03166100010275841,0.03042599931359291,0.03166100010275841,15684,0.0,0.0
2024-10-15 00:00:00+00:00,0.03166100010275841,0.03166100010275841,0.03064900077879429,0.03073200024664402,5810,0.0,0.0
2024-10-16 00:00:00+00:00,0.03073200024664402,0.03086799941956997,0.030302999541163445,0.030302999541163445,9850,0.0,0.0
2024-10-17 00:00:00+00:00,0.030302999541163445,0.030302999541163445,0.030302999541163445,0.030302999541163445,0,0.0,0.0
2024-10-18 00:00:00+00:00,0.030302999541163445,0.030302999541163445,0.030262000858783722,0.030262000858783722,5349,0.0,0.0
2024-10-19 00:00:00+00:00,0.030262000858783722,0.030262000858783722,0.02912300080060959,0.02912300080060959,9938,0.0,0.0
2024-10-20 00:00:00+00:00,0.02912300080060959,0.02912300080060959,0.02847900055348873,0.02847900055348873,8818,0.0,0.0
2024-10-21 00:00:00+00:00,0.02847900055348873,0.029278000816702843,0.02847900055348873,0.029278000816702843,7090,0.0,0.0
2024-10-22 00:00:00+00:00,0.029278000816702843,0.029278000816702843,0.02569900080561638,0.02569900080561638,39048,0.0,0.0
2024-10-23 00:00:00+00:00,0.02569900080561638,0.02569900080561638,0.024091999977827072,0.024091999977827072,9988,0.0,0.0
2024-10-24 00:00:00+00:00,0.024091999977827072,0.02435700036585331,0.0235580001026392,0.0235580001026392,14047,0.0,0.0
2024-10-25 00:00:00+00:00,0.0235580001026392,0.02437100000679493,0.022394999861717224,0.023711999878287315,34875,0.0,0.0
2024-10-26 00:00:00+00:00,0.023711999878287315,0.023711999878287315,0.021629000082612038,0.021629000082612038,22362,0.0,0.0
2024-10-27 00:00:00+00:00,0.021629000082612038,0.02237899973988533,0.021629000082612038,0.02237899973988533,5682,0.0,0.0
2024-10-28 00:00:00+00:00,0.02237899973988533,0.023617999628186226,0.02237899973988533,0.023617999628186226,16682,0.0,0.0
2024-10-29 00:00:00+00:00,0.023617999628186226,0.02469800040125847,0.023617999628186226,0.02469800040125847,390,0.0,0.0
2024-10-30 00:00:00+00:00,0.02469800040125847,0.025186000391840935,0.02469800040125847,0.025087999179959297,2468,0.0,0.0
2024-10-31 00:00:00+00:00,0.025087999179959297,0.025087999179959297,0.023561999201774597,0.023561999201774597,338,0.0,0.0
2024-11-01 00:00:00+00:00,0.023561999201774597,0.023561999201774597,0.023382000625133514,0.023382000625133514,2415,0.0,0.0
2024-11-02 00:00:00+00:00,0.023382000625133514,0.023382000625133514,0.023382000625133514,0.023382000625133514,0,0.0,0.0
2024-11-03 00:00:00+00:00,0.023382000625133514,0.023382000625133514,0.022825000807642937,0.022825000807642937,131,0.0,0.0
2024-11-04 00:00:00+00:00,0.022825000807642937,0.023002000525593758,0.02098100073635578,0.02098100073635578,21624,0.0,0.0
2024-11-05 00:00:00+00:00,0.02098100073635578,0.02098100073635578,0.02098100073635578,0.02098100073635578,0,0.0,0.0
2024-11-06 00:00:00+00:00,0.02098100073635578,0.022311000153422356,0.02098100073635578,0.02144699916243553,27164,0.0,0.0
2024-11-07 00:00:00+00:00,0.02144699916243553,0.02186499908566475,0.02013999968767166,0.02013999968767166,34861,0.0,0.0
2024-11-08 00:00:00+00:00,0.02013999968767166,0.020394999533891678,0.019135000184178352,0.020270999521017075,60315,0.0,0.0
2024-11-09 00:00:00+00:00,0.020270999521017075,0.021817000582814217,0.020270999521017075,0.021817000582814217,17245,0.0,0.0
2024-11-10 00:00:00+00:00,0.021817000582814217,0.022823000326752663,0.021817000582814217,0.022823000326752663,2643,0.0,0.0
2024-11-11 00:00:00+00:00,0.022823000326752663,0.022823000326752663,0.022823000326752663,0.022823000326752663,0,0.0,0.0
2024-11-12 00:00:00+00:00,0.022823000326752663,0.022823000326752663,0.022823000326752663,0.022823000326752663,0,0.0,0.0
2024-11-13 00:00:00+00:00,0.022823000326752663,0.022823000326752663,0.02236899919807911,0.02257700078189373,2855,0.0,0.0
2024-11-14 00:00:00+00:00,0.02257700078189373,0.02273000031709671,0.021879000589251518,0.022311000153422356,10955,0.0,0.0
2024-11-15 00:00:00+00:00,0.022311000153422356,0.022311000153422356,0.02150299958884716,0.0217289999127388,7762,0.0,0.0
2024-11-16 00:00:00+00:00,0.0217289999127388,0.0217289999127388,0.0217289999127388,0.0217289999127388,0,0.0,0.0
2024-11-17 00:00:00+00:00,0.0217289999127388,0.021877000108361244,0.0217289999127388,0.021789999678730965,3702,0.0,0.0
2024-11-18 00:00:00+00:00,0.021789999678730965,0.021789999678730965,0.021789999678730965,0.021789999678730965,0,0.0,0.0
2024-11-19 00:00:00+00:00,0.021789999678730965,0.021789999678730965,0.021649999544024467,0.021649999544024467,3817,0.0,0.0
2024-11-20 00:00:00+00:00,0.021649999544024467,0.021649999544024467,0.021649999544024467,0.021649999544024467,0,0.0,0.0
2024-11-21 00:00:00+00:00,0.021649999544024467,0.021834999322891235,0.021649999544024467,0.021834999322891235,623,0.0,0.0
2024-11-22 00:00:00+00:00,0.021834999322891235,0.023514999076724052,0.02098900079727173,0.02104399912059307,46485,0.0,0.0
2024-11-23 00:00:00+00:00,0.02104399912059307,0.022052999585866928,0.02104399912059307,0.021382000297307968,22603,0.0,0.0
2024-11-24 00:00:00+00:00,0.021382000297307968,0.021490000188350677,0.0207700002938509,0.0207700002938509,21376,0.0,0.0
2024-11-25 00:00:00+00:00,0.0207700002938509,0.0207700002938509,0.0207700002938509,0.0207700002938509,0,0.0,0.0
2024-11-26 00:00:00+00:00,0.0207700002938509,0.0207700002938509,0.01910099945962429,0.019377000629901886,24758,0.0,0.0
2024-11-27 00:00:00+00:00,0.019377000629901886,0.025717999786138535,0.019377000629901886,0.025717999786138535,66980,0.0,0.0
2024-11-28 00:00:00+00:00,0.025717999786138535,0.030720999464392662,0.02549700066447258,0.03006800077855587,117200,0.0,0.0
2024-11-29 00:00:00+00:00,0.03006800077855587,0.03006800077855587,0.02522999979555607,0.025508999824523926,90052,0.0,0.0
2024-11-30 00:00:00+00:00,0.025508999824523926,0.027360999956727028,0.02533699944615364,0.027360999956727028,27981,0.0,0.0
2024-12-01 00:00:00+00:00,0.027360999956727028,0.028186000883579254,0.02710999920964241,0.028186000883579254,20193,0.0,0.0
2024-12-02 00:00:00+00:00,0.028186000883579254,0.028186000883579254,0.024908000603318214,0.02530599944293499,48335,0.0,0.0
2024-12-03 00:00:00+00:00,0.02530599944293499,0.02707199938595295,0.02530599944293499,0.026657000184059143,41127,0.0,0.0
2024-12-04 00:00:00+00:00,0.026657000184059143,0.02800000086426735,0.023516999557614326,0.024246999993920326,114584,0.0,0.0
2024-12-05 00:00:00+00:00,0.024246999993920326,0.025282999500632286,0.022888999432325363,0.02326899953186512,16454,0.0,0.0
2024-12-06 00:00:00+00:00,0.023590000346302986,0.031161999329924583,0.023003000766038895,0.030501000583171844,111683,0.0,0.0
2024-12-07 00:00:00+00:00,0.030501000583171844,0.03256100043654442,0.029983999207615852,0.03255699947476387,49801,0.0,0.0
2024-12-08 00:00:00+00:00,0.03255699947476387,0.03273899853229523,0.032012999057769775,0.03273899853229523,20315,0.0,0.0
2024-12-09 00:00:00+00:00,0.03273899853229523,0.03273899853229523,0.029412999749183655,0.029412999749183655,57906,0.0,0.0
2024-12-10 00:00:00+00:00,0.029412999749183655,0.029412999749183655,0.02803800068795681,0.028039000928401947,41613,0.0,0.0
2024-12-11 00:00:00+00:00,0.028039000928401947,0.03047800064086914,0.028022000566124916,0.030115000903606415,24111,0.0,0.0
2024-12-12 00:00:00+00:00,0.030115000903606415,0.031328000128269196,0.028832999989390373,0.028839999809861183,66012,0.0,0.0
2024-12-13 00:00:00+00:00,0.028839999809861183,0.030270999297499657,0.028836999088525772,0.030244000256061554,14584,0.0,0.0
2024-12-14 00:00:00+00:00,0.030244000256061554,0.030285999178886414,0.029141999781131744,0.029788000509142876,4133,0.0,0.0
2024-12-15 00:00:00+00:00,0.029788000509142876,0.03128400072455406,0.029675999656319618,0.030911000445485115,36113,0.0,0.0
2024-12-16 00:00:00+00:00,0.030911000445485115,0.03233100101351738,0.030911000445485115,0.031394001096487045,30056,0.0,0.0
2024-12-17 00:00:00+00:00,0.031394001096487045,0.032297998666763306,0.03108000010251999,0.03108000010251999,17878,0.0,0.0
2024-12-18 00:00:00+00:00,0.03108000010251999,0.03108000010251999,0.029231000691652298,0.029231999069452286,13678,0.0,0.0
2024-12-19 00:00:00+00:00,0.029231999069452286,0.03052699938416481,0.02904600091278553,0.029420999810099602,70325,0.0,0.0
2024-12-20 00:00:00+00:00,0.029420999810099602,0.03301199898123741,0.02920999936759472,0.03301199898123741,51116,0.0,0.0
2024-12-21 00:00:00+00:00,0.03301199898123741,0.034143999218940735,0.03255600109696388,0.03337299823760986,20407,0.0,0.0
2024-12-22 00:00:00+00:00,0.03337299823760986,0.03337299823760986,0.03190099820494652,0.03205300122499466,768,0.0,0.0
2024-12-23 00:00:00+00:00,0.03205300122499466,0.03457700088620186,0.029714999720454216,0.03457700088620186,35752,0.0,0.0
2024-12-24 00:00:00+00:00,0.03457700088620186,0.03457700088620186,0.03353499993681908,0.03353499993681908,3450,0.0,0.0
2024-12-25 00:00:00+00:00,0.03353499993681908,0.03770900145173073,0.03241200000047684,0.035110000520944595,35073,0.0,0.0
2024-12-26 00:00:00+00:00,0.035110000520944595,0.03638400137424469,0.035110000520944595,0.03532499819993973,20751,0.0,0.0
2024-12-27 00:00:00+00:00,0.03532499819993973,0.03635900095105171,0.035068001598119736,0.03551499918103218,13426,0.0,0.0
2024-12-28 00:00:00+00:00,0.03551499918103218,0.037613000720739365,0.03547599911689758,0.037613000720739365,19987,0.0,0.0
2024-12-29 00:00:00+00:00,0.037613000720739365,0.038012001663446426,0.03652700036764145,0.03661800175905228,9710,0.0,0.0
2024-12-30 00:00:00+00:00,0.03661800175905228,0.03811600059270859,0.034772999584674835,0.0365930013358593,7353,0.0,0.0
2024-12-31 00:00:00+00:00,0.0365930013358593,0.0396680012345314,0.03654199838638306,0.03962000086903572,31428,0.0,0.0
