TIMESTAMP,HOA_OPEN_PRICE_USD,HOA_HIGH_PRICE_USD,HOA_LOW_PRICE_USD,HOA_CLOSE_PRICE_USD,HOA_VOLUME_USD,HOA_DIVIDENDS_USD,HOA_STOCK_SPLITS_USD
2023-09-21 00:00:00+00:00,0.001990000018849969,0.002122000092640519,0.0018179999897256494,0.0018649999983608723,9985,0.0,0.0
2023-09-22 00:00:00+00:00,0.001867000013589859,0.0019039999460801482,0.001699000014923513,0.001711999997496605,9270,0.0,0.0
2023-09-23 00:00:00+00:00,0.0017010000301524997,0.0018769999733194709,0.0016789999790489674,0.001699000014923513,6593,0.0,0.0
2023-09-24 00:00:00+00:00,0.0017000000225380063,0.001706999959424138,0.001348000019788742,0.0015790000325068831,11528,0.0,0.0
2023-09-25 00:00:00+00:00,0.0015790000325068831,0.0016370000084862113,0.0014479999663308263,0.0015539999585598707,8155,0.0,0.0
2023-09-26 00:00:00+00:00,0.0015579999890178442,0.0020729999523609877,0.0015059999423101544,0.0019249999895691872,18110,0.0,0.0
2023-09-27 00:00:00+00:00,0.0019249999895691872,0.0020910000894218683,0.0017109999898821115,0.001744000008329749,9496,0.0,0.0
2023-09-28 00:00:00+00:00,0.0017369999550282955,0.001858999952673912,0.001164000015705824,0.0011859999503940344,9006,0.0,0.0
2023-09-29 00:00:00+00:00,0.001184999942779541,0.0014830000000074506,0.0011820000363513827,0.0014459999511018395,9739,0.0,0.0
2023-09-30 00:00:00+00:00,0.0014459999511018395,0.001699000014923513,0.0014359999913722277,0.0016280000563710928,4896,0.0,0.0
2023-10-01 00:00:00+00:00,0.0016280000563710928,0.0018810000037774444,0.001554999966174364,0.0015559999737888575,8895,0.0,0.0
2023-10-02 00:00:00+00:00,0.0015539999585598707,0.0016459999606013298,0.0011309999972581863,0.001306000049225986,23612,0.0,0.0
2023-10-03 00:00:00+00:00,0.001306000049225986,0.001446999958716333,0.0012069999938830733,0.0013940000208094716,12300,0.0,0.0
2023-10-04 00:00:00+00:00,0.0013940000208094716,0.0014560000272467732,0.0011549999471753836,0.0012710000155493617,7465,0.0,0.0
2023-10-05 00:00:00+00:00,0.0012700000079348683,0.0018029999919235706,0.0011500000255182385,0.0017630000365898013,16503,0.0,0.0
2023-10-06 00:00:00+00:00,0.001762000028975308,0.001970000099390745,0.0017040000529959798,0.0017130000051110983,10421,0.0,0.0
2023-10-07 00:00:00+00:00,0.0017160000279545784,0.0030010000336915255,0.0017160000279545784,0.0029170000925660133,33229,0.0,0.0
2023-10-08 00:00:00+00:00,0.0029180001001805067,0.00292899995110929,0.002148000057786703,0.0024840000551193953,19397,0.0,0.0
2023-10-09 00:00:00+00:00,0.002483000047504902,0.0025369999930262566,0.0021569998934865,0.0022249999456107616,7940,0.0,0.0
2023-10-10 00:00:00+00:00,0.0022249999456107616,0.0023870000150054693,0.002104999963194132,0.002208000048995018,5338,0.0,0.0
2023-10-11 00:00:00+00:00,0.0022070000413805246,0.0029219998978078365,0.002085000043734908,0.0029009999707341194,19413,0.0,0.0
2023-10-12 00:00:00+00:00,0.002899999963119626,0.004991000052541494,0.0028429999947547913,0.004430999979376793,95129,0.0,0.0
2023-10-13 00:00:00+00:00,0.004385000094771385,0.004532999824732542,0.0035989999305456877,0.004141000099480152,29732,0.0,0.0
2023-10-14 00:00:00+00:00,0.004139000084251165,0.005067000165581703,0.003160000080242753,0.005067000165581703,44539,0.0,0.0
2023-10-15 00:00:00+00:00,0.005067000165581703,0.005067000165581703,0.004137999843806028,0.0042119999416172504,37971,0.0,0.0
2023-10-16 00:00:00+00:00,0.0042119999416172504,0.004499000031501055,0.003800000064074993,0.004302999936044216,23143,0.0,0.0
2023-10-17 00:00:00+00:00,0.004304999951273203,0.006198999937623739,0.004104000050574541,0.0059380000457167625,68835,0.0,0.0
2023-10-18 00:00:00+00:00,0.0059380000457167625,0.006777999922633171,0.005578999873250723,0.006360999774187803,65996,0.0,0.0
2023-10-19 00:00:00+00:00,0.006360999774187803,0.006887999828904867,0.0059090000577270985,0.006283999886363745,62991,0.0,0.0
2023-10-20 00:00:00+00:00,0.0062859999015927315,0.006829999852925539,0.005787999834865332,0.006690999958664179,46508,0.0,0.0
2023-10-21 00:00:00+00:00,0.006634999997913837,0.00762300007045269,0.006072999909520149,0.007067000027745962,76710,0.0,0.0
2023-10-22 00:00:00+00:00,0.007067000027745962,0.007703999988734722,0.006297000218182802,0.007015000097453594,48065,0.0,0.0
2023-10-23 00:00:00+00:00,0.007205999922007322,0.007222000043839216,0.005439999978989363,0.006496000103652477,81876,0.0,0.0
2023-10-24 00:00:00+00:00,0.006496000103652477,0.00660100020468235,0.004707000218331814,0.005386000033468008,71504,0.0,0.0
2023-10-25 00:00:00+00:00,0.005381000228226185,0.005787999834865332,0.005121000111103058,0.005534000229090452,44366,0.0,0.0
2023-10-26 00:00:00+00:00,0.005532999988645315,0.006264999974519014,0.005487999878823757,0.006196000147610903,44737,0.0,0.0
2023-10-27 00:00:00+00:00,0.006192000117152929,0.0062060002237558365,0.004918000195175409,0.005210000090301037,38157,0.0,0.0
2023-10-28 00:00:00+00:00,0.005210000090301037,0.00571900000795722,0.004720999859273434,0.005363000091165304,33399,0.0,0.0
2023-10-29 00:00:00+00:00,0.005361999850720167,0.005402999930083752,0.004360999912023544,0.004377000033855438,20632,0.0,0.0
2023-10-30 00:00:00+00:00,0.004375999793410301,0.00494999997317791,0.004259000066667795,0.00467800023034215,17178,0.0,0.0
2023-10-31 00:00:00+00:00,0.004648000001907349,0.004780000075697899,0.0039450000040233135,0.004129999782890081,31071,0.0,0.0
2023-11-01 00:00:00+00:00,0.004129000008106232,0.004517999943345785,0.003980000037699938,0.0042940001003444195,22952,0.0,0.0
2023-11-02 00:00:00+00:00,0.0042929998598992825,0.004592000041157007,0.004172999877482653,0.004368999972939491,22430,0.0,0.0
2023-11-03 00:00:00+00:00,0.0043680001981556416,0.005305000115185976,0.0043680001981556416,0.005266999825835228,40478,0.0,0.0
2023-11-04 00:00:00+00:00,0.005266999825835228,0.006058999802917242,0.00520299980416894,0.005654999986290932,23170,0.0,0.0
2023-11-05 00:00:00+00:00,0.005654999986290932,0.007524999789893627,0.0056500001810491085,0.007400000002235174,43554,0.0,0.0
2023-11-06 00:00:00+00:00,0.0074280002154409885,0.007493000011891127,0.006800000090152025,0.007176999934017658,20357,0.0,0.0
2023-11-07 00:00:00+00:00,0.007176999934017658,0.00776899978518486,0.0059090000577270985,0.007400000002235174,43554,0.0,0.0
2023-11-08 00:00:00+00:00,0.0074280002154409885,0.007493000011891127,0.006800000090152025,0.007176999934017658,20357,0.0,0.0
2023-11-09 00:00:00+00:00,0.007180999964475632,0.007674000225961208,0.006479999981820583,0.007003000006079674,32814,0.0,0.0
2023-11-10 00:00:00+00:00,0.0070050000213086605,0.007408000063151121,0.006674000062048435,0.006682000122964382,13242,0.0,0.0
2023-11-11 00:00:00+00:00,0.006682000122964382,0.006696000229567289,0.006045000161975622,0.006360999774187803,15086,0.0,0.0
2023-11-12 00:00:00+00:00,0.006360999774187803,0.006422000005841255,0.005499999970197678,0.0055669997818768024,24588,0.0,0.0
2023-11-13 00:00:00+00:00,0.005555000156164169,0.006763000041246414,0.005464999936521053,0.006738999858498573,26513,0.0,0.0
2023-11-14 00:00:00+00:00,0.006738999858498573,0.007600000128149986,0.0061090001836419106,0.0075980001129209995,42738,0.0,0.0
2023-11-15 00:00:00+00:00,0.0075969998724758625,0.009451000019907951,0.007275999989360571,0.009448999539017677,35599,0.0,0.0
2023-11-16 00:00:00+00:00,0.009438999928534031,0.009510999545454979,0.007493000011891127,0.008395999670028687,27166,0.0,0.0
2023-11-17 00:00:00+00:00,0.008395000360906124,0.008566999807953835,0.007207000162452459,0.008015000261366367,25486,0.0,0.0
2023-11-18 00:00:00+00:00,0.007992999628186226,0.008294999599456787,0.007784999907016754,0.00785600021481514,17643,0.0,0.0
2023-11-19 00:00:00+00:00,0.00785600021481514,0.007857000455260277,0.006773000117391348,0.00698099983856082,19377,0.0,0.0
2023-11-20 00:00:00+00:00,0.0069670001976192,0.007648000027984381,0.006922000087797642,0.007215000223368406,10238,0.0,0.0
2023-11-21 00:00:00+00:00,0.007215999998152256,0.007809999864548445,0.007174000144004822,0.007486000191420317,16908,0.0,0.0
2023-11-22 00:00:00+00:00,0.00747800013050437,0.010728999972343445,0.007098000030964613,0.010087000206112862,42459,0.0,0.0
2023-11-23 00:00:00+00:00,0.010087000206112862,0.011269000358879566,0.01003899984061718,0.01018300000578165,17091,0.0,0.0
2023-11-24 00:00:00+00:00,0.010184000246226788,0.01257999986410141,0.010100999847054482,0.012245000340044498,18528,0.0,0.0
2023-11-25 00:00:00+00:00,0.012241999618709087,0.013574999757111073,0.011889000423252583,0.012954999692738056,16168,0.0,0.0
2023-11-26 00:00:00+00:00,0.012954000383615494,0.013786000199615955,0.012281999923288822,0.012916999869048595,23588,0.0,0.0
2023-11-27 00:00:00+00:00,0.01285600010305643,0.013574999757111073,0.01108499988913536,0.011311000213027,21489,0.0,0.0
2023-11-28 00:00:00+00:00,0.011314000003039837,0.01283000037074089,0.01100200042128563,0.012275000102818012,10806,0.0,0.0
2023-11-29 00:00:00+00:00,0.012275000102818012,0.012703999876976013,0.01169199962168932,0.011721000075340271,8500,0.0,0.0
2023-11-30 00:00:00+00:00,0.01172299962490797,0.011992000043392181,0.01108499988913536,0.011158999986946583,9708,0.0,0.0
2023-12-01 00:00:00+00:00,0.011158999986946583,0.013086999766528606,0.010684000328183174,0.012543999589979649,20836,0.0,0.0
2023-12-02 00:00:00+00:00,0.012577000074088573,0.012779000215232372,0.01206899993121624,0.01231400016695261,8409,0.0,0.0
2023-12-03 00:00:00+00:00,0.012294000014662743,0.012803000397980213,0.011946000158786774,0.012145999819040298,8115,0.0,0.0
2023-12-04 00:00:00+00:00,0.012140999548137188,0.012140999548137188,0.010645999573171139,0.010960999876260757,7066,0.0,0.0
2023-12-05 00:00:00+00:00,0.010950000025331974,0.010963999666273594,0.009902000427246094,0.010029000230133533,4693,0.0,0.0
2023-12-06 00:00:00+00:00,0.010026000440120697,0.010199000127613544,0.008772999979555607,0.009290000423789024,3758,0.0,0.0
2023-12-07 00:00:00+00:00,0.009289000183343887,0.009708000347018242,0.009100999683141708,0.00954500027000904,1507,0.0,0.0
2023-12-08 00:00:00+00:00,0.009545999579131603,0.010502000339329243,0.009479999542236328,0.010335000231862068,4382,0.0,0.0
2023-12-09 00:00:00+00:00,0.010350000113248825,0.0106800002977252,0.009763999842107296,0.009785999543964863,5532,0.0,0.0
2023-12-10 00:00:00+00:00,0.009788000024855137,0.010149000212550163,0.009534000419080257,0.0096220001578331,7957,0.0,0.0
2023-12-11 00:00:00+00:00,0.009620999917387962,0.009739000350236893,0.007784999907016754,0.0079950001090765,8322,0.0,0.0
2023-12-12 00:00:00+00:00,0.007991000078618526,0.008151000365614891,0.007280999794602394,0.0076779997907578945,5631,0.0,0.0
2023-12-13 00:00:00+00:00,0.0076790000312030315,0.008616999723017216,0.007513000164180994,0.008065000176429749,5697,0.0,0.0
2023-12-14 00:00:00+00:00,0.008112999610602856,0.008654000237584114,0.00810100045055151,0.008578999899327755,2842,0.0,0.0
2023-12-15 00:00:00+00:00,0.008578999899327755,0.00878200028091669,0.008368000388145447,0.008418000303208828,4278,0.0,0.0
2023-12-16 00:00:00+00:00,0.008418000303208828,0.008994000032544136,0.00825599953532219,0.008527000434696674,5266,0.0,0.0
2023-12-17 00:00:00+00:00,0.008527000434696674,0.008882000111043453,0.008376000449061394,0.008545000106096268,4934,0.0,0.0
2023-12-18 00:00:00+00:00,0.008545000106096268,0.009108000434935093,0.008283000439405441,0.008670000359416008,3429,0.0,0.0
2023-12-19 00:00:00+00:00,0.008673000149428844,0.008693999610841274,0.00786499958485365,0.008220000192523003,8833,0.0,0.0
2023-12-20 00:00:00+00:00,0.008221999742090702,0.008612999692559242,0.008078999817371368,0.008360999636352062,2933,0.0,0.0
2023-12-21 00:00:00+00:00,0.0083600003272295,0.00839100033044815,0.007331000175327063,0.007397000212222338,4987,0.0,0.0
2023-12-22 00:00:00+00:00,0.007395999971777201,0.007845999673008919,0.007085000164806843,0.007724999915808439,4001,0.0,0.0
2023-12-23 00:00:00+00:00,0.007724999915808439,0.007726000156253576,0.006426999811083078,0.0071020000614225864,8318,0.0,0.0
2023-12-24 00:00:00+00:00,0.007104000076651573,0.007278000004589558,0.006850000005215406,0.007156000006943941,2807,0.0,0.0
2023-12-25 00:00:00+00:00,0.007151999976485968,0.007563999854028225,0.007034000009298325,0.0072189997881650925,1821,0.0,0.0
2023-12-26 00:00:00+00:00,0.007220999803394079,0.007639999967068434,0.0066999997943639755,0.007195000071078539,2345,0.0,0.0
2023-12-27 00:00:00+00:00,0.007195999845862389,0.007393000181764364,0.006909999996423721,0.007304999977350235,1513,0.0,0.0
2023-12-28 00:00:00+00:00,0.007304999977350235,0.007321000099182129,0.00672800000756979,0.006868000142276287,2977,0.0,0.0
