TIMESTAMP,SNK32206_OPEN_PRICE_USD,SNK32206_HIGH_PRICE_USD,SNK32206_LOW_PRICE_USD,SNK32206_CLOSE_PRICE_USD,SNK32206_VOLUME_USD,SNK32206_DIVIDENDS_USD,SNK32206_STOCK_SPLITS_USD
2024-07-12 00:00:00+00:00,0.08768200129270554,0.0921040028333664,0.06039400026202202,0.08756899833679199,220736,0.0,0.0
2024-07-13 00:00:00+00:00,0.08756899833679199,0.09099099785089493,0.06124899908900261,0.08723299950361252,170086,0.0,0.0
2024-07-14 00:00:00+00:00,0.08724600076675415,0.09712100028991699,0.08394499868154526,0.09711699932813644,21411,0.0,0.0
2024-07-15 00:00:00+00:00,0.09711699932813644,0.11167100071907043,0.07659400254487991,0.1070690006017685,106666,0.0,0.0
2024-07-16 00:00:00+00:00,0.1070690006017685,0.1070690006017685,0.07894600182771683,0.09970799833536148,65285,0.0,0.0
2024-07-17 00:00:00+00:00,0.09970799833536148,0.1244800016283989,0.09517399966716766,0.1244800016283989,71395,0.0,0.0
2024-07-18 00:00:00+00:00,0.1244800016283989,0.12960800528526306,0.10980399698019028,0.11030200123786926,54635,0.0,0.0
2024-07-19 00:00:00+00:00,0.11030200123786926,0.125668004155159,0.10806199908256531,0.11571100354194641,73942,0.0,0.0
2024-07-20 00:00:00+00:00,0.11571100354194641,0.11994600296020508,0.10647299885749817,0.11988899856805801,29907,0.0,0.0
2024-07-21 00:00:00+00:00,0.11988899856805801,0.13616299629211426,0.1197730004787445,0.12390299886465073,42224,0.0,0.0
2024-07-22 00:00:00+00:00,0.1237810030579567,0.1465030014514923,0.11589299887418747,0.12432300299406052,101367,0.0,0.0
2024-07-23 00:00:00+00:00,0.12432300299406052,0.12944500148296356,0.11307699978351593,0.11317700147628784,128687,0.0,0.0
2024-07-24 00:00:00+00:00,0.11317700147628784,0.1300950050354004,0.1079849973320961,0.12957200407981873,42470,0.0,0.0
2024-07-25 00:00:00+00:00,0.12957200407981873,0.1303109973669052,0.10573600232601166,0.1303109973669052,69694,0.0,0.0
2024-07-26 00:00:00+00:00,0.1303109973669052,0.14079199731349945,0.11681900173425674,0.13609500229358673,54297,0.0,0.0
2024-07-27 00:00:00+00:00,0.13609500229358673,0.15258599817752838,0.10656999796628952,0.15242899954319,74495,0.0,0.0
2024-07-28 00:00:00+00:00,0.15242899954319,0.15256400406360626,0.13179999589920044,0.14121200144290924,18525,0.0,0.0
2024-07-29 00:00:00+00:00,0.14121200144290924,0.15417400002479553,0.12717899680137634,0.1466670036315918,69865,0.0,0.0
2024-07-30 00:00:00+00:00,0.1466670036315918,0.15004700422286987,0.14637500047683716,0.14959900081157684,5137,0.0,0.0
2024-07-31 00:00:00+00:00,0.14959900081157684,0.1675570011138916,0.13768599927425385,0.15554900467395782,63033,0.0,0.0
2024-08-01 00:00:00+00:00,0.15554900467395782,0.16263100504875183,0.1549540013074875,0.15499700605869293,802704,0.0,0.0
2024-08-02 00:00:00+00:00,0.15493200719356537,0.1550769954919815,0.13112600147724152,0.14176400005817413,64766,0.0,0.0
2024-08-03 00:00:00+00:00,0.14176400005817413,0.14950500428676605,0.12250400334596634,0.13485300540924072,87656,0.0,0.0
