TIMESTAMP,ZETRIX_OPEN_PRICE_USD,ZETRIX_HIGH_PRICE_USD,ZETRIX_LOW_PRICE_USD,ZETRIX_CLOSE_PRICE_USD,ZETRIX_VOLUME_USD,ZETRIX_DIVIDENDS_USD,ZETRIX_STOCK_SPLITS_USD
2023-12-14 00:00:00+00:00,10.24112319946289,10.429017066955566,10.233565330505371,10.317378997802734,2088451,0.0,0.0
2023-12-15 00:00:00+00:00,10.317207336425781,10.348370552062988,10.306812286376953,10.345268249511719,2166086,0.0,0.0
2023-12-16 00:00:00+00:00,10.345508575439453,10.350127220153809,10.320427894592285,10.329059600830078,2025171,0.0,0.0
2023-12-17 00:00:00+00:00,10.3290433883667,10.3290433883667,10.294975280761719,10.315414428710938,1831099,0.0,0.0
2023-12-18 00:00:00+00:00,10.315840721130371,10.347840309143066,10.310110092163086,10.345046997070312,1823820,0.0,0.0
2023-12-19 00:00:00+00:00,10.345040321350098,10.349370002746582,10.327582359313965,10.33672046661377,1778963,0.0,0.0
2023-12-20 00:00:00+00:00,10.336984634399414,10.349611282348633,10.3225679397583,10.340324401855469,1881744,0.0,0.0
2023-12-21 00:00:00+00:00,10.340394020080566,10.348654747009277,10.333314895629883,10.335083961486816,1814608,0.0,0.0
2023-12-22 00:00:00+00:00,10.334712982177734,10.35106086730957,10.33384895324707,10.342873573303223,1781868,0.0,0.0
2023-12-23 00:00:00+00:00,10.342588424682617,10.349538803100586,10.33572006225586,10.341469764709473,1749125,0.0,0.0
2023-12-24 00:00:00+00:00,10.340938568115234,10.35057544708252,10.323958396911621,10.343742370605469,1772760,0.0,0.0
2023-12-25 00:00:00+00:00,10.344550132751465,10.345972061157227,10.317606925964355,10.326950073242188,1738620,0.0,0.0
2023-12-26 00:00:00+00:00,10.327266693115234,10.331357955932617,10.289405822753906,10.297515869140625,1801839,0.0,0.0
2023-12-27 00:00:00+00:00,10.297786712646484,10.309040069580078,10.290046691894531,10.303217887878418,1801886,0.0,0.0
2023-12-28 00:00:00+00:00,10.302825927734375,10.321869850158691,10.277837753295898,10.301884651184082,1920486,0.0,0.0
2023-12-29 00:00:00+00:00,10.301616668701172,10.312747955322266,10.267694473266602,10.274975776672363,2036197,0.0,0.0
2023-12-30 00:00:00+00:00,10.274930953979492,10.295963287353516,10.231886863708496,10.235363006591797,2843395,0.0,0.0
2023-12-31 00:00:00+00:00,10.234565734863281,10.294608116149902,10.222829818725586,10.273366928100586,3385666,0.0,0.0
2024-01-01 00:00:00+00:00,10.273444175720215,10.29723072052002,10.237222671508789,10.287062644958496,3567833,0.0,0.0
2024-01-02 00:00:00+00:00,10.28717041015625,10.923137664794922,10.250574111938477,10.910837173461914,2752387,0.0,0.0
2024-01-03 00:00:00+00:00,10.910844802856445,11.077669143676758,10.908490180969238,11.00403881072998,2933632,0.0,0.0
2024-01-04 00:00:00+00:00,11.003434181213379,11.047966003417969,10.989860534667969,11.034232139587402,2424416,0.0,0.0
2024-01-05 00:00:00+00:00,11.034232139587402,11.061941146850586,11.02837085723877,11.033164024353027,1984968,0.0,0.0
2024-01-06 00:00:00+00:00,11.033164024353027,11.040719985961914,11.010178565979004,11.010332107543945,247236,0.0,0.0
2024-01-07 00:00:00+00:00,11.010332107543945,11.058032989501953,11.010332107543945,11.022496223449707,1330247,0.0,0.0
2024-01-08 00:00:00+00:00,11.022496223449707,11.058070182800293,11.016785621643066,11.058070182800293,2163668,0.0,0.0
2024-01-09 00:00:00+00:00,11.058070182800293,11.326223373413086,11.058070182800293,11.29240894317627,1230114,0.0,0.0
2024-01-10 00:00:00+00:00,11.29240894317627,11.309220314025879,11.254464149475098,11.296276092529297,1085930,0.0,0.0
2024-01-11 00:00:00+00:00,11.296276092529297,11.82676887512207,11.220178604125977,11.737079620361328,2229779,0.0,0.0
2024-01-12 00:00:00+00:00,11.737079620361328,11.885626792907715,11.723531723022461,11.851470947265625,1960877,0.0,0.0
2024-01-13 00:00:00+00:00,11.851470947265625,11.867480278015137,11.223984718322754,11.250207901000977,259965,0.0,0.0
2024-01-14 00:00:00+00:00,11.250207901000977,11.265768051147461,11.234909057617188,11.235577583312988,52066,0.0,0.0
2024-01-15 00:00:00+00:00,11.235577583312988,11.370694160461426,11.233725547790527,11.307890892028809,36578,0.0,0.0
2024-01-16 00:00:00+00:00,11.307890892028809,11.51791000366211,11.296052932739258,11.51120376586914,75195,0.0,0.0
2024-01-17 00:00:00+00:00,11.51120376586914,11.619207382202148,11.49634838104248,11.577835083007812,77496,0.0,0.0
2024-01-18 00:00:00+00:00,11.577835083007812,11.597825050354004,11.31853199005127,11.336387634277344,49192,0.0,0.0
2024-01-19 00:00:00+00:00,11.336387634277344,11.3401460647583,11.092999458312988,11.109848976135254,150502,0.0,0.0
2024-01-20 00:00:00+00:00,11.109848976135254,11.129441261291504,11.1054048538208,11.112018585205078,109904,0.0,0.0
2024-01-21 00:00:00+00:00,11.112018585205078,11.128194808959961,11.106863021850586,11.10840129852295,46096,0.0,0.0
2024-01-22 00:00:00+00:00,11.10840129852295,11.620579719543457,11.102263450622559,11.603789329528809,94175,0.0,0.0
2024-01-23 00:00:00+00:00,11.603789329528809,11.79953384399414,11.602417945861816,11.675912857055664,795393,0.0,0.0
2024-01-24 00:00:00+00:00,11.675912857055664,11.860321044921875,11.668832778930664,11.826075553894043,4431756,0.0,0.0
2024-01-25 00:00:00+00:00,11.826075553894043,11.855242729187012,11.822025299072266,11.850993156433105,4614766,0.0,0.0
2024-01-26 00:00:00+00:00,11.850993156433105,11.861026763916016,11.837313652038574,11.840470314025879,535858,0.0,0.0
2024-01-27 00:00:00+00:00,11.840470314025879,11.848031997680664,11.828948020935059,11.831457138061523,59764,0.0,0.0
2024-01-28 00:00:00+00:00,11.831457138061523,11.850837707519531,11.82548999786377,11.8409423828125,34764,0.0,0.0
2024-01-29 00:00:00+00:00,11.8409423828125,11.84453010559082,11.802262306213379,11.802262306213379,98808,0.0,0.0
2024-01-30 00:00:00+00:00,11.802262306213379,11.83874225616455,11.679350852966309,11.824292182922363,3336694,0.0,0.0
2024-01-31 00:00:00+00:00,11.824292182922363,11.855253219604492,11.814905166625977,11.82482624053955,4395233,0.0,0.0
2024-02-01 00:00:00+00:00,11.82482624053955,11.849864959716797,11.817622184753418,11.841588020324707,3696032,0.0,0.0
2024-02-02 00:00:00+00:00,11.841588020324707,11.86795425415039,11.805105209350586,11.812240600585938,4602740,0.0,0.0
2024-02-03 00:00:00+00:00,11.812240600585938,11.817839622497559,11.804455757141113,11.809197425842285,5297241,0.0,0.0
2024-02-04 00:00:00+00:00,11.809197425842285,11.818108558654785,11.805758476257324,11.812828063964844,5093756,0.0,0.0
2024-02-05 00:00:00+00:00,11.812828063964844,11.817837715148926,11.799309730529785,11.800228118896484,4149167,0.0,0.0
2024-02-06 00:00:00+00:00,11.800228118896484,11.812793731689453,11.795747756958008,11.810517311096191,4073073,0.0,0.0
2024-02-07 00:00:00+00:00,11.810517311096191,11.811622619628906,11.793919563293457,11.797422409057617,4898507,0.0,0.0
2024-02-08 00:00:00+00:00,11.797422409057617,12.137099266052246,11.793957710266113,12.003714561462402,5224468,0.0,0.0
2024-02-09 00:00:00+00:00,12.003714561462402,12.22504997253418,11.992388725280762,12.185650825500488,1131155,0.0,0.0
2024-02-10 00:00:00+00:00,12.185650825500488,12.216044425964355,12.131818771362305,12.131818771362305,1654933,0.0,0.0
2024-02-11 00:00:00+00:00,12.131818771362305,12.226431846618652,12.11479663848877,12.214057922363281,1910074,0.0,0.0
2024-02-12 00:00:00+00:00,12.214057922363281,12.316902160644531,12.208771705627441,12.261130332946777,1515910,0.0,0.0
2024-02-13 00:00:00+00:00,12.261130332946777,12.512801170349121,12.214591026306152,12.392987251281738,2114562,0.0,0.0
2024-02-14 00:00:00+00:00,12.392987251281738,12.826201438903809,12.321894645690918,12.688681602478027,2137514,0.0,0.0
2024-02-15 00:00:00+00:00,12.688681602478027,12.929884910583496,12.355196952819824,12.924543380737305,4259797,0.0,0.0
2024-02-16 00:00:00+00:00,12.924543380737305,13.069023132324219,12.916446685791016,13.069023132324219,5192964,0.0,0.0
2024-02-17 00:00:00+00:00,13.069023132324219,13.073707580566406,13.052633285522461,13.058066368103027,5318730,0.0,0.0
2024-02-18 00:00:00+00:00,13.058066368103027,13.061888694763184,13.045685768127441,13.051514625549316,4581729,0.0,0.0
2024-02-19 00:00:00+00:00,13.051514625549316,13.828470230102539,13.0504789352417,13.79851245880127,2599920,0.0,0.0
2024-02-20 00:00:00+00:00,13.79851245880127,14.272950172424316,13.793066024780273,14.231922149658203,4185763,0.0,0.0
2024-02-21 00:00:00+00:00,14.231922149658203,14.312154769897461,14.209552764892578,14.308649063110352,2612962,0.0,0.0
2024-02-22 00:00:00+00:00,14.308649063110352,14.320924758911133,14.296550750732422,14.308762550354004,306748,0.0,0.0
2024-02-23 00:00:00+00:00,14.308762550354004,14.322463989257812,14.3071870803833,14.316198348999023,365105,0.0,0.0
2024-02-24 00:00:00+00:00,14.316198348999023,14.31743335723877,14.295100212097168,14.297331809997559,343718,0.0,0.0
2024-02-25 00:00:00+00:00,14.297331809997559,14.32141399383545,14.22921085357666,14.23697566986084,406369,0.0,0.0
2024-02-26 00:00:00+00:00,14.23697566986084,14.252001762390137,14.230606079101562,14.246451377868652,331548,0.0,0.0
2024-02-27 00:00:00+00:00,14.246451377868652,14.823553085327148,14.241777420043945,14.81208610534668,446843,0.0,0.0
2024-02-28 00:00:00+00:00,14.81208610534668,15.348769187927246,14.808395385742188,15.340326309204102,530212,0.0,0.0
2024-02-29 00:00:00+00:00,15.340326309204102,15.875670433044434,15.304312705993652,15.852546691894531,984989,0.0,0.0
