TIMESTAMP,CRF_OPEN_PRICE_USD,CRF_HIGH_PRICE_USD,CRF_LOW_PRICE_USD,CRF_CLOSE_PRICE_USD,CRF_VOLUME_USD,CRF_DIVIDENDS_USD,CRF_STOCK_SPLITS_USD
2021-12-17 00:00:00+00:00,0.07374899834394455,0.078404001891613,0.0700019970536232,0.0709960013628006,3497456,0.0,0.0
2021-12-18 00:00:00+00:00,0.0711589977145195,0.07135099917650223,0.060051001608371735,0.060182999819517136,980632,0.0,0.0
2021-12-19 00:00:00+00:00,0.06016699969768524,0.060701001435518265,0.050043001770973206,0.0518920011818409,748235,0.0,0.0
2021-12-20 00:00:00+00:00,0.05186999961733818,0.052390001714229584,0.049855999648571014,0.051996998488903046,561603,0.0,0.0
2021-12-21 00:00:00+00:00,0.05195799842476845,0.05343100056052208,0.051676999777555466,0.05230899900197983,494938,0.0,0.0
2021-12-22 00:00:00+00:00,0.05229400098323822,0.052351001650094986,0.051881998777389526,0.052021998912096024,376881,0.0,0.0
2021-12-23 00:00:00+00:00,0.052018001675605774,0.06073800101876259,0.05195299908518791,0.06027200073003769,466675,0.0,0.0
2021-12-24 00:00:00+00:00,0.060322001576423645,0.06258100271224976,0.05822300165891647,0.058991000056266785,370158,0.0,0.0
2021-12-25 00:00:00+00:00,0.05899599939584732,0.05935699865221977,0.05718199908733368,0.05724399909377098,364557,0.0,0.0
2021-12-26 00:00:00+00:00,0.05724700167775154,0.06047999858856201,0.05724100023508072,0.060454998165369034,468573,0.0,0.0
2021-12-27 00:00:00+00:00,0.06052299961447716,0.061423998326063156,0.057750001549720764,0.059526000171899796,363934,0.0,0.0
2021-12-28 00:00:00+00:00,0.05954200029373169,0.06000500172376633,0.05874300003051758,0.059436000883579254,382159,0.0,0.0
2021-12-29 00:00:00+00:00,0.05942799896001816,0.05953500047326088,0.05873199924826622,0.05891399830579758,358965,0.0,0.0
2021-12-30 00:00:00+00:00,0.058917999267578125,0.06734099984169006,0.05883999913930893,0.06577000021934509,362982,0.0,0.0
2021-12-31 00:00:00+00:00,0.06581299751996994,0.1297370046377182,0.06570799648761749,0.12176799774169922,1242021,0.0,0.0
2022-01-01 00:00:00+00:00,0.12176799774169922,0.15891799330711365,0.12176799774169922,0.13430599868297577,1385478,0.0,0.0
2022-01-02 00:00:00+00:00,0.13424700498580933,0.138264998793602,0.12859000265598297,0.13226699829101562,1195009,0.0,0.0
2022-01-03 00:00:00+00:00,0.13227100670337677,0.15364700555801392,0.13227100670337677,0.14372499287128448,1662729,0.0,0.0
2022-01-04 00:00:00+00:00,0.14372099936008453,0.1439339965581894,0.13672900199890137,0.13960200548171997,1557653,0.0,0.0
2022-01-05 00:00:00+00:00,0.13960200548171997,0.1415800005197525,0.1356150060892105,0.1359969973564148,1338695,0.0,0.0
2022-01-06 00:00:00+00:00,0.1359969973564148,0.15043699741363525,0.13587099313735962,0.14278000593185425,1117481,0.0,0.0
2022-01-07 00:00:00+00:00,0.14278100430965424,0.14297200739383698,0.13689899444580078,0.13862399756908417,1225283,0.0,0.0
