Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,QTUM,USDT,XLM,XMR,XRP,ZEC
1,0.5244067912686512,0.987705860484979,0.9496224655730494,0.9058703935401505,0.08002671366680932,0.00012588879212033433,0.027001213552134792,0.16544271031975236,0.4467085839618091,9.328180464445375e-05,0.010614273287251078,0.06414762857908396,0.008472018372077854,0.017309490837927904,0.002772236249592946
2,0.8016887347726175,0.5270684068724496,0.16362223057351616,0.8547563298348959,0.19401367466343974,0.00010559696531289195,0.01553123404849002,0.07185136919232697,0.034200258984207456,0.0002327684186611113,0.0002802162670204099,0.132462250751503,0.031165078453874902,0.03922159590889965,0.007307567153017366
3,0.6786494725152652,0.6937113284792691,0.20397211875110102,0.8920903469586707,0.34658096732060534,0.0003440669253831713,0.01691264779902378,0.012965386026575104,0.07500282119400406,0.0006438311247088411,0.0008383918776491513,0.20343477113905023,0.018561923574837397,0.07758743565835433,0.014922630114917197
4,0.6325379006996665,0.7708489350704097,0.1466400346600502,0.8040041697222322,0.5132313180006961,0.0002274666765822126,0.03009173687885646,0.02153470230895748,0.024184183765317016,0.0002526207126213535,0.0008202858883340096,0.24945504470587504,0.014240830737744504,0.09268952643403934,0.014912529028013868
5,0.534271129514273,0.005087792283044498,0.21996165941655868,0.7660901836710439,0.19240575495565745,0.0005097084321325173,0.04557474487230918,0.015193406357925569,0.02094919649096366,0.0011821369149567142,0.0008908564068215759,0.3790749978020248,0.03408482002165618,0.1496143842513753,0.027135098540265645
6,0.7316546512980129,0.005436283129670157,0.16781132405888005,0.6266901140221852,0.3002371203963733,0.0005581324985788078,0.06169937659413596,0.03455118032800211,0.004684083738210441,0.002419962789403892,0.0019104466054519422,0.31340337631243975,0.0022209748763652656,0.17090023169387905,0.025804487927161012
7,0.5131852046988761,0.005911517675986447,0.24865452467598465,0.42481299971176695,0.29430440507192135,0.000796773879079664,0.04431019994908705,0.06000803603668564,0.00015336978128571883,0.0009497979519249947,0.0037639427546188623,0.25761562471213517,0.005651326383780592,0.24120085296945293,0.04740238151870206
8,0.5261982662043577,0.0058319572041294785,0.23066656071719346,0.046429466349611516,0.35344102005864675,0.0014611621358885665,0.066511569380192,0.07246513974440282,5.8092833889705814e-05,0.0002447506077266684,0.0040898504209259355,0.27725093315131133,0.006929506599042655,0.1783574624256531,0.04813232337006199
9,0.46329252097102647,0.010167260019016475,0.2864323596670188,0.06753695888715491,0.19939243845104812,0.0010070069832422372,0.012679522322165966,0.05073746216513285,7.391466746367717e-05,0.0003185781976802648,0.005405630460242568,0.34475767466896307,0.004067859035562376,0.026392825170115233,0.02772301290510775
10,0.511739534011791,0.003306785211130838,0.31663439815093536,0.10322526115358725,0.23035516352183943,0.0009466576851025541,0.00545362443531416,0.0730862237493428,0.00016025919905908115,7.33346462969766e-05,0.008430721736935523,0.2000620692102377,0.001398495291876651,0.03862535317594919,0.04296401879094622
11,0.6410069345569575,0.0045062478683998465,0.380765628352195,0.15238061041817993,0.17233150093130106,0.000749141243771621,0.003737002526177574,0.07474486603080603,0.000164874953672501,0.00012054051369897968,0.006695616551077032,0.32698094680217454,0.00016818044688749194,0.03368214895727784,0.013183659933389045
12,0.5714698565946585,0.004627946000519679,0.34250313402162624,0.23204211627472698,0.15293448780640162,0.0013894003409158824,0.008308560665369447,0.08586055566647323,0.0002617181291388351,1.0782077070640839e-05,0.015212657731701412,0.10236392611458722,9.739672599392992e-05,0.04610012920407293,0.016369283042861622
13,0.3288071682098075,0.007627128763210425,0.3221608374391752,0.24929682783811372,0.057280536379309493,0.000948511319546881,0.0060055186250108855,0.12461628734761791,0.00012422225776863015,2.3878727766911792e-05,0.011438420041533632,0.08137398771271623,0.0001610237239491388,0.022560015816605345,0.020853423017601576
14,0.3951208952037711,0.011552392171619527,0.31148630206474964,0.2554396387661952,0.07497774142869339,0.0011828277518107118,0.0050656220622178234,0.15040278991047906,3.452244919287356e-07,0.00012230682597481773,0.010835761450073589,0.11209064825294489,0.00022070085629585003,0.03621279833956909,0.009038857487803751
15,0.41133385464000916,0.017474166711037617,0.2766066219485003,0.22932725646114713,0.10860965198132581,0.0007121571602419958,0.007812801415352807,0.19943179595741828,2.8751591489329246e-07,9.408498417272085e-06,0.006486247699326347,0.15829660409715796,0.00038486517040071776,0.042510894384033576,0.01454004904612547
16,0.5180885853422196,0.019531324348407895,0.16094155035811128,0.0013940444932458525,0.1400990179395992,0.0016616101065867147,0.024661730639939934,0.24800946970361895,7.606875687194414e-07,0.00017599109483650648,0.012993409210441386,0.10567169431037725,0.00024104520018731007,0.031773030175542026,0.019809403516756374
17,0.5637431433900677,0.010494432221478923,0.20204474259219166,0.0066596847173083585,0.12193200731925026,0.0016182242451896654,0.058062993512466424,0.29660016163814007,1.750695630155162e-06,0.0003040697018814727,0.010111480536371512,0.16893029586474673,0.0013832724403508388,0.048950862202016866,0.04547780392621049
18,0.6286853794835277,0.014314197848615335,0.18437991696713477,0.006400546023161973,0.08055922400378511,0.001775182035660559,0.06800677042047013,0.1939299329781608,3.3340744308186296e-06,0.00010362503542656928,0.015770942377774672,0.11967771590541784,0.0018228378327591029,0.019154773974730806,0.04217597878186114
19,0.685330725458033,0.01517740146483491,0.24506615759489683,0.011429419739211511,0.05295550091201886,0.0010491130106149704,0.0992529031593143,0.1814495274368858,6.009195890225264e-06,0.00015367224766720441,0.017855221832602887,0.11673487287254669,0.003221956000716995,0.010904797990665644,0.04452774802646764
20,0.46778846449631917,0.021916786776837765,0.16817035076770426,0.014937138111035133,0.006039057385831122,0.0013422917364362616,0.10548643786978792,0.09772324610113191,2.9825046427515735e-06,0.00015524039559616228,0.01314184030272987,0.14643452438678328,0.005474024733537665,0.013692102385416986,0.03967245460483548
21,0.5532367860704459,0.03222701820548488,0.1956205155012784,0.01673525273295453,0.008157840858553506,0.0017983854002953834,0.15537320563987875,0.08653684713183148,3.297067676009619e-06,9.882765742484143e-05,0.01388753945646893,0.18341433058793413,0.00740192411596639,0.022333813400160094,0.05757384353538221
22,0.6002779886910264,0.029251917319856213,0.23008620892102113,0.015901619341328443,0.010739876824184917,0.002776758057905599,0.1974273953181138,0.11714676948033151,3.828084173208752e-06,4.5802049751869236e-05,0.016761307436907617,0.20493170106960376,0.010174410302464732,0.030740683644767994,0.05970960547255222
23,0.5689619227343805,0.03908143193966108,0.27314045044013957,0.02260349969548215,0.013031785419933004,0.0036913783571543555,0.23777944316076383,0.0881248569093334,5.788864729577837e-06,0.00019510331284488337,0.023158136122650063,0.23176085782241018,0.009085999190002017,0.036893265362694536,0.0783482070542491
24,0.5709225461847889,0.06010293848386434,0.25339073350434616,0.026003983562215234,0.016101004282652615,0.0057171489491075755,0.300093226059181,0.11213842273777874,1.1454322174661345e-05,0.00018264096017718223,0.01750976988925836,0.2944761826808694,0.01138930006671489,0.02964563851836078,0.11059008605281564
25,0.4489281614419139,0.042413269944950295,0.2886646186283403,0.03549698427526304,0.010287723221371697,0.0012222307371438069,0.07791273135729058,0.035164084636598605,2.1569336528773467e-06,0.0004839087143266335,0.01351525271322447,0.3957449881637306,0.013816669737216248,0.03385865780767014,0.1298440599301294
26,0.316029746255333,0.05380475932120514,0.29061585271670265,0.033333269655586334,0.013072374106227845,0.0019445717131709634,0.08708307093606386,0.03932242551854308,4.832904839295686e-06,0.0006802703072959303,0.0066334967599062464,0.4434675968213801,0.014808850235641104,0.031378472427116375,0.06335905761046425
27,0.300910026879415,0.030096952730474198,0.1378415442263189,0.03484682497189313,0.015925212148711117,0.002589233103811122,0.10794696183232254,0.048067965237509724,4.54892858925574e-06,0.0004422846428783861,0.009593701512942227,0.48141897649001186,0.016026320235789954,0.03663318485920776,0.058816699910514414
28,0.30176588037923024,0.026376920016342998,0.1783098581723777,0.045625093468279025,0.020032767027973172,0.0013099530983835996,0.09702564349118183,0.054492190033435244,6.082923099646009e-06,0.0016852703940802188,0.014768921086399421,0.4341021105772846,0.015332870953560613,0.02542924412283907,0.06203854444736822
