Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,QTUM,USDT,XLM,XMR,XRP,ZEC
1,0.0007822450101925974,0.0009715537825972391,0.46043771894154417,0.017344574241888563,0.008193385393295251,0.5200205410744594,0.3807222213753544,0.9904078358234499,0.3861569929636648,0.07949837034925725,0.5690598527355982,0.9946767413939718,0.9927624096528077,0.5299179567913683,0.5502680792198635
2,0.0006359373774580398,0.00118851357416291,0.5219486068026087,0.016293264202695532,0.015178927892338058,0.10239110524698322,0.34885314685700636,0.9981943632147531,0.3290962965719856,0.36622269379022754,0.11391250109137063,0.8654017164782339,0.2654215841936115,0.3321415803928278,0.6777136091680822
3,0.0011233266978029944,0.00212499621994318,0.6216628164953435,0.041493987535933315,0.015175816165578164,0.03930162186382646,0.4601186701436625,0.9474437985063924,0.6019349307146402,0.2564131690242183,0.1401884619525796,0.9472596596776766,0.49696582279932,0.36863134557671284,0.6654534466902937
4,0.015026445786910425,0.0023136166142094243,0.7555017187556777,0.04009565161006085,0.00472596723161037,0.026829220375489862,0.5591809660136848,0.9822868395826237,0.41827123964965573,0.28353857725475234,0.23795942147202157,0.9540136553100327,0.6381150058861591,0.2461198601621902,0.6744377319152599
5,0.018891555998818477,2.5830408026869807e-05,0.8557261804395504,0.05638300052900247,0.0032262736470561135,0.01337817437824902,0.7337557708389016,0.9965086618987943,0.04856911049024964,0.40980637542946435,0.15159340523906467,0.8111798172267219,0.5344776936227256,0.4796468302682265,0.7164486324988455
6,0.01728021779548142,7.293583508837793e-05,0.23722462783316312,0.10393329510793739,0.005099529301741059,0.0254086824355167,0.7420924591153633,0.7895254484843651,0.00032904274150814903,0.5727022868589267,0.05740895236725732,0.829312624052206,4.882060846413178e-06,0.5943901151753299,0.36049104799488674
7,0.016018592300131976,0.00013060117436051964,0.19266127451615286,0.14310068640397802,0.00804729752270634,0.04631111373015912,0.4113146876640891,0.8232695972230459,6.940750761594873e-05,0.649270211512258,0.031683662284580374,0.7323722008697733,5.864839213025707e-06,0.641315192714622,0.4080681931485524
8,0.017140465123982495,0.00028018412608773135,0.2496841678951433,0.19342929813282478,0.009770763672309968,0.027606971593716265,0.15004777684060236,0.8544720458209102,7.672500160402405e-06,0.7665610045642622,0.04769235864922703,0.7953262437558684,5.077222509798153e-07,0.6112783373688437,0.4473138621135926
9,0.016238729167028523,0.0005051058465691041,0.17145560070872606,0.2646095633303552,0.012347649474656589,0.036829937298197384,0.1811462479294456,0.8936584890756961,9.691625223357534e-06,0.6129573010848091,0.07020005678769553,0.8468624529829757,1.1240008408357173e-06,0.11848091111145401,0.4550690862990172
10,0.031183560076353443,0.0002790821707237733,0.1757562161253313,0.3375969723416003,0.012545323350967936,0.05239712153671229,0.16979992317479237,0.919995842979307,2.7392047012539777e-05,0.6853191046110122,0.009160012346069727,0.5730469047729533,1.2044024014228496e-06,0.12956464929935027,0.5373157037051981
11,0.05504699857255628,0.0005729693741662657,0.11867368587411548,0.4560442197505141,0.022564583212515477,0.07259761667773344,0.22438887923857856,0.9211233549454676,1.453811743954409e-05,0.5383071259511867,0.011705771057238112,0.7135183562505627,7.190328593817558e-08,0.20823703655656206,0.4051617634289343
12,0.08675720519373602,0.00032962315616597785,0.026645173848140056,0.34924265470162635,0.0027219930911269287,0.10730769348131161,0.29740515931387135,0.9498255861907838,3.202852648528545e-05,0.09823084953201569,0.015187490577188463,0.6954339615879972,4.1957618395366116e-08,0.13045892898652894,0.3466649713785508
13,0.0073328112094956195,2.7901723918543928e-05,0.01731954472944017,0.40533486329923263,0.000839071087847944,0.08837042227991947,0.1404339275058704,0.9334566338718888,3.610505995480328e-06,0.3897045031686774,0.005952885317558814,0.31598150876549147,1.4696876084720501e-08,0.1668352669770431,0.3769686464300006
14,0.00855783585921305,2.8479645999784725e-05,0.015131510182811477,0.4471006003335229,0.00042899107757751113,0.13859600174816186,0.16103769360491874,0.9090619975794041,1.6432447138967344e-09,0.7402699388937964,0.006941044641141914,0.3550398083080175,3.5292152625363014e-08,0.06360199840227897,0.39582892173412065
15,0.010014816526092856,4.659559096280999e-05,0.012941405905706587,0.3427996307528567,0.0002607533260191454,0.14068335689089634,0.22609150662271313,0.9089023677619781,2.228970092001528e-09,0.3528021275295019,0.00858734176491869,0.37916134204223095,6.253010742224178e-08,0.06809144023840277,0.4529651106568926
16,0.24547228428242387,3.052467850895111e-05,0.016099373879216936,0.0002036871888836604,0.00022014494049359728,0.12828385741091686,0.4186990294867908,0.9285106671302227,5.630598582806066e-09,0.06330851676143942,0.009002615911772226,0.20816852919912554,1.1708942004123539e-08,0.02444363429764734,0.4021346598164602
17,0.3529230739487757,1.0017361140755915e-05,0.003471930486778811,0.0003461720707567704,0.0003230693454099782,0.21513425684566012,0.5121855951475767,0.941097082240097,9.719836420152692e-09,0.48510448786330307,0.004497664458837547,0.31909002366009476,1.3117945885971736e-08,0.07446338748429589,0.44653807994668293
18,0.1765898481808313,1.433841429825326e-05,0.0061548002834136,0.0003488121062405499,0.00029270621077897506,0.23328408678501672,0.3157836975006771,0.9404914553324913,3.1349325832694446e-08,0.1863982499471667,0.007015027309937315,0.3053101864297585,1.5712457947443954e-08,0.07082406614059698,0.3424795337093139
19,0.11845904989190705,2.3105433411649065e-05,0.005156006562399706,0.0015469259709675234,0.0001266907888272724,0.24160391449380217,0.3224798650643271,0.9560717243582779,3.198028569221386e-08,0.28893764625995394,0.001417282265305868,0.31898441029899344,2.1874739498378157e-08,0.08965618649299113,0.4766591621641292
20,0.12261235750990436,5.5857300644088716e-05,0.0052814001283650845,0.0023429022048851345,3.202330318934179e-05,0.3082192427067225,0.3525894303502915,0.9404004884191015,2.6482222160169225e-08,0.2659833491738103,0.0002730039019006984,0.3414626693251827,3.610151303087095e-08,0.09334232683083363,0.5162498045055238
21,0.15356476753999035,6.980621170727788e-05,0.0012486475748363878,0.003350510026081804,1.1705854197984199e-05,0.25343785545425435,0.42967302029808063,0.9566302409876264,3.2547381618844137e-08,0.3197695312596728,0.00012771510375068787,0.3952015254230384,7.983464204286095e-08,0.12543872461078043,0.5565682118329817
22,0.18657711911859962,0.0001090339160504545,0.0016246332915697723,0.0037326320884561175,1.4268812036359158e-05,0.3023497898188302,0.5225873190507111,0.9505089758344966,4.136023615648405e-08,0.26713416364907794,8.204943398536949e-05,0.3025641591564892,1.2980522545711733e-07,0.1671014592514259,0.5943239094308606
23,0.13976396973822375,0.00023759264116951409,0.001837750191292399,0.004748888937837683,2.364567400105245e-05,0.3347377775461513,0.6056812800734499,0.9700491748086753,9.647022723247028e-08,0.41364434671286765,3.775952843269927e-05,0.3358217065473088,2.936118532726857e-07,0.16922706176377608,0.6498328613754483
24,0.1165053627305453,0.0001493830804840686,0.003192893519972673,0.004289763755508999,3.5611271830564184e-05,0.36034659033273764,0.5330768500067493,0.9817532399569094,1.607645090025319e-07,0.47449195153082735,9.537408385899925e-06,0.372799395188192,4.696868765317434e-07,0.11516058393804098,0.6832417372658561
25,0.07645663078786631,7.961845217786288e-05,0.002829195001817702,0.005716417771461274,4.321221455059917e-05,0.390196047708484,0.3473611319163328,0.9188917148663043,2.0400978868353117e-07,0.4730987328199532,2.750940475236811e-07,0.4095637878306908,8.889409425620978e-07,0.15082844121448902,0.7125320718677131
26,0.029268773844682884,2.849215034858384e-05,0.004830031001226114,0.0063060631698030585,8.137918272095464e-05,0.443226264553618,0.40464928495964475,0.9348703441706472,9.124869356472179e-08,0.4646964848624068,2.5976865079129985e-07,0.36649998317787913,1.2253029194982358e-06,0.13198243867095652,0.7368919151762381
27,0.012798867480582862,2.5813714739984508e-05,0.004463615402957476,0.006154280508928345,0.0001500405406163689,0.1777586972721622,0.5537841656697884,0.9322453961531777,9.634439511264093e-08,0.35206374062460005,3.3944001620803196e-07,0.39506403391057454,2.345770022133329e-06,0.10688531120265699,0.7905325512031397
28,0.011863060080740109,8.741952291958717e-06,0.004489090361906246,0.0022177211502630127,0.00010037778829748839,0.19000754171057474,0.5530085341143506,0.9400040207542233,1.9601725390348745e-07,0.3881531728560647,4.5230511301959776e-07,0.4447084492725746,1.5941437739988623e-06,0.09846250394097757,0.7706286310150928
29,0.010945307235014374,1.2013810855035785e-05,0.00663527291229409,0.0032773997926411136,0.00013877130978401503,0.18499072929332996,0.4340894091603271,0.8631665646301632,2.866079054659906e-07,0.33663483348431866,3.6602290697965305e-07,0.3074785269609984,8.201510012845955e-07,0.0971745674746892,0.8211815727839694
30,0.010932528140520585,1.8882771022127047e-05,0.00013041210057901771,0.003211439290597036,0.00012156896331137073,0.08586860251541198,0.4661531855899871,0.9036282488393805,3.1335043229016444e-07,0.2978222505582218,8.135420523869087e-08,0.20622434789597002,7.135128396642153e-07,0.03857148189402404,0.8131776382231504
