Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,QTUM,USDT,XLM,XMR,XRP,ZEC
11,0.1982427086798057,0.0031104041189733674,0.26405222619095353,0.15342606534267392,0.24776980165034412,0.022691092072217308,0.06404439412814086,0.2845765800349741,6.747840715164334e-05,0.13462974855898355,0.026175853231236924,0.31633477140153365,0.00043585850690521053,0.07616694192663397,0.12231975272678562
12,0.22419192059601353,0.0027854077745936194,0.21108598568879922,0.1477792947533481,0.12140079803841686,0.031730603204248455,0.08280767944538728,0.3061629548475264,0.00011847489860856647,0.024563676603944692,0.042792992820754105,0.22269645437176758,0.00019001185588909988,0.05505630892934174,0.10956561919910904
13,0.09316449120974783,0.004681142338596918,0.22837708638465815,0.1659241462712683,0.0744914934672675,0.027069519448177995,0.045649850573346196,0.32902216799432776,5.378114909137973e-05,0.09743257691334584,0.05685192355504672,0.11586059032939672,0.00018324721800311696,0.05330028753934997,0.12793183773116726
14,0.11425631516926268,0.007182033526868823,0.12887136490709508,0.17864624966432147,0.08061103658545812,0.04345348209739243,0.049874538646513235,0.33437572423137346,7.391372614442595e-06,0.18510474985055345,0.05776760292166394,0.14150410389125878,0.0003376061710640011,0.03324603230660517,0.10861865850438002
15,0.11452445837673628,0.010080995643617243,0.1253486835370608,0.14619489963850316,0.08877559304891486,0.04013821350877439,0.06707639959715954,0.3629263226326503,1.5019012923427329e-05,0.08821089400024021,0.046675726083749675,0.17092847376521655,0.0005645765960397783,0.03930914170649211,0.12774313099806656
16,0.22122008893913137,0.011073320949528034,0.07531429144574231,0.0004680922465155092,0.08058628709558827,0.04033559073297554,0.12379641168460001,0.41065162229591534,6.653655787893109e-06,0.01587233672515298,0.04849822093057541,0.0916793339537581,0.0008738119979254083,0.0193208304128532,0.1206390416554336
17,0.2727487239309603,0.006954513811839548,0.0802829411748674,0.0018842293521990504,0.08705393354154317,0.06288053117852892,0.16518884980608237,0.4227267589747865,7.62371214879403e-07,0.12135216385816495,0.018935629367892,0.14438410450111747,0.0009091094030539638,0.03849080120109894,0.13872886326171202
18,0.2583378559403514,0.007290832262590356,0.07636808761129946,0.0019500683425854798,0.06164722848191943,0.06640920725321278,0.13648276116924918,0.3776646190548981,1.3508459803412596e-06,0.04678786903622336,0.026047025312754827,0.12629669089263873,0.002159845381881656,0.028093891527237135,0.12098971923187568
19,0.2571721831605887,0.008749428828789277,0.09596381223100045,0.0037614247067652654,0.05294744240766576,0.07042957810978,0.1534482290221844,0.384003645483399,2.6242115218113703e-06,0.07235967104038549,0.026882770326968765,0.12920567413697437,0.0028857828271774705,0.028821213590738002,0.1510944312159192
20,0.19547178498227388,0.010790984265089211,0.06339242028153676,0.004652534399396457,0.0029369771275003466,0.0829119442028412,0.17779238682291512,0.3572616337651114,1.5006507878541512e-06,0.06677627103094366,0.028958520608765033,0.14495295161675806,0.004943587505480254,0.0315086336709641,0.16292855399797396
21,0.24294196327256107,0.01554756058198834,0.07044174171706867,0.005267971832977763,0.004158739923818105,0.07157591940068728,0.21679972953774923,0.36127452991544945,1.8690975076675183e-06,0.08024231188118162,0.0246182076301523,0.171592855816137,0.005900572676604503,0.04311123736127262,0.1798390959482655
22,0.26868939962798577,0.01565104660408272,0.08420772648736663,0.0052547573472358795,0.005450924322253863,0.08800583866507394,0.26708340449469375,0.41173651678601164,1.9522986847528795e-06,0.06705539572492762,0.031222943047455785,0.1611933135508661,0.008622751535176174,0.058088921381522995,0.19171687552996083
23,0.2609184570996155,0.018829787797979735,0.10244778982520161,0.007278022796333338,0.006452890802353591,0.09964111007959409,0.3058701431829852,0.4227121629963176,3.3215171872825855e-06,0.10366675009654237,0.03836332414245591,0.1842726352773459,0.005320855697875792,0.06282098725497999,0.216306738565306
24,0.25771738528405747,0.026165918744635232,0.09226510664800602,0.008211035862757923,0.008155139686419306,0.10686909439555911,0.32218594419605057,0.4101772953287697,5.929576099803449e-06,0.1190284888222294,0.008665045526921327,0.21593036529069592,0.006261610539216996,0.044775645486217756,0.24221095149772073
25,0.22218004782201978,0.02144962827203846,0.10152261876999018,0.011128024683479234,0.004491676753464798,0.10594611937783366,0.1467712091361859,0.3222157016862515,1.2106419830500624e-06,0.1185634165803094,0.0075879233735190125,0.2761429296716251,0.0085651234872112,0.05722352200931277,0.26966030160027304
26,0.14966160678179702,0.02520682602101435,0.10014456434399208,0.011016466025298167,0.0056560110260755175,0.11710266399943099,0.1740076317707179,0.3337041247020031,2.1333330158250317e-06,0.11706014238427703,0.004646069442357242,0.2838017608896603,0.010389523279696378,0.05101213974289964,0.23897417489555672
27,0.13412799248924023,0.0153245584935939,0.046362861216354564,0.01064727166819879,0.007255338980483271,0.05026757744875739,0.21551085008754645,0.34871840221430134,1.7915441066157492e-06,0.08907685234659969,0.006063139232426341,0.3051759767009016,0.012725805247357492,0.049030411069229174,0.2351579046222856
28,0.12827767586563427,0.013262210588618012,0.06369926675140472,0.012294350894109332,0.008732172368420495,0.051084948370603914,0.2047938986880111,0.3372623554069033,2.7889512673074885e-06,0.0985333801028021,0.00930430769926275,0.2925231592352964,0.012878139060267422,0.03867937412581864,0.23272106799116452
29,0.14086515729132465,0.013008212662064218,0.06253330068276647,0.014874194910327005,0.006787326968987286,0.050914135406281785,0.18337444570392356,0.33703547813077206,4.193817742939864e-06,0.08642007435531077,0.0059441033650978175,0.133124550128156,0.0024816817316243816,0.03817684714708611,0.24474796500715748
30,0.16138669225781832,0.014242301071921813,0.0010647371514735013,0.01627260092604503,0.008920780773750676,0.026543685182495672,0.20099666968189736,0.3413179720181564,1.5820557532923928e-06,0.0766459460259456,0.005859929954885296,0.11757007382781731,0.0023152960999560535,0.017607152828618876,0.22529039136761228
