Lag,BAT,BTC,DASH,DCR,DOGE,ETC,ETH,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,ZEC
15,0.0036859842215812696,0.5825441262172337,0.0625268975811898,0.0014791647487568226,1.6667444523959265e-06,3.368065651671901e-06,0.015360346707319223,0.6205056944023923,6.952316578462171e-05,4.158179017565392e-06,6.1045493961579215e-06,1.7987493391230247e-09,0.08067781718613834,0.2595551647018946,0.07519164382065634
16,0.002602123391359615,0.5682452218282872,0.07444350200092217,0.0002965956328677376,3.2949920518162063e-06,4.215173091843779e-06,0.01684090968143312,0.6921721701901852,1.6561771574145564e-05,4.310586169836865e-06,9.646315552462199e-06,1.2764074434408472e-08,4.811391987627003e-05,0.2637044336115368,0.09671945763182481
17,0.0029493123532369557,0.20822401262154422,0.0643556292422453,0.00033571265698801147,3.9999529497450215e-06,3.968185759035494e-06,0.010219562783499933,0.5289180223202287,1.337371289037407e-06,2.8164800284422306e-07,1.1056805039791307e-05,1.0416019862107162e-08,2.2816640942863338e-05,0.2419126352873498,0.08600510674134929
18,0.00448160205228987,0.10983269834030226,0.059898644775363837,0.00022935240773043312,4.267704085145872e-06,7.464813997180108e-06,0.016469761837715702,0.5889225518656173,2.4433388715696843e-06,2.537982406474853e-07,2.4597909290863042e-05,3.700700781372835e-08,1.3205989163092994e-05,0.3125180161169587,0.07793044200341978
19,0.004678641389167334,0.13598217537094298,0.062329550031540754,0.0003931393628314534,6.504953961215393e-06,8.670356753725333e-06,0.012185082299354987,0.634698934012133,1.7075934130702367e-06,4.658985546321252e-07,3.9703101718980606e-05,5.726887442841139e-08,2.344469454517674e-05,0.22537842243683107,0.08073530235383372
20,0.00337933284067045,0.1560666127644781,0.06801257705120958,0.0009842096378402043,8.366703226807346e-06,2.1232106525544974e-07,0.01049218003519172,0.6104857546725451,3.73475099042227e-06,1.0849635494172514e-06,1.039324326839108e-05,9.419464586538803e-08,4.152113377556305e-05,0.24424511104422403,0.030710095123198188
21,0.00687793891885845,0.07602462152814553,0.0998182242778994,0.0005485295231942336,1.1116864666553374e-05,3.1830684843857105e-07,0.018627751523704692,0.6348334440780126,4.779197615819251e-06,2.9669226076136253e-06,4.761246527900459e-06,2.1975359149365593e-07,7.331452505260336e-05,0.27812603576259903,0.026869421706925276
22,0.0012916716081847529,0.041189445544864485,0.0994691305773251,0.0003517546990118474,1.741340902972228e-05,4.703640196752258e-08,0.01850515066222164,0.660281942537374,7.132968166921108e-06,2.4034602018111623e-06,5.428530805683707e-06,8.636045193988929e-08,6.847930427087185e-05,0.2856150103099674,0.02452612033468619
23,0.0019241900807887551,0.04168001985098764,0.11613348788817368,0.0005144349261157248,8.503581404529177e-06,6.071272036207956e-08,0.01899951298711774,0.6101586982713731,6.461598261956979e-06,4.707499991432915e-06,1.2073173502813108e-06,1.0129429850594783e-07,7.393269423878486e-05,0.29182915475876364,0.025971961698597716
24,0.0003145208583879251,0.055132674175450605,0.11977180164391078,0.0007362728000613748,9.937740028374312e-06,1.2317273954895702e-07,0.026025629004212462,0.6261371127518183,4.560711109695666e-07,6.400448757653313e-06,1.2111198187693018e-06,1.2390083083406523e-07,1.3529079357774128e-05,0.33066315031562066,0.03755554609078143
25,0.0002216107121183403,0.012506536887575298,0.13583474750949057,0.0010819115602519191,1.734684908089406e-05,1.7262256517117725e-08,0.009580466648039205,0.7134094007610663,2.8455329050166676e-08,4.035715359326169e-06,6.797101605141178e-07,1.5850651742228696e-08,1.0579823971807376e-05,0.25152952586079125,0.03146996950285697
26,0.00014355844922720164,0.010570178197820143,0.1243560883973471,0.001356749446640021,2.4592161305774352e-05,8.413190299953739e-09,0.01188156370552751,0.7513863435045135,4.538481711212076e-09,9.771963915433078e-07,1.8009833395124859e-06,5.876270479021722e-08,1.5669026665042074e-05,0.1947045870746388,0.04326899286978057
27,0.00011232181117978094,0.0064518914782069154,0.15565797659661668,0.0017316610227571662,3.3505353397562806e-05,1.8440501760671892e-08,0.013004654081137448,0.7762077483950537,7.871687359499034e-09,1.6743519193614294e-06,0.006652083797577477,6.329176987508512e-08,1.8733939322887276e-05,0.2311930624207064,0.05479952143208106
28,0.00019034534262833656,0.0012130243659738778,0.19785738727718813,0.0026402260585493636,2.376970407665387e-05,2.254786455603699e-08,0.017854932592369005,0.8086856893246424,1.29415430270002e-08,5.108152755149279e-07,0.0030526012073805895,4.852904857911715e-09,4.034047498087964e-05,0.25984187358151645,0.0667154448379643
29,0.00010234695983622463,0.001871923407407995,0.22083307221854678,0.0004556492053816782,1.0100146534878254e-05,4.463513326089996e-08,0.008477509745342194,0.8157123237408275,8.352348475484935e-09,1.7842433946011803e-07,0.003911490686806865,3.248671918803685e-09,2.543384953996292e-05,0.2203698623253832,0.051304327817021086
30,0.00016280343308607855,0.0028478876902201977,0.0403156018170215,0.0006800810160426172,1.3002245948183047e-05,8.59529149530841e-08,0.00987488449579573,0.7362786786876885,1.1717815104306426e-08,3.4342025879573967e-07,0.003209126592729179,4.641970428654684e-10,2.5520047398316022e-05,0.24094756415824328,0.03775645290867225
