TIMESTAMP,WBERA_OPEN_PRICE_USD,WBERA_HIGH_PRICE_USD,WBERA_LOW_PRICE_USD,WBERA_CLOSE_PRICE_USD,WBERA_VOLUME_USD,WBERA_DIVIDENDS_USD,WBERA_STOCK_SPLITS_USD
2025-03-22 00:00:00+00:00,6.714354991912842,6.8938889503479,6.572383880615234,6.779040813446045,9332172,0.0,0.0
2025-03-23 00:00:00+00:00,6.779040813446045,6.825408935546875,6.607016086578369,6.750470161437988,5488117,0.0,0.0
2025-03-24 00:00:00+00:00,6.750503063201904,8.001279830932617,6.587203025817871,7.977837085723877,26108896,0.0,0.0
2025-03-25 00:00:00+00:00,7.977837085723877,8.275971412658691,7.521500110626221,8.060815811157227,25024745,0.0,0.0
2025-03-26 00:00:00+00:00,8.060792922973633,8.104684829711914,7.537530899047852,7.714714050292969,14983107,0.0,0.0
2025-03-27 00:00:00+00:00,7.714714050292969,8.713329315185547,7.698081970214844,8.586487770080566,29123887,0.0,0.0
2025-03-28 00:00:00+00:00,8.586487770080566,8.740620613098145,8.127998352050781,8.47070026397705,28279804,0.0,0.0
2025-03-29 00:00:00+00:00,8.469430923461914,8.936200141906738,7.371901035308838,7.408450126647949,29774153,0.0,0.0
2025-03-30 00:00:00+00:00,7.408450126647949,7.623665809631348,7.197522163391113,7.23832893371582,16422889,0.0,0.0
2025-03-31 00:00:00+00:00,7.2382731437683105,7.244174957275391,6.620625972747803,6.883668899536133,23899472,0.0,0.0
2025-04-01 00:00:00+00:00,6.883694171905518,7.600427150726318,6.831099987030029,7.1977739334106445,21139307,0.0,0.0
2025-04-02 00:00:00+00:00,7.1977739334106445,7.380742073059082,6.469799995422363,6.5415849685668945,24134862,0.0,0.0
2025-04-03 00:00:00+00:00,6.541583061218262,6.789100170135498,5.920600891113281,6.121622085571289,18977334,0.0,0.0
2025-04-04 00:00:00+00:00,6.121622085571289,6.198379993438721,5.442718982696533,5.812599182128906,24696940,0.0,0.0
2025-04-05 00:00:00+00:00,5.812600135803223,5.993000030517578,5.512465000152588,5.820043087005615,11932423,0.0,0.0
2025-04-06 00:00:00+00:00,5.820043087005615,5.887479782104492,4.616085052490234,4.685540199279785,24609970,0.0,0.0
2025-04-07 00:00:00+00:00,4.685540199279785,4.833111763000488,4.095539093017578,4.343012809753418,37830101,0.0,0.0
2025-04-08 00:00:00+00:00,4.343012809753418,4.434000015258789,3.5894200801849365,3.5978050231933594,22030381,0.0,0.0
2025-04-09 00:00:00+00:00,3.5978050231933594,4.696508884429932,3.213979959487915,4.165244102478027,38671127,0.0,0.0
2025-04-10 00:00:00+00:00,4.165244102478027,4.165500164031982,3.7276110649108887,3.872925043106079,17056722,0.0,0.0
2025-04-11 00:00:00+00:00,3.872925043106079,4.368734836578369,3.828449010848999,4.115581035614014,18598730,0.0,0.0
2025-04-12 00:00:00+00:00,4.115581035614014,4.361519813537598,4.087634086608887,4.232672214508057,14972860,0.0,0.0
2025-04-13 00:00:00+00:00,4.232700824737549,4.233500003814697,3.8401830196380615,3.90004301071167,9029007,0.0,0.0
2025-04-14 00:00:00+00:00,3.90004301071167,4.111124038696289,3.879848003387451,4.000699996948242,9708505,0.0,0.0
2025-04-15 00:00:00+00:00,4.000699996948242,4.2349419593811035,3.8729279041290283,3.901839017868042,9545091,0.0,0.0
2025-04-16 00:00:00+00:00,3.901839017868042,3.904057025909424,3.5965850353240967,3.6695001125335693,10643928,0.0,0.0
2025-04-17 00:00:00+00:00,3.6695001125335693,3.8382270336151123,3.46647310256958,3.524445056915283,9957858,0.0,0.0
2025-04-18 00:00:00+00:00,3.524578094482422,3.552870988845825,3.2278358936309814,3.2945809364318848,8271217,0.0,0.0
2025-04-19 00:00:00+00:00,3.2941629886627197,3.4366250038146973,3.2664010524749756,3.3659169673919678,4707416,0.0,0.0
2025-04-20 00:00:00+00:00,3.3666419982910156,3.475847005844116,3.2747879028320312,3.320413112640381,4682733,0.0,0.0
2025-04-21 00:00:00+00:00,3.320413112640381,3.574398994445801,3.3173000812530518,3.4380691051483154,6468965,0.0,0.0
2025-04-22 00:00:00+00:00,3.4380691051483154,3.6903839111328125,3.3742799758911133,3.6809329986572266,7841259,0.0,0.0
2025-04-23 00:00:00+00:00,3.6809329986572266,3.8436830043792725,3.5458459854125977,3.620147943496704,9005354,0.0,0.0
2025-04-24 00:00:00+00:00,3.620147943496704,3.6450839042663574,3.389664888381958,3.6096038818359375,11535548,0.0,0.0
2025-04-25 00:00:00+00:00,3.6096038818359375,3.8210999965667725,3.5130510330200195,3.7679760456085205,9129462,0.0,0.0
2025-04-26 00:00:00+00:00,3.7679760456085205,3.871819019317627,3.6364998817443848,3.7507710456848145,6021195,0.0,0.0
2025-04-27 00:00:00+00:00,3.7512400150299072,3.7901880741119385,3.552000045776367,3.64159893989563,5255530,0.0,0.0
2025-04-28 00:00:00+00:00,3.64159893989563,3.7569000720977783,3.41941499710083,3.6789538860321045,7345008,0.0,0.0
2025-04-29 00:00:00+00:00,3.6789538860321045,3.8333449363708496,3.640907049179077,3.7060229778289795,6602485,0.0,0.0
2025-04-30 00:00:00+00:00,3.7060229778289795,3.726900100708008,3.421799898147583,3.545698881149292,5573353,0.0,0.0
2025-05-01 00:00:00+00:00,3.5469210147857666,3.5942189693450928,3.465399980545044,3.4897520542144775,5703265,0.0,0.0
2025-05-02 00:00:00+00:00,3.4897520542144775,3.5445079803466797,3.349816083908081,3.4007279872894287,3902139,0.0,0.0
2025-05-03 00:00:00+00:00,3.4011499881744385,3.4025790691375732,3.1243209838867188,3.148714065551758,4184979,0.0,0.0
2025-05-04 00:00:00+00:00,3.148674964904785,3.1750330924987793,2.817671060562134,2.907351016998291,6868152,0.0,0.0
2025-05-05 00:00:00+00:00,2.907351016998291,3.040693998336792,2.853256940841675,2.9346120357513428,4923804,0.0,0.0
2025-05-06 00:00:00+00:00,2.9346120357513428,3.0631139278411865,2.6975080966949463,2.913080930709839,12536454,0.0,0.0
2025-05-07 00:00:00+00:00,2.9130780696868896,3.0288310050964355,2.8367490768432617,3.0086069107055664,8037132,0.0,0.0
2025-05-08 00:00:00+00:00,3.0086069107055664,3.697783946990967,2.998961925506592,3.557957887649536,14989316,0.0,0.0
2025-05-09 00:00:00+00:00,3.557957887649536,4.266001224517822,3.557957887649536,3.85453200340271,20820728,0.0,0.0
2025-05-10 00:00:00+00:00,3.85453200340271,4.451959133148193,3.8533060550689697,4.419364929199219,22803598,0.0,0.0
2025-05-11 00:00:00+00:00,4.419364929199219,4.702199935913086,4.141833782196045,4.3383870124816895,20607594,0.0,0.0
2025-05-12 00:00:00+00:00,4.3383870124816895,4.4903998374938965,3.852299928665161,4.0118231773376465,17035846,0.0,0.0
2025-05-13 00:00:00+00:00,4.011806011199951,4.210662841796875,3.7841999530792236,4.089004039764404,9859267,0.0,0.0
2025-05-14 00:00:00+00:00,4.089004039764404,4.127674102783203,3.775681972503662,3.8340530395507812,8070603,0.0,0.0
2025-05-15 00:00:00+00:00,3.8340530395507812,3.855578899383545,3.38966703414917,3.4560649394989014,10398387,0.0,0.0
2025-05-16 00:00:00+00:00,3.4560649394989014,3.557548999786377,3.2198190689086914,3.251492977142334,7069874,0.0,0.0
2025-05-17 00:00:00+00:00,3.251492977142334,3.2562179565429688,3.0281031131744385,3.080488920211792,5829215,0.0,0.0
2025-05-18 00:00:00+00:00,3.080488920211792,3.299302101135254,3.0731520652770996,3.2576229572296143,5144089,0.0,0.0
2025-05-19 00:00:00+00:00,3.2576229572296143,3.257658004760742,2.953680992126465,3.1273701190948486,5795608,0.0,0.0
2025-05-20 00:00:00+00:00,3.1273701190948486,3.19396710395813,3.0440280437469482,3.132127046585083,4258721,0.0,0.0
2025-05-21 00:00:00+00:00,3.132127046585083,3.2982850074768066,3.074409008026123,3.1560258865356445,6610386,0.0,0.0
2025-05-22 00:00:00+00:00,3.1560258865356445,3.309998035430908,3.122976064682007,3.277600049972534,5364982,0.0,0.0
2025-05-23 00:00:00+00:00,3.277600049972534,3.4701969623565674,2.9995169639587402,3.0165159702301025,9325309,0.0,0.0
2025-05-24 00:00:00+00:00,3.0165159702301025,3.1044929027557373,2.9945590496063232,3.020832061767578,3437454,0.0,0.0
2025-05-25 00:00:00+00:00,3.023552894592285,3.0310630798339844,2.8164329528808594,2.9326090812683105,4714980,0.0,0.0
2025-05-26 00:00:00+00:00,2.9334769248962402,2.9817850589752197,2.808212995529175,2.8247499465942383,3237382,0.0,0.0
2025-05-27 00:00:00+00:00,2.824747085571289,2.913585901260376,2.677095890045166,2.8949809074401855,4886679,0.0,0.0
2025-05-28 00:00:00+00:00,2.8949809074401855,2.977013111114502,2.740220069885254,2.8657000064849854,4933554,0.0,0.0
2025-05-29 00:00:00+00:00,2.865633964538574,2.950000047683716,2.738065004348755,2.747828960418701,3941862,0.0,0.0
2025-05-30 00:00:00+00:00,2.747828960418701,2.7614710330963135,2.2514939308166504,2.2545130252838135,7398411,0.0,0.0
2025-05-31 00:00:00+00:00,2.25382399559021,2.3507180213928223,2.1916871070861816,2.3175048828125,4850675,0.0,0.0
2025-06-01 00:00:00+00:00,2.317504644393921,2.564072608947754,2.232818126678467,2.5139999389648438,5454224,0.0,0.0
