TIMESTAMP,RVF_OPEN_PRICE_USD,RVF_HIGH_PRICE_USD,RVF_LOW_PRICE_USD,RVF_CLOSE_PRICE_USD,RVF_VOLUME_USD,RVF_DIVIDENDS_USD,RVF_STOCK_SPLITS_USD
2021-04-13 00:00:00+00:00,1.1250009536743164,1.125777006149292,0.9482340216636658,0.951636016368866,112457,0.0,0.0
2021-04-14 00:00:00+00:00,0.9517019987106323,1.0573110580444336,0.6584360003471375,0.8766239881515503,2758994,0.0,0.0
2021-04-15 00:00:00+00:00,0.8767880201339722,1.0536459684371948,0.7789390087127686,0.8310940265655518,1639280,0.0,0.0
2021-04-16 00:00:00+00:00,0.8307309746742249,0.8380240201950073,0.5543709993362427,0.6339960098266602,1269770,0.0,0.0
2021-04-17 00:00:00+00:00,0.6339579820632935,0.6544070243835449,0.5116099715232849,0.5379689931869507,738912,0.0,0.0
2021-04-18 00:00:00+00:00,0.5374559760093689,0.6039050221443176,0.42476901412010193,0.5880910158157349,792950,0.0,0.0
2021-04-19 00:00:00+00:00,0.5886240005493164,0.5925740003585815,0.47581198811531067,0.5329220294952393,445864,0.0,0.0
2021-04-20 00:00:00+00:00,0.532463014125824,0.5341460108757019,0.43689900636672974,0.4919700026512146,441950,0.0,0.0
2021-04-21 00:00:00+00:00,0.4920240044593811,0.5148820281028748,0.4202499985694885,0.42833301424980164,349859,0.0,0.0
2021-04-22 00:00:00+00:00,0.42869099974632263,0.5163999795913696,0.42048099637031555,0.46763500571250916,351780,0.0,0.0
2021-04-23 00:00:00+00:00,0.4670639932155609,0.4928930103778839,0.3693690001964569,0.46582600474357605,395112,0.0,0.0
2021-04-24 00:00:00+00:00,0.46544501185417175,0.46617698669433594,0.39326199889183044,0.4016610085964203,284489,0.0,0.0
2021-04-25 00:00:00+00:00,0.4012399911880493,0.4472070038318634,0.3845219910144806,0.4077799916267395,305496,0.0,0.0
2021-04-26 00:00:00+00:00,0.40832000970840454,0.46032899618148804,0.4059849977493286,0.44200900197029114,355543,0.0,0.0
2021-04-27 00:00:00+00:00,0.4417310059070587,0.5887290239334106,0.434935986995697,0.5823330283164978,701609,0.0,0.0
2021-04-28 00:00:00+00:00,0.5827649831771851,0.5959349870681763,0.4501059949398041,0.5569729804992676,1000023,0.0,0.0
2021-04-29 00:00:00+00:00,0.5570399761199951,0.6045650243759155,0.47479599714279175,0.5029569864273071,593755,0.0,0.0
2021-04-30 00:00:00+00:00,0.5027599930763245,0.5320420265197754,0.48958998918533325,0.5174890160560608,470789,0.0,0.0
2021-05-01 00:00:00+00:00,0.5174499750137329,0.5248690247535706,0.45456698536872864,0.46748799085617065,378278,0.0,0.0
2021-05-02 00:00:00+00:00,0.46738600730895996,0.47502899169921875,0.43018001317977905,0.4438360035419464,410447,0.0,0.0
2021-05-03 00:00:00+00:00,0.44641199707984924,0.5173659920692444,0.4435249865055084,0.503400981426239,435268,0.0,0.0
2021-05-04 00:00:00+00:00,0.5046359896659851,0.519225001335144,0.45326799154281616,0.4554550051689148,401006,0.0,0.0
2021-05-05 00:00:00+00:00,0.4568989872932434,0.49083200097084045,0.44935300946235657,0.4890049993991852,383564,0.0,0.0
2021-05-06 00:00:00+00:00,0.48877599835395813,0.4914959967136383,0.4208320081233978,0.46991899609565735,177402,0.0,0.0
2021-05-07 00:00:00+00:00,0.4698140025138855,0.5103510022163391,0.45197200775146484,0.47202199697494507,128888,0.0,0.0
2021-05-08 00:00:00+00:00,0.4721300005912781,0.5308449864387512,0.4348289966583252,0.4450800120830536,156409,0.0,0.0
2021-05-09 00:00:00+00:00,0.4463120102882385,0.4667719900608063,0.4082280099391937,0.4342690110206604,385812,0.0,0.0
