TIMESTAMP,MANE_OPEN_PRICE_USD,MANE_HIGH_PRICE_USD,MANE_LOW_PRICE_USD,MANE_CLOSE_PRICE_USD,MANE_VOLUME_USD,MANE_DIVIDENDS_USD,MANE_STOCK_SPLITS_USD
2023-12-16 00:00:00+00:00,0.008290999568998814,0.01203100010752678,0.00828499998897314,0.012027000077068806,37208,0.0,0.0
2023-12-17 00:00:00+00:00,0.012032999657094479,0.0230529997497797,0.011486000381410122,0.014751000329852104,169965,0.0,0.0
2023-12-18 00:00:00+00:00,0.014751999638974667,0.017103999853134155,0.014065999537706375,0.015610000118613243,36318,0.0,0.0
2023-12-19 00:00:00+00:00,0.015607000328600407,0.01585499942302704,0.012544999830424786,0.01256099995225668,63669,0.0,0.0
2023-12-20 00:00:00+00:00,0.01256099995225668,0.01295899972319603,0.010445999912917614,0.010697999969124794,22455,0.0,0.0
2023-12-21 00:00:00+00:00,0.010707000270485878,0.01158200018107891,0.01028900034725666,0.011079000309109688,15330,0.0,0.0
2023-12-22 00:00:00+00:00,0.011080999858677387,0.012121000327169895,0.01105900015681982,0.012117000296711922,3530,0.0,0.0
2023-12-23 00:00:00+00:00,0.012116000056266785,0.012136000208556652,0.010843999683856964,0.011664999648928642,12430,0.0,0.0
2023-12-24 00:00:00+00:00,0.011661999858915806,0.013019000180065632,0.011620000004768372,0.012551000341773033,5823,0.0,0.0
2023-12-25 00:00:00+00:00,0.012546000070869923,0.012668999843299389,0.011997999623417854,0.012205000035464764,5975,0.0,0.0
2023-12-26 00:00:00+00:00,0.0122060002759099,0.01224599964916706,0.00812000036239624,0.008879000321030617,27205,0.0,0.0
2023-12-27 00:00:00+00:00,0.008879000321030617,0.010316000320017338,0.00875999964773655,0.01023900043219328,7537,0.0,0.0
2023-12-28 00:00:00+00:00,0.01023900043219328,0.010363000445067883,0.009723000228404999,0.009723000228404999,2648,0.0,0.0
2023-12-29 00:00:00+00:00,0.009723000228404999,0.009723000228404999,0.009283999912440777,0.009283999912440777,2080,0.0,0.0
2023-12-30 00:00:00+00:00,0.009283999912440777,0.009917999617755413,0.009185999631881714,0.009917999617755413,5433,0.0,0.0
2023-12-31 00:00:00+00:00,0.009917999617755413,0.010023999959230423,0.009843000210821629,0.009939000010490417,857,0.0,0.0
2024-01-01 00:00:00+00:00,0.009939000010490417,0.010120999999344349,0.009929000400006771,0.010120999999344349,2124,0.0,0.0
2024-01-02 00:00:00+00:00,0.010120999999344349,0.012369999662041664,0.010120999999344349,0.012337000109255314,10397,0.0,0.0
2024-01-03 00:00:00+00:00,0.012337000109255314,0.01269499957561493,0.009868999943137169,0.009868999943137169,17506,0.0,0.0
2024-01-04 00:00:00+00:00,0.009868999943137169,0.011668000370264053,0.009868999943137169,0.011615999974310398,9182,0.0,0.0
