TIMESTAMP,BTCAT_OPEN_PRICE_USD,BTCAT_HIGH_PRICE_USD,BTCAT_LOW_PRICE_USD,BTCAT_CLOSE_PRICE_USD,BTCAT_VOLUME_USD,BTCAT_DIVIDENDS_USD,BTCAT_STOCK_SPLITS_USD
2024-08-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,458,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,481,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,453,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,432,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,750,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1417,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,1259,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,4537,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1410,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,2810,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,4753,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1325,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3198,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,2843,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,6220,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,4946,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,897,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,6475,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,982,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,4460,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,781,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,2280,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,473,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1606,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1148,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,5031,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1241,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,660,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,634,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,529,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,784,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,2050,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,3708,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,857,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,423,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2120,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,2798,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1935,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,5809,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,3893,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,2990,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,711,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,831,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1110,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,917,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,680,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,9735,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,368,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1540,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,253,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,398,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,559,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,614,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1678,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,533,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,799,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,339,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,949,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,190,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,220,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,238,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-06-01 00:00:00+00:00,7.68834926279105e-11,7.753068326232793e-11,7.531950757533323e-11,7.676833474468125e-11,21,0.0,0.0
