TIMESTAMP,KSP36270_OPEN_PRICE_USD,KSP36270_HIGH_PRICE_USD,KSP36270_LOW_PRICE_USD,KSP36270_CLOSE_PRICE_USD,KSP36270_VOLUME_USD,KSP36270_DIVIDENDS_USD,KSP36270_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,21.243167877197266,119.87385559082031,21.243167877197266,117.96501922607422,8472302,0.0,0.0
2025-04-16 00:00:00+00:00,117.89826965332031,121.92937469482422,110.75584411621094,110.75584411621094,7995586,0.0,0.0
2025-04-17 00:00:00+00:00,110.75584411621094,121.14896392822266,110.75584411621094,113.79134368896484,7998016,0.0,0.0
2025-04-18 00:00:00+00:00,113.68182373046875,118.76142883300781,113.09154510498047,115.2078628540039,6401499,0.0,0.0
2025-04-19 00:00:00+00:00,115.2078628540039,119.28288269042969,113.99413299560547,114.76848602294922,7293936,0.0,0.0
2025-04-20 00:00:00+00:00,114.76848602294922,119.5615234375,114.42206573486328,115.47473907470703,8035965,0.0,0.0
2025-04-21 00:00:00+00:00,115.47473907470703,119.73499298095703,114.51593780517578,118.2110595703125,9769931,0.0,0.0
2025-04-22 00:00:00+00:00,118.0657730102539,122.3948745727539,115.16130065917969,116.1227035522461,10317829,0.0,0.0
2025-04-23 00:00:00+00:00,116.1227035522461,120.94274139404297,111.99649047851562,119.14608001708984,6176391,0.0,0.0
2025-04-24 00:00:00+00:00,119.74210357666016,127.90597534179688,119.04923248291016,120.34465789794922,9558496,0.0,0.0
2025-04-25 00:00:00+00:00,120.41909790039062,123.58966827392578,118.73182678222656,122.99567413330078,5738435,0.0,0.0
2025-04-26 00:00:00+00:00,123.0671615600586,126.95478057861328,122.95122528076172,123.83235931396484,6918214,0.0,0.0
2025-04-27 00:00:00+00:00,123.83235931396484,126.03656005859375,122.84239196777344,124.33457946777344,10082021,0.0,0.0
2025-04-28 00:00:00+00:00,124.3662338256836,128.36888122558594,124.0088119506836,124.97091674804688,10265311,0.0,0.0
2025-04-29 00:00:00+00:00,124.97091674804688,128.88414001464844,124.66348266601562,126.51982879638672,9195888,0.0,0.0
2025-04-30 00:00:00+00:00,126.53538513183594,127.85943603515625,125.34386444091797,126.02135467529297,7967866,0.0,0.0
2025-05-01 00:00:00+00:00,126.0282211303711,126.16655731201172,124.7182388305664,124.82305908203125,5420380,0.0,0.0
2025-05-02 00:00:00+00:00,124.82305908203125,125.86589813232422,124.58577728271484,125.11566162109375,4983396,0.0,0.0
2025-05-03 00:00:00+00:00,125.11566162109375,125.7757797241211,124.07310485839844,124.7775650024414,7418922,0.0,0.0
2025-05-04 00:00:00+00:00,124.76513671875,126.68572235107422,124.67669677734375,125.1481704711914,7446928,0.0,0.0
2025-05-05 00:00:00+00:00,125.1481704711914,125.97085571289062,124.21426391601562,124.42058563232422,6826386,0.0,0.0
2025-05-06 00:00:00+00:00,124.44841766357422,126.11052703857422,123.52466583251953,125.21630859375,8156836,0.0,0.0
2025-05-07 00:00:00+00:00,125.18653869628906,125.75867462158203,124.34260559082031,124.59402465820312,7535931,0.0,0.0
2025-05-08 00:00:00+00:00,124.60808563232422,127.86296844482422,124.2039566040039,125.64726257324219,7559825,0.0,0.0
2025-05-09 00:00:00+00:00,125.6653823852539,126.67121887207031,124.91692352294922,125.07295227050781,7737113,0.0,0.0
2025-05-10 00:00:00+00:00,125.09117126464844,125.3440933227539,121.99223327636719,123.73248291015625,8414536,0.0,0.0
2025-05-11 00:00:00+00:00,123.76805114746094,124.84398651123047,123.30960083007812,124.26936340332031,6948137,0.0,0.0
2025-05-12 00:00:00+00:00,124.24468994140625,124.86857604980469,123.6341552734375,124.02197265625,7261468,0.0,0.0
2025-05-13 00:00:00+00:00,124.02197265625,125.61885833740234,123.95719146728516,125.0151596069336,6916068,0.0,0.0
2025-05-14 00:00:00+00:00,124.99116516113281,126.56400299072266,123.98182678222656,124.22412872314453,6366402,0.0,0.0
2025-05-15 00:00:00+00:00,124.20581817626953,125.89680480957031,123.87396240234375,124.75184631347656,7424623,0.0,0.0
2025-05-16 00:00:00+00:00,124.76066589355469,125.593017578125,123.67304992675781,124.51448822021484,7818455,0.0,0.0
2025-05-17 00:00:00+00:00,124.51448822021484,125.48729705810547,123.96929931640625,124.14574432373047,7290042,0.0,0.0
2025-05-18 00:00:00+00:00,124.14574432373047,125.5910873413086,123.59390258789062,124.61705017089844,7058590,0.0,0.0
2025-05-19 00:00:00+00:00,124.56767272949219,125.25146484375,79.75929260253906,104.14978790283203,11102126,0.0,0.0
2025-05-20 00:00:00+00:00,104.14978790283203,104.19387817382812,68.99942779541016,69.4071273803711,11588539,0.0,0.0
2025-05-21 00:00:00+00:00,69.4268798828125,73.94609069824219,69.41859436035156,72.4696044921875,8697435,0.0,0.0
2025-05-22 00:00:00+00:00,72.38616180419922,80.36251068115234,72.3578872680664,78.7721176147461,8281802,0.0,0.0
2025-05-23 00:00:00+00:00,78.70057678222656,81.30380249023438,78.62179565429688,79.94144439697266,5564777,0.0,0.0
2025-05-24 00:00:00+00:00,79.93913269042969,80.92343139648438,79.42720031738281,80.46175384521484,4618342,0.0,0.0
2025-05-25 00:00:00+00:00,80.46175384521484,80.86732482910156,79.73518371582031,79.73518371582031,5998414,0.0,0.0
2025-05-26 00:00:00+00:00,79.73518371582031,79.97415161132812,60.17684555053711,69.53215026855469,9071752,0.0,0.0
2025-05-27 00:00:00+00:00,69.56671905517578,69.73374938964844,60.12399673461914,60.69504165649414,3153337,0.0,0.0
2025-05-28 00:00:00+00:00,60.69504165649414,61.44318389892578,59.473731994628906,60.967533111572266,2281856,0.0,0.0
2025-05-29 00:00:00+00:00,60.967533111572266,63.34292221069336,60.3929557800293,62.540470123291016,1858237,0.0,0.0
2025-05-30 00:00:00+00:00,62.54182052612305,62.66683578491211,61.428955078125,61.85392761230469,2089807,0.0,0.0
2025-05-31 00:00:00+00:00,61.808143615722656,63.295597076416016,61.143863677978516,63.24245834350586,2569727,0.0,0.0
2025-06-01 00:00:00+00:00,63.239803314208984,63.239803314208984,62.54679870605469,62.620635986328125,3852212,0.0,0.0
