TIMESTAMP,EMRLD_OPEN_PRICE_USD,EMRLD_HIGH_PRICE_USD,EMRLD_LOW_PRICE_USD,EMRLD_CLOSE_PRICE_USD,EMRLD_VOLUME_USD,EMRLD_DIVIDENDS_USD,EMRLD_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,0.029229000210762024,0.03072899952530861,0.023736000061035156,0.027772000059485435,2876142,0.0,0.0
2024-04-02 00:00:00+00:00,0.027772000059485435,0.028315000236034393,0.022624999284744263,0.027139000594615936,1414463,0.0,0.0
2024-04-03 00:00:00+00:00,0.027139000594615936,0.03171899914741516,0.022794000804424286,0.02848000079393387,2112390,0.0,0.0
2024-04-04 00:00:00+00:00,0.02848000079393387,0.03265399858355522,0.027086999267339706,0.02991499938070774,2242114,0.0,0.0
2024-04-05 00:00:00+00:00,0.02991499938070774,0.040056001394987106,0.02754100039601326,0.03657300025224686,2906762,0.0,0.0
2024-04-06 00:00:00+00:00,0.03657300025224686,0.046730998903512955,0.03642600029706955,0.04509099945425987,4880547,0.0,0.0
2024-04-07 00:00:00+00:00,0.04509099945425987,0.047940999269485474,0.034014999866485596,0.03874099999666214,2251406,0.0,0.0
2024-04-08 00:00:00+00:00,0.03874099999666214,0.03874099999666214,0.03179699927568436,0.034515999257564545,2236033,0.0,0.0
2024-04-09 00:00:00+00:00,0.034515999257564545,0.0356220006942749,0.02578200027346611,0.0278290007263422,1900644,0.0,0.0
2024-04-10 00:00:00+00:00,0.0278290007263422,0.029810000211000443,0.021522000432014465,0.024310000240802765,1650209,0.0,0.0
2024-04-11 00:00:00+00:00,0.024310000240802765,0.02543799951672554,0.018218999728560448,0.02014799974858761,1358967,0.0,0.0
2024-04-12 00:00:00+00:00,0.02014799974858761,0.02293900027871132,0.018207000568509102,0.01948400028049946,961746,0.0,0.0
2024-04-13 00:00:00+00:00,0.01948400028049946,0.019704999402165413,0.011436999775469303,0.016297999769449234,1339466,0.0,0.0
2024-04-14 00:00:00+00:00,0.016297999769449234,0.017136000096797943,0.014166999608278275,0.016665000468492508,675584,0.0,0.0
2024-04-15 00:00:00+00:00,0.01650799997150898,0.02302500046789646,0.016018999740481377,0.01641399972140789,865197,0.0,0.0
2024-04-16 00:00:00+00:00,0.01641399972140789,0.01641399972140789,0.01298299990594387,0.014564000070095062,568810,0.0,0.0
2024-04-17 00:00:00+00:00,0.014972000382840633,0.014972000382840633,0.012528999708592892,0.013371000066399574,334373,0.0,0.0
2024-04-18 00:00:00+00:00,0.013371000066399574,0.01551000028848648,0.01229500025510788,0.015483999624848366,386270,0.0,0.0
2024-04-19 00:00:00+00:00,0.015483999624848366,0.01571200042963028,0.011907000094652176,0.012873999774456024,567535,0.0,0.0
2024-04-20 00:00:00+00:00,0.012873999774456024,0.013372999615967274,0.012547999620437622,0.012765999883413315,176001,0.0,0.0
2024-04-21 00:00:00+00:00,0.012861999683082104,0.013175999745726585,0.011993000283837318,0.012474000453948975,208951,0.0,0.0
2024-04-22 00:00:00+00:00,0.012474000453948975,0.012721999548375607,0.010293999686837196,0.010994000360369682,342341,0.0,0.0
2024-04-23 00:00:00+00:00,0.010994000360369682,0.011055000126361847,0.00825399998575449,0.008748999796807766,796997,0.0,0.0
2024-04-24 00:00:00+00:00,0.008771000429987907,0.01067699957638979,0.008574999868869781,0.00919399969279766,352721,0.0,0.0
2024-04-25 00:00:00+00:00,0.00919399969279766,0.00919399969279766,0.008441999554634094,0.008806000463664532,277953,0.0,0.0
2024-04-26 00:00:00+00:00,0.008806000463664532,0.008806999772787094,0.007174000144004822,0.007323000114411116,348598,0.0,0.0
2024-04-27 00:00:00+00:00,0.007323000114411116,0.008759000338613987,0.006248000077903271,0.00798300001770258,268595,0.0,0.0
2024-04-28 00:00:00+00:00,0.00798300001770258,0.008555999957025051,0.0075090001337230206,0.007532000076025724,119867,0.0,0.0
2024-04-29 00:00:00+00:00,0.007532000076025724,0.00802799966186285,0.00725100003182888,0.008027000352740288,84076,0.0,0.0
2024-04-30 00:00:00+00:00,0.008027000352740288,0.00861200038343668,0.007158000022172928,0.0076299998909235,77882,0.0,0.0
2024-05-01 00:00:00+00:00,0.0076299998909235,0.007687999866902828,0.00648299977183342,0.007069999817758799,91194,0.0,0.0
2024-05-02 00:00:00+00:00,0.007069999817758799,0.007903000339865685,0.006775000132620335,0.007652000058442354,67484,0.0,0.0
2024-05-03 00:00:00+00:00,0.00788199994713068,0.008458999916911125,0.007468999829143286,0.008458999916911125,98104,0.0,0.0
2024-05-04 00:00:00+00:00,0.008458999916911125,0.010262999683618546,0.008233999833464622,0.009696999564766884,135523,0.0,0.0
