TIMESTAMP,WAXE_OPEN_PRICE_USD,WAXE_HIGH_PRICE_USD,WAXE_LOW_PRICE_USD,WAXE_CLOSE_PRICE_USD,WAXE_VOLUME_USD,WAXE_DIVIDENDS_USD,WAXE_STOCK_SPLITS_USD
2020-12-30 00:00:00+00:00,36.241336822509766,36.5172119140625,35.27427673339844,36.12316131591797,8865,0.0,0.0
2020-12-31 00:00:00+00:00,36.122230529785156,36.263031005859375,34.904205322265625,35.33403015136719,8151,0.0,0.0
2021-01-01 00:00:00+00:00,35.33396530151367,36.559574127197266,35.08537292480469,35.6485481262207,5659,0.0,0.0
2021-01-02 00:00:00+00:00,35.649330139160156,37.76188278198242,35.14486312866211,36.698238372802734,10498,0.0,0.0
2021-01-03 00:00:00+00:00,36.70195388793945,40.50883483886719,34.88468551635742,36.997920989990234,74302,0.0,0.0
2021-01-04 00:00:00+00:00,36.996639251708984,42.610347747802734,32.86176300048828,36.30253219604492,25629,0.0,0.0
2021-01-05 00:00:00+00:00,36.30191421508789,39.19261932373047,33.90730285644531,37.17247009277344,28964,0.0,0.0
2021-01-06 00:00:00+00:00,37.187137603759766,39.233394622802734,35.84922790527344,39.126686096191406,16064,0.0,0.0
2021-01-07 00:00:00+00:00,39.12405776977539,39.545806884765625,36.473052978515625,36.80416488647461,29935,0.0,0.0
2021-01-08 00:00:00+00:00,36.82762145996094,41.17971420288086,32.880157470703125,39.354610443115234,41358,0.0,0.0
2021-01-09 00:00:00+00:00,39.35467529296875,40.59195327758789,37.78553771972656,40.16791534423828,17013,0.0,0.0
2021-01-10 00:00:00+00:00,40.16979217529297,41.98890686035156,36.80303192138672,38.97740173339844,8072,0.0,0.0
2021-01-11 00:00:00+00:00,38.97783279418945,39.04197311401367,28.4703369140625,38.28213119506836,79555,0.0,0.0
2021-01-12 00:00:00+00:00,38.285064697265625,39.915531158447266,35.27366256713867,35.80691909790039,71557,0.0,0.0
2021-01-13 00:00:00+00:00,35.80436325073242,39.8096809387207,34.25796127319336,39.62263488769531,36823,0.0,0.0
2021-01-14 00:00:00+00:00,39.62319564819336,42.383460998535156,38.371116638183594,39.718685150146484,44891,0.0,0.0
2021-01-15 00:00:00+00:00,39.720458984375,42.39450454711914,37.37657165527344,39.76715087890625,29632,0.0,0.0
2021-01-16 00:00:00+00:00,39.767208099365234,45.89363098144531,39.33086013793945,42.27891159057617,57399,0.0,0.0
2021-01-17 00:00:00+00:00,42.27937316894531,43.27104187011719,39.214134216308594,40.77545166015625,29810,0.0,0.0
2021-01-18 00:00:00+00:00,40.77653503417969,41.166656494140625,36.366329193115234,39.88079833984375,65453,0.0,0.0
2021-01-19 00:00:00+00:00,39.87980651855469,45.111412048339844,39.82276916503906,43.11202621459961,11601,0.0,0.0
2021-01-20 00:00:00+00:00,43.11246871948242,43.73814010620117,38.3339729309082,42.438236236572266,9498,0.0,0.0
2021-01-21 00:00:00+00:00,42.43806457519531,42.456687927246094,34.2063102722168,34.61225891113281,30395,0.0,0.0
2021-01-22 00:00:00+00:00,34.61394119262695,41.68909454345703,32.585121154785156,40.4288215637207,32460,0.0,0.0
2021-01-23 00:00:00+00:00,40.42698669433594,40.4442253112793,37.64091491699219,38.44404983520508,28084,0.0,0.0
2021-01-24 00:00:00+00:00,38.44342041015625,42.34877395629883,38.413387298583984,42.34877395629883,20373,0.0,0.0
2021-01-25 00:00:00+00:00,42.34774398803711,44.41008758544922,39.542415618896484,40.131614685058594,5770,0.0,0.0
2021-01-26 00:00:00+00:00,40.1306037902832,41.71886444091797,37.928287506103516,41.25446701049805,2347,0.0,0.0
2021-01-27 00:00:00+00:00,41.253578186035156,41.60610580444336,36.91487121582031,37.71997833251953,4546,0.0,0.0
2021-01-28 00:00:00+00:00,37.715946197509766,40.732181549072266,37.179012298583984,40.01411437988281,4688,0.0,0.0
2021-01-29 00:00:00+00:00,40.014591217041016,45.148216247558594,38.40262985229492,43.34776306152344,117607,0.0,0.0
2021-01-30 00:00:00+00:00,43.347537994384766,43.87895965576172,41.58582305908203,42.222129821777344,17144,0.0,0.0
2021-01-31 00:00:00+00:00,42.221778869628906,42.221778869628906,39.324928283691406,40.13791275024414,2910,0.0,0.0
2021-02-01 00:00:00+00:00,40.13740921020508,41.73054504394531,38.829532623291016,41.702091217041016,983,0.0,0.0
2021-02-02 00:00:00+00:00,41.7044792175293,42.51830291748047,39.0528450012207,41.00908660888672,187192,0.0,0.0
2021-02-03 00:00:00+00:00,41.00939178466797,45.67073440551758,40.66029739379883,45.67073440551758,174708,0.0,0.0
2021-02-04 00:00:00+00:00,45.67085647583008,46.522125244140625,42.64503860473633,43.4755744934082,6978,0.0,0.0
2021-02-05 00:00:00+00:00,43.475494384765625,47.79408264160156,43.468292236328125,46.80061340332031,265,0.0,0.0
2021-02-06 00:00:00+00:00,46.80048370361328,47.27947998046875,44.969112396240234,45.98227310180664,5564,0.0,0.0
2021-02-07 00:00:00+00:00,45.982017517089844,46.19278335571289,41.24192428588867,44.3719596862793,2681,0.0,0.0
2021-02-08 00:00:00+00:00,44.371856689453125,48.42128372192383,43.159061431884766,47.64870071411133,4300,0.0,0.0
2021-02-09 00:00:00+00:00,47.649959564208984,49.72562789916992,46.894168853759766,48.601295471191406,4836,0.0,0.0
2021-02-10 00:00:00+00:00,48.598655700683594,50.06391906738281,46.2527961730957,47.82337951660156,2402,0.0,0.0
2021-02-11 00:00:00+00:00,47.822635650634766,50.93739700317383,47.01773452758789,50.60184860229492,33326,0.0,0.0
2021-02-12 00:00:00+00:00,50.602508544921875,53.36835479736328,49.49524688720703,52.88290023803711,15655,0.0,0.0
2021-02-13 00:00:00+00:00,52.88279724121094,54.2752571105957,51.07560348510742,54.0836296081543,58462,0.0,0.0
2021-02-14 00:00:00+00:00,54.08354949951172,59.06648254394531,54.0703010559082,54.47321319580078,150149,0.0,0.0
2021-02-15 00:00:00+00:00,54.47388458251953,55.574066162109375,50.90669631958008,53.56766128540039,40635,0.0,0.0
2021-02-16 00:00:00+00:00,53.57030487060547,60.64277267456055,52.97263717651367,59.05664825439453,221472,0.0,0.0
2021-02-17 00:00:00+00:00,59.057804107666016,61.10842514038086,57.818172454833984,60.35447692871094,80152,0.0,0.0
2021-02-18 00:00:00+00:00,60.354793548583984,64.37187957763672,60.33749771118164,63.88154220581055,25784,0.0,0.0
2021-02-19 00:00:00+00:00,63.882511138916016,73.3725814819336,62.418949127197266,73.31021118164062,407722,0.0,0.0
2021-02-20 00:00:00+00:00,73.31342315673828,77.66569519042969,72.5121841430664,74.58170318603516,83440,0.0,0.0
2021-02-21 00:00:00+00:00,74.582275390625,85.70765686035156,73.00428771972656,85.61632537841797,313800,0.0,0.0
2021-02-22 00:00:00+00:00,85.61428833007812,85.76818084716797,71.92170715332031,78.4178466796875,223535,0.0,0.0
2021-02-23 00:00:00+00:00,78.4876708984375,78.70098114013672,59.140262603759766,68.06133270263672,35867,0.0,0.0
2021-02-24 00:00:00+00:00,68.06018829345703,74.55874633789062,65.89915466308594,70.72917938232422,8601,0.0,0.0
2021-02-25 00:00:00+00:00,70.72787475585938,72.02685546875,63.2950439453125,63.771175384521484,38941,0.0,0.0
2021-02-26 00:00:00+00:00,63.769187927246094,66.19403839111328,59.9247932434082,60.87859344482422,25409,0.0,0.0
2021-02-27 00:00:00+00:00,60.876644134521484,64.48347473144531,59.94608688354492,61.06129455566406,23349,0.0,0.0
2021-02-28 00:00:00+00:00,61.061641693115234,61.061641693115234,54.36116409301758,60.080448150634766,23080,0.0,0.0
2021-03-01 00:00:00+00:00,60.08038330078125,66.34842681884766,59.85089874267578,66.34842681884766,9165,0.0,0.0
2021-03-02 00:00:00+00:00,66.3506088256836,67.81975555419922,62.438133239746094,63.7103385925293,12919,0.0,0.0
2021-03-03 00:00:00+00:00,63.709434509277344,72.29280853271484,63.55925369262695,70.18077087402344,73280,0.0,0.0
2021-03-04 00:00:00+00:00,70.17618560791016,73.60358428955078,66.72511291503906,67.89431762695312,157033,0.0,0.0
2021-03-05 00:00:00+00:00,67.89651489257812,67.89651489257812,63.837501525878906,67.17219543457031,27774,0.0,0.0
2021-03-06 00:00:00+00:00,67.1725845336914,73.39192962646484,65.83927917480469,72.88855743408203,72835,0.0,0.0
2021-03-07 00:00:00+00:00,72.88859558105469,81.06770324707031,70.483154296875,80.92874145507812,384635,0.0,0.0
2021-03-08 00:00:00+00:00,80.92478942871094,85.58602905273438,76.57576751708984,85.58602905273438,112364,0.0,0.0
2021-03-09 00:00:00+00:00,85.59251403808594,97.02606964111328,84.86600494384766,94.6800765991211,464886,0.0,0.0
2021-03-10 00:00:00+00:00,94.67781066894531,100.5486831665039,91.78050994873047,93.020751953125,337655,0.0,0.0
2021-03-11 00:00:00+00:00,93.02163696289062,95.88801574707031,88.89154815673828,95.01336669921875,82326,0.0,0.0
2021-03-12 00:00:00+00:00,95.0141830444336,96.39562225341797,92.69096374511719,95.31565856933594,89142,0.0,0.0
2021-03-13 00:00:00+00:00,95.31493377685547,129.70916748046875,95.31493377685547,113.86428833007812,929683,0.0,0.0
2021-03-14 00:00:00+00:00,113.8661880493164,114.81676483154297,107.37567138671875,113.83030700683594,198233,0.0,0.0
2021-03-15 00:00:00+00:00,113.83214569091797,114.90615844726562,106.37384796142578,108.90309143066406,35774,0.0,0.0
2021-03-16 00:00:00+00:00,108.9011459350586,113.17298126220703,104.12979888916016,112.86202239990234,169285,0.0,0.0
2021-03-17 00:00:00+00:00,112.86286163330078,114.58116149902344,102.63739013671875,112.75183868408203,1057025,0.0,0.0
2021-03-18 00:00:00+00:00,112.7740707397461,114.85186004638672,111.08206176757812,112.29987335205078,53963,0.0,0.0
2021-03-19 00:00:00+00:00,112.31513977050781,117.96041870117188,109.76001739501953,116.00613403320312,40985,0.0,0.0
2021-03-20 00:00:00+00:00,116.0849609375,118.56156158447266,114.75341796875,114.88838958740234,37628,0.0,0.0
2021-03-21 00:00:00+00:00,114.70030212402344,125.19957733154297,110.58187866210938,123.595703125,455979,0.0,0.0
2021-03-22 00:00:00+00:00,123.98208618164062,133.71022033691406,121.88999938964844,132.87413024902344,239618,0.0,0.0
2021-03-23 00:00:00+00:00,132.8367919921875,137.587158203125,130.48147583007812,135.65480041503906,307217,0.0,0.0
2021-03-24 00:00:00+00:00,135.57415771484375,171.62452697753906,133.49424743652344,149.00970458984375,618246,0.0,0.0
2021-03-25 00:00:00+00:00,148.775146484375,152.8336639404297,134.56663513183594,134.7624969482422,212407,0.0,0.0
2021-03-26 00:00:00+00:00,134.71047973632812,141.86741638183594,134.71047973632812,141.86741638183594,56402,0.0,0.0
2021-03-27 00:00:00+00:00,141.72250366210938,143.3569793701172,138.9953155517578,141.98338317871094,38979,0.0,0.0
2021-03-28 00:00:00+00:00,141.98545837402344,143.29296875,137.23727416992188,139.4838104248047,78872,0.0,0.0
2021-03-29 00:00:00+00:00,139.505615234375,162.59744262695312,138.90689086914062,147.4755096435547,78445,0.0,0.0
2021-03-30 00:00:00+00:00,147.48626708984375,148.45347595214844,145.2708740234375,146.8165740966797,128537,0.0,0.0
2021-03-31 00:00:00+00:00,146.78265380859375,153.5829620361328,139.83282470703125,151.82485961914062,84428,0.0,0.0
2021-04-01 00:00:00+00:00,151.45460510253906,156.73570251464844,149.26876831054688,154.74989318847656,44404,0.0,0.0
2021-04-02 00:00:00+00:00,155.63719177246094,168.64727783203125,153.29083251953125,166.80441284179688,131893,0.0,0.0
2021-04-03 00:00:00+00:00,167.22911071777344,168.3272247314453,143.9414520263672,144.5363006591797,235515,0.0,0.0
2021-04-04 00:00:00+00:00,144.04193115234375,146.9933319091797,142.21194458007812,145.93057250976562,38741,0.0,0.0
2021-04-05 00:00:00+00:00,145.7770233154297,145.81112670898438,137.2743377685547,142.3005828857422,25845,0.0,0.0
2021-04-06 00:00:00+00:00,142.4068603515625,145.61465454101562,140.49855041503906,143.0769500732422,83767,0.0,0.0
2021-04-07 00:00:00+00:00,143.072509765625,143.52334594726562,128.57760620117188,134.41156005859375,132146,0.0,0.0
2021-04-08 00:00:00+00:00,133.95333862304688,147.24513244628906,133.129638671875,147.16143798828125,136745,0.0,0.0
2021-04-09 00:00:00+00:00,147.13497924804688,150.3785400390625,146.81149291992188,150.11703491210938,59390,0.0,0.0
2021-04-10 00:00:00+00:00,150.158935546875,159.00428771972656,149.7353057861328,154.8990936279297,35216,0.0,0.0
2021-04-11 00:00:00+00:00,154.9239501953125,156.31077575683594,152.52955627441406,155.74363708496094,35114,0.0,0.0
2021-04-12 00:00:00+00:00,155.71530151367188,158.2320098876953,154.35755920410156,156.847900390625,65984,0.0,0.0
2021-04-13 00:00:00+00:00,156.89317321777344,173.8235321044922,156.8835906982422,171.51321411132812,116331,0.0,0.0
2021-04-14 00:00:00+00:00,172.0155487060547,182.716552734375,169.5238800048828,181.82383728027344,102998,0.0,0.0
2021-04-15 00:00:00+00:00,181.8449249267578,201.1073760986328,180.9534912109375,199.62965393066406,422248,0.0,0.0
2021-04-16 00:00:00+00:00,199.47396850585938,202.96559143066406,187.5165557861328,195.77200317382812,58116,0.0,0.0
