,MSE,MAE,RMSE,MAPE,R2
0,0.0024880733370039746,0.038940437262853,0.04988059078443212,0.05189144057762536,0.8651468097389796
1,0.0006138065591138193,0.01799935207059306,0.02477511975982799,0.028258615056779863,0.791527931361
2,0.005088689184066899,0.055352313973826735,0.07133504877734997,0.05130614204611443,0.8715974136382916
3,0.0043148645510044815,0.042960687211354584,0.06568762859933734,0.03984360082690772,0.7508278777686008
4,0.0015255123497630847,0.027531976699829083,0.03905780779515262,0.025465694411218705,-0.14156944918067493
5,0.0017626869976018888,0.03400632347424827,0.041984366109325606,0.030824865958138277,0.7932830623569449
6,0.0014232860383529202,0.029935326948473524,0.03772646336927065,0.03486571835531903,0.6144997291400645
7,0.0005352158835020054,0.01741092125677293,0.023134733270604297,0.024699572341736822,0.9230861823339969
8,0.00225666230715875,0.036754618222372866,0.04750433987709702,0.047823332488389034,0.6208084349209788
9,0.0006067525105250942,0.018637280525699747,0.024632346833484912,0.023809905675800682,0.6975383842571505
10,0.0006199966643125994,0.01872396736145019,0.024899732213672487,0.02576461617748837,0.8503193547951194
11,0.0009488576905333732,0.022643407986714287,0.030803533734514506,0.04852449105814295,0.8737679697793858
Mean,0.0018487003394115741,0.03007471774951569,0.04011847592700579,0.03608983291447177,0.7092361417424865
