TIMESTAMP,DIN33027_OPEN_PRICE_USD,DIN33027_HIGH_PRICE_USD,DIN33027_LOW_PRICE_USD,DIN33027_CLOSE_PRICE_USD,DIN33027_VOLUME_USD,DIN33027_DIVIDENDS_USD,DIN33027_STOCK_SPLITS_USD
2025-02-14 00:00:00+00:00,0.9755390286445618,1.1549010276794434,0.6030300259590149,0.686273992061615,14395150,0.0,0.0
2025-02-15 00:00:00+00:00,0.6838290095329285,0.6974920034408569,0.4486440122127533,0.45129498839378357,16652170,0.0,0.0
2025-02-16 00:00:00+00:00,0.4511139988899231,0.46909499168395996,0.37536799907684326,0.39097899198532104,12817129,0.0,0.0
2025-02-17 00:00:00+00:00,0.39098700881004333,0.45032399892807007,0.3735170066356659,0.39857399463653564,12893561,0.0,0.0
2025-02-18 00:00:00+00:00,0.396928995847702,0.410086989402771,0.2953610122203827,0.30768099427223206,11231713,0.0,0.0
2025-02-19 00:00:00+00:00,0.3076620101928711,0.368149995803833,0.2937740087509155,0.32815301418304443,7873372,0.0,0.0
2025-02-20 00:00:00+00:00,0.3280079960823059,0.37237900495529175,0.2932699918746948,0.30493101477622986,6907633,0.0,0.0
2025-02-21 00:00:00+00:00,0.3047240078449249,0.34405601024627686,0.29818299412727356,0.3082920014858246,9667200,0.0,0.0
2025-02-22 00:00:00+00:00,0.3091149926185608,0.3401249945163727,0.28348401188850403,0.284512996673584,5760935,0.0,0.0
2025-02-23 00:00:00+00:00,0.28427499532699585,0.29356399178504944,0.2438039928674698,0.25372201204299927,5495071,0.0,0.0
2025-02-24 00:00:00+00:00,0.253713995218277,0.2771089971065521,0.24274200201034546,0.2577899992465973,13390551,0.0,0.0
2025-02-25 00:00:00+00:00,0.2577950060367584,0.3098970055580139,0.2310660034418106,0.23726500570774078,15844618,0.0,0.0
2025-02-26 00:00:00+00:00,0.2372879981994629,0.2542339861392975,0.22722500562667847,0.22909900546073914,10408315,0.0,0.0
2025-02-27 00:00:00+00:00,0.22909900546073914,0.2388170063495636,0.20357699692249298,0.20357699692249298,7925871,0.0,0.0
2025-02-28 00:00:00+00:00,0.20373700559139252,0.22270500659942627,0.19394800066947937,0.22265399992465973,16793297,0.0,0.0
2025-03-01 00:00:00+00:00,0.22265399992465973,0.2877260148525238,0.20847399532794952,0.251460999250412,6907077,0.0,0.0
2025-03-02 00:00:00+00:00,0.2513960003852844,0.2692280113697052,0.22438600659370422,0.2575640082359314,16238549,0.0,0.0
2025-03-03 00:00:00+00:00,0.2575420141220093,0.2851420044898987,0.21065999567508698,0.21884900331497192,16241971,0.0,0.0
2025-03-04 00:00:00+00:00,0.21896199882030487,0.2359129935503006,0.1995670050382614,0.20608800649642944,18490774,0.0,0.0
