TIMESTAMP,USDF_OPEN_PRICE_USD,USDF_HIGH_PRICE_USD,USDF_LOW_PRICE_USD,USDF_CLOSE_PRICE_USD,USDF_VOLUME_USD,USDF_DIVIDENDS_USD,USDF_STOCK_SPLITS_USD
2020-09-01 00:00:00+00:00,1.0034680366516113,1.0144269466400146,0.9982730150222778,1.0077290534973145,460417,0.0,0.0
2020-09-02 00:00:00+00:00,1.0068529844284058,1.0101590156555176,0.9990040063858032,1.0020849704742432,460752,0.0,0.0
2020-09-03 00:00:00+00:00,1.001001000404358,1.0124249458312988,0.9985449910163879,1.0085430145263672,578610,0.0,0.0
2020-09-04 00:00:00+00:00,1.010208010673523,1.0155019760131836,0.9950529932975769,1.0049099922180176,1800843,0.0,0.0
2020-09-05 00:00:00+00:00,1.0054930448532104,1.0155049562454224,0.9991239905357361,1.0047659873962402,2300793,0.0,0.0
2020-09-06 00:00:00+00:00,1.0029269456863403,1.0173779726028442,0.9970219731330872,1.0019290447235107,2704405,0.0,0.0
2020-09-07 00:00:00+00:00,1.001412034034729,1.0140199661254883,0.991802990436554,1.0006320476531982,3022963,0.0,0.0
2020-09-08 00:00:00+00:00,1.0016130208969116,1.021926999092102,0.9890909790992737,1.0144649744033813,5268046,0.0,0.0
2020-09-09 00:00:00+00:00,1.0147420167922974,1.0154199600219727,0.9984800219535828,1.0018730163574219,4470261,0.0,0.0
2020-09-10 00:00:00+00:00,1.0018730163574219,1.011262059211731,0.9878230094909668,1.001431941986084,3059592,0.0,0.0
2020-09-11 00:00:00+00:00,1.0020359754562378,1.010382056236267,0.9935929775238037,1.0014020204544067,3343010,0.0,0.0
2020-09-12 00:00:00+00:00,1.0018119812011719,1.0114589929580688,0.9969769716262817,1.0006829500198364,3441926,0.0,0.0
2020-09-13 00:00:00+00:00,1.0009499788284302,1.0084400177001953,0.9958670139312744,1.0005639791488647,2697702,0.0,0.0
2020-09-14 00:00:00+00:00,1.000012993812561,1.0125659704208374,0.9959189891815186,1.0024319887161255,3066068,0.0,0.0
2020-09-15 00:00:00+00:00,1.0024319887161255,1.0084710121154785,0.9929239749908447,1.0032069683074951,2804501,0.0,0.0
2020-09-16 00:00:00+00:00,1.0025949478149414,1.0089110136032104,0.997310996055603,1.0035170316696167,2501772,0.0,0.0
2020-09-17 00:00:00+00:00,1.0039069652557373,1.0055160522460938,0.9977989792823792,1.000445008277893,2605606,0.0,0.0
2020-09-18 00:00:00+00:00,1.000946044921875,1.0122430324554443,0.9971550107002258,1.0021510124206543,2402467,0.0,0.0
2020-09-19 00:00:00+00:00,1.0019290447235107,1.008208990097046,0.9984710216522217,1.0033739805221558,1758954,0.0,0.0
2020-09-20 00:00:00+00:00,1.002742052078247,1.006335973739624,0.9915019869804382,1.002621054649353,1152834,0.0,0.0
2020-09-21 00:00:00+00:00,1.002621054649353,1.0094209909439087,0.9694809913635254,1.002843976020813,508229,0.0,0.0
2020-09-22 00:00:00+00:00,1.0023119449615479,1.0089900493621826,0.9974849820137024,1.001484990119934,532644,0.0,0.0
2020-09-23 00:00:00+00:00,1.000385046005249,1.0006380081176758,0.9981819987297058,1.000319004058838,579553,0.0,0.0
2020-09-24 00:00:00+00:00,1.000319004058838,1.0008699893951416,1.0000079870224,1.000319004058838,499951,0.0,0.0
2020-09-25 00:00:00+00:00,1.000319004058838,1.000722050666809,0.9999759793281555,1.000527024269104,957154,0.0,0.0
2020-09-26 00:00:00+00:00,1.0005279779434204,1.0007230043411255,1.000288963317871,1.0003889799118042,1259840,0.0,0.0
2020-09-27 00:00:00+00:00,1.0004379749298096,1.002068042755127,1.0001490116119385,1.0004889965057373,1253348,0.0,0.0
2020-09-28 00:00:00+00:00,1.0004889965057373,1.0007920265197754,0.999813973903656,0.999813973903656,1158516,0.0,0.0
2020-09-29 00:00:00+00:00,0.9997640252113342,1.0004730224609375,0.9996439814567566,1.0003290176391602,1202087,0.0,0.0
