TIMESTAMP,VEX9798_OPEN_PRICE_USD,VEX9798_HIGH_PRICE_USD,VEX9798_LOW_PRICE_USD,VEX9798_CLOSE_PRICE_USD,VEX9798_VOLUME_USD,VEX9798_DIVIDENDS_USD,VEX9798_STOCK_SPLITS_USD
2021-05-25 00:00:00+00:00,0.013539000414311886,0.018660999834537506,0.00534699996933341,0.016195999458432198,316633,0.0,0.0
2021-05-26 00:00:00+00:00,0.01620900072157383,0.016853999346494675,0.0004079999926034361,0.00041199999395757914,1259124,0.0,0.0
2021-05-27 00:00:00+00:00,0.00041199999395757914,0.0005530000198632479,0.00028300000121816993,0.00038300000596791506,1096595,0.0,0.0
2021-05-28 00:00:00+00:00,0.00038300000596791506,0.00038400001358240843,0.0003020000003743917,0.0003229999856557697,127588,0.0,0.0
2021-05-29 00:00:00+00:00,0.0003229999856557697,0.00033000000985339284,0.00027099999715574086,0.00028300000121816993,19639,0.0,0.0
2021-05-30 00:00:00+00:00,0.00028300000121816993,0.0002880000101868063,0.00025499999173916876,0.00028300000121816993,10633,0.0,0.0
2021-05-31 00:00:00+00:00,0.00028300000121816993,0.0003229999856557697,0.0002730000123847276,0.00031900001340545714,10838,0.0,0.0
2021-06-01 00:00:00+00:00,0.00031900001340545714,0.0003279999946244061,0.0003000000142492354,0.0003129999968223274,6362,0.0,0.0
2021-06-02 00:00:00+00:00,0.00031400000443682075,0.0003600000054575503,0.0003060000017285347,0.0003499999875202775,0,0.0,0.0
2021-06-03 00:00:00+00:00,0.0003499999875202775,0.00037399999564513564,0.0003420000139158219,0.00037200000951997936,0,0.0,0.0
2021-06-04 00:00:00+00:00,0.00037200000951997936,0.00037299998803064227,0.0003220000071451068,0.00034100000630132854,0,0.0,0.0
2021-06-05 00:00:00+00:00,0.0003420000139158219,0.00036899998667649925,0.0003279999946244061,0.0003380000125616789,0,0.0,0.0
