TIMESTAMP,NODE35301_OPEN_PRICE_USD,NODE35301_HIGH_PRICE_USD,NODE35301_LOW_PRICE_USD,NODE35301_CLOSE_PRICE_USD,NODE35301_VOLUME_USD,NODE35301_DIVIDENDS_USD,NODE35301_STOCK_SPLITS_USD
2025-03-08 00:00:00+00:00,0.00022600000374950469,0.00022600000374950469,0.00021100000594742596,0.00021100000594742596,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.00021100000594742596,0.00021699999342672527,0.00018600000475998968,0.00018600000475998968,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.00018600000475998968,0.000195999993593432,0.00017299999308306724,0.00017299999308306724,0,0.0,0.0
2025-03-11 00:00:00+00:00,0.00017299999308306724,0.0001740000006975606,0.00015999999595806003,0.00015999999595806003,152,0.0,0.0
2025-03-12 00:00:00+00:00,0.00015999999595806003,0.00016599999798927456,0.00015999999595806003,0.00016399999731220305,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.00016399999731220305,0.00017499999376013875,0.00015700000221841037,0.00015700000221841037,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.00015700000221841037,0.00019099999917671084,0.00015700000221841037,0.0001849999971454963,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.0001849999971454963,0.00020199999562464654,0.0001849999971454963,0.00019999999494757503,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.00019999999494757503,0.00021499999274965376,0.00019999999494757503,0.0002010000025620684,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0002010000025620684,0.00020900000527035445,0.000195999993593432,0.00020599999697878957,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.00020599999697878957,0.00020599999697878957,0.00018099999579135329,0.00018099999579135329,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.00018099999579135329,0.00019099999917671084,0.00017899999511428177,0.00019099999917671084,31,0.0,0.0
2025-03-20 00:00:00+00:00,0.00019099999917671084,0.00019099999917671084,0.00018000000272877514,0.00018099999579135329,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.00018099999579135329,0.0001900000061141327,0.0001740000006975606,0.00018899999849963933,783,0.0,0.0
2025-03-22 00:00:00+00:00,0.00018899999849963933,0.00019299999985378236,0.00018200000340584666,0.00018899999849963933,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.00018899999849963933,0.00019500000053085387,0.0001880000054370612,0.0001939999929163605,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.0001939999929163605,0.0002119999990100041,0.00019299999985378236,0.00020799999765586108,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.00020799999765586108,0.0002099999983329326,0.00020700000459328294,0.00020900000527035445,0,0.0,0.0
