TIMESTAMP,CLOKI_OPEN_PRICE_USD,CLOKI_HIGH_PRICE_USD,CLOKI_LOW_PRICE_USD,CLOKI_CLOSE_PRICE_USD,CLOKI_VOLUME_USD,CLOKI_DIVIDENDS_USD,CLOKI_STOCK_SPLITS_USD
2024-09-07 00:00:00+00:00,6.500000017695129e-05,7.500000356230885e-05,6.199999916134402e-05,6.600000051548705e-05,2565,0.0,0.0
2024-09-08 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.199999916134402e-05,6.600000051548705e-05,502,0.0,0.0
2024-09-09 00:00:00+00:00,6.600000051548705e-05,6.900000153109431e-05,6.600000051548705e-05,6.800000119255856e-05,892,0.0,0.0
2024-09-10 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.500000017695129e-05,7.200000254670158e-05,929,0.0,0.0
2024-09-11 00:00:00+00:00,7.200000254670158e-05,9.100000170292333e-05,6.800000119255856e-05,8.600000001024455e-05,2228,0.0,0.0
2024-09-12 00:00:00+00:00,8.600000001024455e-05,8.900000102585182e-05,8.600000001024455e-05,8.900000102585182e-05,160,0.0,0.0
2024-09-13 00:00:00+00:00,8.900000102585182e-05,9.300000237999484e-05,8.70000003487803e-05,9.300000237999484e-05,197,0.0,0.0
2024-09-14 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,8.70000003487803e-05,9.100000170292333e-05,561,0.0,0.0
2024-09-15 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,8.800000068731606e-05,8.900000102585182e-05,322,0.0,0.0
2024-09-16 00:00:00+00:00,8.900000102585182e-05,9.40000027185306e-05,8.800000068731606e-05,9.200000204145908e-05,539,0.0,0.0
2024-09-17 00:00:00+00:00,9.200000204145908e-05,9.899999713525176e-05,9.200000204145908e-05,9.7999996796716e-05,461,0.0,0.0
2024-09-18 00:00:00+00:00,9.7999996796716e-05,0.0001049999991664663,9.500000305706635e-05,0.00010399999882793054,938,0.0,0.0
2024-09-19 00:00:00+00:00,0.00010599999950500205,0.0001140000022132881,0.00010599999950500205,0.00011100000119768083,1144,0.0,0.0
2024-09-20 00:00:00+00:00,0.00011100000119768083,0.00011999999696854502,0.00011100000119768083,0.00011600000289035961,492,0.0,0.0
2024-09-21 00:00:00+00:00,0.0001140000022132881,0.00011899999663000926,0.0001140000022132881,0.00011800000356743112,160,0.0,0.0
2024-09-22 00:00:00+00:00,0.00011800000356743112,0.00012399999832268804,0.00010199999815085903,0.0001049999991664663,1172,0.0,0.0
2024-09-23 00:00:00+00:00,0.0001049999991664663,0.00010699999984353781,0.00010199999815085903,0.00010399999882793054,218,0.0,0.0
2024-09-24 00:00:00+00:00,0.00010399999882793054,0.00011200000153621659,0.00010299999848939478,0.00011100000119768083,712,0.0,0.0
2024-09-25 00:00:00+00:00,0.00011200000153621659,0.00011200000153621659,8.299999899463728e-05,8.299999899463728e-05,1741,0.0,0.0
2024-09-26 00:00:00+00:00,8.299999899463728e-05,8.600000001024455e-05,7.699999696342275e-05,8.600000001024455e-05,410,0.0,0.0
2024-09-27 00:00:00+00:00,8.600000001024455e-05,9.300000237999484e-05,8.399999933317304e-05,8.399999933317304e-05,1361,0.0,0.0
2024-09-28 00:00:00+00:00,8.399999933317304e-05,9.100000170292333e-05,8.299999899463728e-05,9.000000136438757e-05,617,0.0,0.0
2024-09-29 00:00:00+00:00,9.100000170292333e-05,0.0001250000059371814,8.900000102585182e-05,0.0001250000059371814,2013,0.0,0.0
2024-09-30 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,8.70000003487803e-05,9.500000305706635e-05,3995,0.0,0.0
2024-10-01 00:00:00+00:00,9.500000305706635e-05,0.00010099999781232327,9.000000136438757e-05,9.000000136438757e-05,732,0.0,0.0
2024-10-02 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,8.399999933317304e-05,9.000000136438757e-05,1496,0.0,0.0
2024-10-03 00:00:00+00:00,9.000000136438757e-05,9.100000170292333e-05,8.600000001024455e-05,9.000000136438757e-05,291,0.0,0.0
2024-10-04 00:00:00+00:00,8.900000102585182e-05,9.40000027185306e-05,8.900000102585182e-05,9.300000237999484e-05,217,0.0,0.0
2024-10-05 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,9.100000170292333e-05,9.300000237999484e-05,272,0.0,0.0
2024-10-06 00:00:00+00:00,9.300000237999484e-05,0.00011899999663000926,9.300000237999484e-05,0.00011800000356743112,2809,0.0,0.0
2024-10-07 00:00:00+00:00,0.00011899999663000926,0.00014200000441633165,0.00011899999663000926,0.00013600000238511711,2638,0.0,0.0
2024-10-08 00:00:00+00:00,0.00013600000238511711,0.00013800000306218863,0.00013099999341648072,0.00013099999341648072,504,0.0,0.0
2024-10-09 00:00:00+00:00,0.00013099999341648072,0.0001320000010309741,0.0001289999927394092,0.00013099999341648072,102,0.0,0.0
2024-10-10 00:00:00+00:00,0.00013099999341648072,0.00013099999341648072,0.0001250000059371814,0.00012700000661425292,202,0.0,0.0
2024-10-11 00:00:00+00:00,0.00012799999967683107,0.00013800000306218863,0.00012799999967683107,0.00013699999544769526,271,0.0,0.0
2024-10-12 00:00:00+00:00,0.00013600000238511711,0.00020300000323913991,0.0001340000017080456,0.0002010000025620684,5545,0.0,0.0
2024-10-13 00:00:00+00:00,0.0002010000025620684,0.00021499999274965376,0.0001990000018849969,0.00020399999630171806,1172,0.0,0.0
2024-10-14 00:00:00+00:00,0.00020399999630171806,0.00020399999630171806,0.0001939999929163605,0.00019700000120792538,176,0.0,0.0
2024-10-15 00:00:00+00:00,0.00019700000120792538,0.00020199999562464654,0.00015199999324977398,0.00015900000289548188,2486,0.0,0.0
2024-10-16 00:00:00+00:00,0.0001610000035725534,0.00024399999529123306,0.000155999994603917,0.0002410000015515834,5380,0.0,0.0
2024-10-17 00:00:00+00:00,0.0002410000015515834,0.00024300000222865492,0.00020599999697878957,0.00021100000594742596,923,0.0,0.0
2024-10-18 00:00:00+00:00,0.00021100000594742596,0.00022499999613501132,0.00017600000137463212,0.0002099999983329326,2811,0.0,0.0
2024-10-19 00:00:00+00:00,0.0002099999983329326,0.0002699999895412475,0.00015500000154133886,0.00024900000425986946,6156,0.0,0.0
2024-10-20 00:00:00+00:00,0.00025099999038502574,0.00026199998683296144,0.00021300000662449747,0.00026199998683296144,3161,0.0,0.0
2024-10-21 00:00:00+00:00,0.00026599998818710446,0.0002880000101868063,0.00024500000290572643,0.00025400001322850585,4432,0.0,0.0
2024-10-22 00:00:00+00:00,0.00025400001322850585,0.0002570000069681555,0.00020900000527035445,0.0002119999990100041,4346,0.0,0.0
2024-10-23 00:00:00+00:00,0.0002119999990100041,0.0002119999990100041,8.800000068731606e-05,0.00011200000153621659,9034,0.0,0.0
2024-10-24 00:00:00+00:00,0.00011600000289035961,0.00011800000356743112,9.500000305706635e-05,9.899999713525176e-05,1578,0.0,0.0
2024-10-25 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,5.700000110664405e-05,5.700000110664405e-05,2590,0.0,0.0
2024-10-26 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,4.8000001697801054e-05,5.8000001445179805e-05,1467,0.0,0.0
2024-10-27 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.199999941396527e-05,5.2999999752501026e-05,654,0.0,0.0
2024-10-28 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,4.400000034365803e-05,5.0999999075429514e-05,2154,0.0,0.0
2024-10-29 00:00:00+00:00,5.0999999075429514e-05,6.600000051548705e-05,5.0999999075429514e-05,6.600000051548705e-05,1235,0.0,0.0
2024-10-30 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.299999949987978e-05,6.399999983841553e-05,62,0.0,0.0
2024-10-31 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,6.0999998822808266e-05,6.0999998822808266e-05,49,0.0,0.0
2024-11-01 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.999999848427251e-05,6.0999998822808266e-05,48,0.0,0.0
2024-11-02 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.900000178371556e-05,5.999999848427251e-05,75,0.0,0.0
2024-11-03 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.6000000768108293e-05,5.8000001445179805e-05,92,0.0,0.0
2024-11-04 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.8000001445179805e-05,5.8000001445179805e-05,42,0.0,0.0
2024-11-05 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.6000000768108293e-05,5.999999848427251e-05,77,0.0,0.0
2024-11-06 00:00:00+00:00,5.999999848427251e-05,7.300000288523734e-05,5.999999848427251e-05,6.70000008540228e-05,799,0.0,0.0
2024-11-07 00:00:00+00:00,6.600000051548705e-05,7.000000186963007e-05,6.600000051548705e-05,6.900000153109431e-05,27,0.0,0.0
2024-11-08 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,6.900000153109431e-05,6.900000153109431e-05,84,0.0,0.0
2024-11-09 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.900000153109431e-05,7.200000254670158e-05,229,0.0,0.0
2024-11-10 00:00:00+00:00,7.200000254670158e-05,7.699999696342275e-05,7.100000220816582e-05,7.400000322377309e-05,60,0.0,0.0
2024-11-11 00:00:00+00:00,7.400000322377309e-05,8.299999899463728e-05,7.400000322377309e-05,7.899999764049426e-05,411,0.0,0.0
2024-11-12 00:00:00+00:00,8.099999831756577e-05,8.199999865610152e-05,7.500000356230885e-05,7.899999764049426e-05,229,0.0,0.0
2024-11-13 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,7.300000288523734e-05,7.699999696342275e-05,482,0.0,0.0
2024-11-14 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,7.599999662488699e-05,7.599999662488699e-05,270,0.0,0.0
2024-11-15 00:00:00+00:00,7.500000356230885e-05,7.699999696342275e-05,7.200000254670158e-05,7.699999696342275e-05,119,0.0,0.0
2024-11-16 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.500000356230885e-05,7.599999662488699e-05,185,0.0,0.0
2024-11-17 00:00:00+00:00,7.500000356230885e-05,8.399999933317304e-05,7.400000322377309e-05,8.299999899463728e-05,340,0.0,0.0
2024-11-18 00:00:00+00:00,8.299999899463728e-05,8.70000003487803e-05,7.999999797903001e-05,7.999999797903001e-05,269,0.0,0.0
2024-11-19 00:00:00+00:00,7.999999797903001e-05,8.199999865610152e-05,7.699999696342275e-05,7.699999696342275e-05,226,0.0,0.0
2024-11-20 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.900000153109431e-05,6.900000153109431e-05,726,0.0,0.0
2024-11-21 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.900000153109431e-05,7.699999696342275e-05,261,0.0,0.0
2024-11-22 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.300000288523734e-05,7.300000288523734e-05,319,0.0,0.0
2024-11-23 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.200000254670158e-05,7.200000254670158e-05,78,0.0,0.0
2024-11-24 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.200000254670158e-05,51,0.0,0.0
2024-11-25 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.500000017695129e-05,6.500000017695129e-05,153,0.0,0.0
2024-11-26 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,6.199999916134402e-05,6.399999983841553e-05,80,0.0,0.0
2024-11-27 00:00:00+00:00,6.500000017695129e-05,6.900000153109431e-05,6.399999983841553e-05,6.900000153109431e-05,126,0.0,0.0
2024-11-28 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.600000051548705e-05,6.70000008540228e-05,78,0.0,0.0
2024-11-29 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.70000008540228e-05,6.800000119255856e-05,82,0.0,0.0
2024-11-30 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.600000051548705e-05,6.600000051548705e-05,101,0.0,0.0
2024-12-01 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.500000017695129e-05,6.600000051548705e-05,106,0.0,0.0
2024-12-02 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,5.999999848427251e-05,6.0999998822808266e-05,180,0.0,0.0
2024-12-03 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,5.8000001445179805e-05,6.500000017695129e-05,187,0.0,0.0
2024-12-04 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.399999983841553e-05,6.70000008540228e-05,574,0.0,0.0
2024-12-05 00:00:00+00:00,6.70000008540228e-05,7.500000356230885e-05,6.600000051548705e-05,6.70000008540228e-05,365,0.0,0.0
2024-12-06 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.900000153109431e-05,6.900000153109431e-05,189,0.0,0.0
2024-12-07 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.900000153109431e-05,7.300000288523734e-05,206,0.0,0.0
2024-12-08 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,7.000000186963007e-05,7.000000186963007e-05,54,0.0,0.0
2024-12-09 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.0999998822808266e-05,6.199999916134402e-05,117,0.0,0.0
2024-12-10 00:00:00+00:00,6.199999916134402e-05,6.70000008540228e-05,5.999999848427251e-05,6.299999949987978e-05,710,0.0,0.0
2024-12-11 00:00:00+00:00,6.299999949987978e-05,6.900000153109431e-05,6.299999949987978e-05,6.900000153109431e-05,59,0.0,0.0
2024-12-12 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.600000051548705e-05,6.600000051548705e-05,123,0.0,0.0
2024-12-13 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.399999983841553e-05,6.399999983841553e-05,38,0.0,0.0
2024-12-14 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.199999916134402e-05,6.199999916134402e-05,93,0.0,0.0
2024-12-15 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,6.0999998822808266e-05,6.0999998822808266e-05,73,0.0,0.0
2024-12-16 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,6.199999916134402e-05,6.299999949987978e-05,127,0.0,0.0
2024-12-17 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,6.0999998822808266e-05,6.299999949987978e-05,128,0.0,0.0
2024-12-18 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.700000110664405e-05,5.700000110664405e-05,83,0.0,0.0
2024-12-19 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.199999941396527e-05,5.500000042957254e-05,77,0.0,0.0
2024-12-20 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.8000001697801054e-05,5.2999999752501026e-05,104,0.0,0.0
2024-12-21 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,4.999999873689376e-05,4.999999873689376e-05,19,0.0,0.0
2024-12-22 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.999999873689376e-05,4.999999873689376e-05,37,0.0,0.0
2024-12-23 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.999999873689376e-05,5.400000009103678e-05,57,0.0,0.0
2024-12-24 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.2999999752501026e-05,5.500000042957254e-05,15,0.0,0.0
2024-12-25 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,6,0.0,0.0
2024-12-26 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.199999941396527e-05,5.2999999752501026e-05,57,0.0,0.0
2024-12-27 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,79,0.0,0.0
2024-12-28 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,5.0999999075429514e-05,5.400000009103678e-05,28,0.0,0.0
2024-12-29 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.999999873689376e-05,4.999999873689376e-05,131,0.0,0.0
2024-12-30 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,43,0.0,0.0
2024-12-31 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,48,0.0,0.0
2025-01-01 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,45,0.0,0.0
2025-01-02 00:00:00+00:00,4.8999998398358e-05,5.500000042957254e-05,4.8999998398358e-05,5.500000042957254e-05,167,0.0,0.0
2025-01-03 00:00:00+00:00,5.500000042957254e-05,5.900000178371556e-05,5.400000009103678e-05,5.8000001445179805e-05,86,0.0,0.0
2025-01-04 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.700000110664405e-05,72,0.0,0.0
2025-01-05 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.500000042957254e-05,5.500000042957254e-05,187,0.0,0.0
2025-01-06 00:00:00+00:00,5.500000042957254e-05,5.900000178371556e-05,5.500000042957254e-05,5.700000110664405e-05,173,0.0,0.0
2025-01-07 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.2999999752501026e-05,5.2999999752501026e-05,155,0.0,0.0
2025-01-08 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.8999998398358e-05,5.0999999075429514e-05,63,0.0,0.0
2025-01-09 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.600000102072954e-05,4.600000102072954e-05,62,0.0,0.0
2025-01-10 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.600000102072954e-05,4.70000013592653e-05,19,0.0,0.0
2025-01-11 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.70000013592653e-05,4.8000001697801054e-05,58,0.0,0.0
2025-01-12 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.70000013592653e-05,4.70000013592653e-05,179,0.0,0.0
2025-01-13 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.3000000005122274e-05,4.400000034365803e-05,42,0.0,0.0
2025-01-14 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.400000034365803e-05,4.70000013592653e-05,61,0.0,0.0
2025-01-15 00:00:00+00:00,4.70000013592653e-05,5.0999999075429514e-05,4.70000013592653e-05,5.0999999075429514e-05,121,0.0,0.0
2025-01-16 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.999999873689376e-05,5.199999941396527e-05,85,0.0,0.0
2025-01-17 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,4.099999932805076e-05,4.199999966658652e-05,1167,0.0,0.0
2025-01-18 00:00:00+00:00,4.199999966658652e-05,4.600000102072954e-05,4.099999932805076e-05,4.600000102072954e-05,259,0.0,0.0
2025-01-19 00:00:00+00:00,4.600000102072954e-05,5.199999941396527e-05,4.199999966658652e-05,4.3000000005122274e-05,737,0.0,0.0
2025-01-20 00:00:00+00:00,4.3000000005122274e-05,4.600000102072954e-05,4.099999932805076e-05,4.199999966658652e-05,322,0.0,0.0
2025-01-21 00:00:00+00:00,4.199999966658652e-05,4.600000102072954e-05,3.9999998989515007e-05,4.400000034365803e-05,152,0.0,0.0
2025-01-22 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.400000034365803e-05,4.5000000682193786e-05,20,0.0,0.0
2025-01-23 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.199999966658652e-05,4.3000000005122274e-05,79,0.0,0.0
