TIMESTAMP,FUKU32622_OPEN_PRICE_USD,FUKU32622_HIGH_PRICE_USD,FUKU32622_LOW_PRICE_USD,FUKU32622_CLOSE_PRICE_USD,FUKU32622_VOLUME_USD,FUKU32622_DIVIDENDS_USD,FUKU32622_STOCK_SPLITS_USD
2024-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3981,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1738,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,100,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,302,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,916,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,865,0.0,0.0
2024-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,173,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1938,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1256,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1605,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,161,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,721,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1641,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,409,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,283,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,855,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,860,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,687,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1514,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,989,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6041,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,625,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,304,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10806,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,3603,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,587,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-11-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,331,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1326,0.0,0.0
2024-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1977,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,638,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,11209,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,2292,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,885,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,837,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1101,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,153,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,740,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,825,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,745,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1841,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,153,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,760,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,920,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,575,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,271,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,528,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,995,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,2695,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,232,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,11683,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,454,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,415,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,30320,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,2087,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,842,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2462,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1259,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,219,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,169,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,509,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,520,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,442,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,469,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,546,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,400,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,111,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,629,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,220,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,689,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,506,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-06-01 00:00:00+00:00,7.704571913791369e-08,7.704571913791369e-08,7.704571913791369e-08,7.704571913791369e-08,123,0.0,0.0
