TIMESTAMP,WEGLD_OPEN_PRICE_USD,WEGLD_HIGH_PRICE_USD,WEGLD_LOW_PRICE_USD,WEGLD_CLOSE_PRICE_USD,WEGLD_VOLUME_USD,WEGLD_DIVIDENDS_USD,WEGLD_STOCK_SPLITS_USD
2022-01-04 00:00:00+00:00,235.11968994140625,241.9994354248047,235.0771026611328,237.42872619628906,0,0.0,0.0
2022-01-05 00:00:00+00:00,237.43333435058594,252.5753631591797,202.64697265625,215.1500244140625,0,0.0,0.0
2022-01-06 00:00:00+00:00,215.14886474609375,215.93759155273438,202.53761291503906,212.890869140625,0,0.0,0.0
2022-01-07 00:00:00+00:00,212.88339233398438,212.95458984375,193.9178009033203,195.403564453125,0,0.0,0.0
2022-01-08 00:00:00+00:00,195.4031219482422,200.94985961914062,182.6878204345703,191.15713500976562,0,0.0,0.0
2022-01-09 00:00:00+00:00,191.15625,202.0171356201172,188.6896209716797,198.0110321044922,0,0.0,0.0
2022-01-10 00:00:00+00:00,198.01016235351562,200.00726318359375,179.79055786132812,190.8349151611328,0,0.0,0.0
2022-01-11 00:00:00+00:00,190.8323516845703,206.6805877685547,189.53558349609375,204.5508270263672,0,0.0,0.0
2022-01-12 00:00:00+00:00,204.5508270263672,218.6963653564453,204.47720336914062,215.2256317138672,0,0.0,0.0
2022-01-13 00:00:00+00:00,215.2246551513672,215.2246551513672,194.42904663085938,195.9202880859375,0,0.0,0.0
2022-01-14 00:00:00+00:00,195.92906188964844,201.25784301757812,191.87484741210938,199.68472290039062,0,0.0,0.0
2022-01-15 00:00:00+00:00,199.68698120117188,205.87164306640625,197.8413543701172,201.0448455810547,0,0.0,0.0
2022-01-16 00:00:00+00:00,201.04608154296875,201.0650634765625,192.96417236328125,194.87686157226562,0,0.0,0.0
2022-01-17 00:00:00+00:00,194.88421630859375,195.18789672851562,183.21180725097656,186.4514617919922,0,0.0,0.0
2022-01-18 00:00:00+00:00,186.4507598876953,190.25357055664062,171.51455688476562,179.34378051757812,0,0.0,0.0
2022-01-19 00:00:00+00:00,179.34300231933594,180.67898559570312,170.36993408203125,173.2705078125,0,0.0,0.0
2022-01-20 00:00:00+00:00,173.2711181640625,174.97747802734375,172.6260986328125,174.9754638671875,0,0.0,0.0
2022-01-21 00:00:00+00:00,174.9754638671875,174.9754638671875,135.78773498535156,137.42596435546875,0,0.0,0.0
2022-01-22 00:00:00+00:00,137.42572021484375,141.5149688720703,115.26280975341797,124.82402038574219,0,0.0,0.0
2022-01-23 00:00:00+00:00,124.83000946044922,141.47520446777344,124.54765319824219,133.75022888183594,0,0.0,0.0
2022-01-24 00:00:00+00:00,133.75318908691406,133.7703399658203,116.78591918945312,131.28482055664062,0,0.0,0.0
2022-01-25 00:00:00+00:00,131.286376953125,142.07858276367188,128.76658630371094,141.51536560058594,0,0.0,0.0
2022-01-26 00:00:00+00:00,141.51425170898438,154.62039184570312,137.09640502929688,140.31837463378906,0,0.0,0.0
2022-01-27 00:00:00+00:00,140.30760192871094,146.29620361328125,133.4900360107422,141.3868408203125,0,0.0,0.0
2022-01-28 00:00:00+00:00,141.3836212158203,145.60760498046875,136.8223876953125,143.73765563964844,0,0.0,0.0
