TIMESTAMP,H1DR4_OPEN_PRICE_USD,H1DR4_HIGH_PRICE_USD,H1DR4_LOW_PRICE_USD,H1DR4_CLOSE_PRICE_USD,H1DR4_VOLUME_USD,H1DR4_DIVIDENDS_USD,H1DR4_STOCK_SPLITS_USD
2025-03-08 00:00:00+00:00,9.899999713525176e-05,0.00010900000052060932,9.500000305706635e-05,9.500000305706635e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,9.500000305706635e-05,9.600000339560211e-05,8.499999967170879e-05,8.499999967170879e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,8.499999967170879e-05,8.900000102585182e-05,7.400000322377309e-05,7.400000322377309e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,7.400000322377309e-05,0.00014099999680183828,6.900000153109431e-05,7.999999797903001e-05,19284,0.0,0.0
2025-03-12 00:00:00+00:00,7.999999797903001e-05,8.800000068731606e-05,7.999999797903001e-05,8.800000068731606e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,8.800000068731606e-05,0.00011300000187475234,8.800000068731606e-05,0.00010199999815085903,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.00010199999815085903,0.00019700000120792538,0.00010199999815085903,0.00017899999511428177,9466,0.0,0.0
2025-03-15 00:00:00+00:00,0.00017899999511428177,0.00020500000391621143,0.00017899999511428177,0.00019799999427050352,4147,0.0,0.0
2025-03-16 00:00:00+00:00,0.00019799999427050352,0.00021100000594742596,0.00019500000053085387,0.00019500000053085387,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.00019500000053085387,0.00020199999562464654,0.00016799999866634607,0.00017699999443721026,3904,0.0,0.0
2025-03-18 00:00:00+00:00,0.00017699999443721026,0.00017899999511428177,0.0001429999974789098,0.00014400000509340316,1894,0.0,0.0
2025-03-19 00:00:00+00:00,0.00014400000509340316,0.00015300000086426735,0.00012099999730708078,0.00015199999324977398,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.00015199999324977398,0.00015199999324977398,0.00014400000509340316,0.00014400000509340316,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.00014400000509340316,0.00014600000577047467,0.00014099999680183828,0.00014600000577047467,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.00014600000577047467,0.000155999994603917,0.00013899999612476677,0.00014600000577047467,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.00014600000577047467,0.00015300000086426735,0.00014600000577047467,0.00015300000086426735,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.00015300000086426735,0.00016999999934341758,0.00015100000018719584,0.00016199999663513154,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.00016199999663513154,0.00016900000628083944,0.00014200000441633165,0.00014200000441633165,6689,0.0,0.0
2025-03-26 00:00:00+00:00,0.00014200000441633165,0.00014600000577047467,0.00013699999544769526,0.00013699999544769526,589,0.0,0.0
2025-03-27 00:00:00+00:00,0.00013699999544769526,0.00014699999883305281,0.00013600000238511711,0.00014099999680183828,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.00014099999680183828,0.00014099999680183828,0.00011100000119768083,0.00011899999663000926,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.00011899999663000926,0.00012099999730708078,0.00010599999950500205,0.00010599999950500205,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.00010599999950500205,0.00010900000052060932,9.40000027185306e-05,9.40000027185306e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,8.800000068731606e-05,9.200000204145908e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,9.200000204145908e-05,9.699999645818025e-05,9.200000204145908e-05,9.600000339560211e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,9.600000339560211e-05,0.00011700000322889537,9.600000339560211e-05,0.00010399999882793054,2200,0.0,0.0
2025-04-03 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,9.40000027185306e-05,9.699999645818025e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,9.699999645818025e-05,9.999999747378752e-05,9.600000339560211e-05,9.999999747378752e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,9.600000339560211e-05,9.600000339560211e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,8.299999899463728e-05,9.500000305706635e-05,1501,0.0,0.0
2025-04-07 00:00:00+00:00,9.500000305706635e-05,0.00012199999764561653,8.800000068731606e-05,0.00011999999696854502,4274,0.0,0.0
2025-04-08 00:00:00+00:00,0.00011999999696854502,0.0001230000052601099,9.699999645818025e-05,9.699999645818025e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,9.699999645818025e-05,0.00011700000322889537,9.200000204145908e-05,0.00011700000322889537,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,0.00010800000018207356,0.00010900000052060932,53,0.0,0.0
2025-04-11 00:00:00+00:00,0.00010900000052060932,0.00013899999612476677,0.00010900000052060932,0.00012799999967683107,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.00012799999967683107,0.00015300000086426735,0.00012799999967683107,0.00015100000018719584,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.00015100000018719584,0.00016500000492669642,0.0001320000010309741,0.000155999994603917,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.000155999994603917,0.00019999999494757503,0.0001539999939268455,0.0001990000018849969,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.0001990000018849969,0.00023099999816622585,0.00018000000272877514,0.00018000000272877514,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.00018000000272877514,0.00018099999579135329,0.00017699999443721026,0.00017800000205170363,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.00017800000205170363,0.00019099999917671084,0.0001740000006975606,0.00019099999917671084,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.00019099999917671084,0.00021399999968707561,0.00018600000475998968,0.00021399999968707561,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.00021399999968707561,0.00021499999274965376,0.00020799999765586108,0.00021499999274965376,192,0.0,0.0
2025-04-20 00:00:00+00:00,0.00021499999274965376,0.00021499999274965376,0.00020300000323913991,0.0002099999983329326,0,0.0,0.0
