TIMESTAMP,THOL31157_OPEN_PRICE_USD,THOL31157_HIGH_PRICE_USD,THOL31157_LOW_PRICE_USD,THOL31157_CLOSE_PRICE_USD,THOL31157_VOLUME_USD,THOL31157_DIVIDENDS_USD,THOL31157_STOCK_SPLITS_USD
2024-05-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12625,0.0,0.0
2024-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,48972,0.0,0.0
2024-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,98029,0.0,0.0
2024-06-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20002,0.0,0.0
2024-06-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42146,0.0,0.0
2024-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10046,0.0,0.0
2024-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18516,0.0,0.0
2024-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23054,0.0,0.0
2024-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19172,0.0,0.0
2024-06-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9483,0.0,0.0
2024-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13917,0.0,0.0
2024-06-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32935,0.0,0.0
2024-06-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,65003,0.0,0.0
2024-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,5035,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,12328,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,10353,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,9904,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,6515,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,9831,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,7180,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,5630,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,10449,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,73566,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,12076,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,7027,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,5981,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,15612,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,4922,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,10319,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,10602,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,7037,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,8584,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,3761,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2212,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,1546,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,2619,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,4952,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2109,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,1099,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1659,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1559,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,997,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1450,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,773,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,13107,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,8618,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,548,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1864,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,1034,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,848,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,5989,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,619,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,424,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,2997,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,2957,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,487,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,3920,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,872,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,3187,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1550,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,818,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,698,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,2613,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,2018,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,1900,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,462,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1079,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,410,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,408,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1321,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,557,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,432,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,1785,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1278,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1048,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,378,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,976,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1195,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,424,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,782,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,6872,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,918,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,6373,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,2330,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,701,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,864,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,62329,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,29509,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,22039,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,24326,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,30241,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,19477,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,27940,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,30104,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,14589,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,6737,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,9762,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,5065,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,7161,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,4238,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,6201,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,2041,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,5735,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,3507,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,3030,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,2331,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,3234,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1721,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,3897,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,2338,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,6731,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,3569,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,5148,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,4814,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,7934,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,66035,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,25724,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,12341,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,36039,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,21632,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,19602,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,35767,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,169608,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,99027,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,120927,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,4762,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,4198,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1664,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,697,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,10470,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,634,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1587,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1734,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1753,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1868,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,882,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1220,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,382,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,893,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,548,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,408,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,568,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1178,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1966,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1812,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,248,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,489,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,401,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,776,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1634,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,841,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,506,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,245,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,503,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,787,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,2336,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,72,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,111,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,451,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,398,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,194,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,322,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,350,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,440,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,995,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,284,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,377,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,163,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-06-01 00:00:00+00:00,1.6368744581995998e-08,1.6490032450633407e-08,1.6368744581995998e-08,1.6490032450633407e-08,24,0.0,0.0
