TIMESTAMP,SHIK_OPEN_PRICE_USD,SHIK_HIGH_PRICE_USD,SHIK_LOW_PRICE_USD,SHIK_CLOSE_PRICE_USD,SHIK_VOLUME_USD,SHIK_DIVIDENDS_USD,SHIK_STOCK_SPLITS_USD
2023-02-21 00:00:00+00:00,,,,0.0,66786,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,34997,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,94693,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,38286,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,70338,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,236866,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,129040,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,105136,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,141697,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,1042340,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,931957,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,632135,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,333391,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,275685,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,22416755,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,3216340,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,3616566,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,1906008,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,937385,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,710909,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,688402,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,824702,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,769076,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,562959,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,426963,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,750037,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,528272,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,1046593,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,355488,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,302802,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,564285,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,341758,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,300383,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,364566,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,368927,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,172551,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,208178,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,304555,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,291240,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,270481,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,207251,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,609173,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,450677,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,347072,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,418871,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,244725,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,144469,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,166739,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,312597,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,124657,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,310765,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,192055,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,498004,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,159977,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,115380,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,137186,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,136598,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,113616,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,89722,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,112236,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,66657,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,122443,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,153357,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,71615,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,103326,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,55656,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,60500,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,114604,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,201467,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,86593,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,193076,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,112017,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,161276,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,109973,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,59089,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,67069,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,100809,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,59259,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,83151,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,56104,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,47564,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,45703,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,47568,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,62345,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,57587,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,46259,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,69878,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,62126,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,41782,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,56402,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,1333174,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,154942,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,149366,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,88497,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,136321,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,77799,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,69704,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,82231,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,108672,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,50615,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,45164,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,42247,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,50982,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,48513,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,150399,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,59053,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,48867,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,40790,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,42672,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,33501,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,64489,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,8009,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,17883,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,30194,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,6754,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,9315,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,9653,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,11526,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,30201,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,44954,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,12668,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,34272,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,3840,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,2714,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,1207,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,19165,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,9448,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,2316,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,3987,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,1156,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,8117,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,4187,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,8593,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,406,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,8582,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,2027,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,1485,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,3799,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,1306,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,2090,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,3764,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,248,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,434,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,613547,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,16130,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,17689,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,4886,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,4275,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,73887,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,648464,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,45927,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,15832,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,32834,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,18870,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,6157,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,40968,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,16083,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,11371,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,2363,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,27780,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,19567,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,9416,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,3426,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,5261,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,5123,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,1804,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,20113,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,17113,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,13240,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,6583,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,27625,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,7681,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,19916,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,16322,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,13242,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,6252,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,9050,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,31798,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,10372,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,1389,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,11202,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,1341,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,2430,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,981,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,1556,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,3477,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,3631,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,2127,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,1896,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,1867,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,654,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,133,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,3300,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,9473,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,2658,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,9189,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,28091,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,2274,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,479,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,1103,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,562,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,1020,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,4278,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,17264,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,1412,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,2174,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,4846,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,2804,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,718,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,799,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1582,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,2836,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,1010,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,7272,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,427,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,2528,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,930,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,4486,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,476,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1939,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,3112,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,2338,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,723,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,1215,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,610,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,3031,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,4840,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,4442,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,2212,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,75487,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,7458,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,7088,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,7920,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,6777,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,2393,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,68717,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,44273,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,14692,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,16006,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,33863,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,4644,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,14878,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,942,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,2360,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,427,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,48331,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,1465,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,6652,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,1880,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,10572,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,340,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,943,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,13769,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,1108,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,1988,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,6772,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,11298,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,862,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,4513,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,3642,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,1031,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,622,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,2909,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,3247,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,9018,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,3134,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,3928,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,14128,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,3157,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,1860,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,10492,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,287022,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,44001,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,12295,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,7351,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,4140,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,6209,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,12135,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,3909,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,6589,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,6531,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,91144,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,12905,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,15774,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,3635,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,3668,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,1812,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,4582,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,1480,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,938,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,2323,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,3259,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1717,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,717,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,4746,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,1640,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,4230,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,3033,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,544,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,2314,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,2842,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,766,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,34417,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,8823,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,2971,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,10574,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,9575,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,6506,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,4899,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,198930,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,208294,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,1131238,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,59584,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,195035,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,40101,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,77260,0.0,0.0
