,0
0,16.48133984375
1,11.01986328125
2,10.149154296875
3,9.7255458984375
4,19.887474609375
5,19.94048828125
6,20.22942578125
7,13.5275068359375
8,17.19097265625
9,21.466162109375
10,20.728228515625
11,9.658943359375
