,0
0,14.522359375
1,14.8911064453125
2,15.6126474609375
3,15.9723125
4,17.422041015625
5,17.873484375
6,30.72788671875
7,15.1288154296875
8,15.7500302734375
9,15.2948828125
10,16.464638671875
11,16.27900390625
