TIMESTAMP,CPOOL_OPEN_PRICE_USD,CPOOL_HIGH_PRICE_USD,CPOOL_LOW_PRICE_USD,CPOOL_CLOSE_PRICE_USD,CPOOL_VOLUME_USD,CPOOL_DIVIDENDS_USD,CPOOL_STOCK_SPLITS_USD
2021-10-28 00:00:00+00:00,0.0,1.2669240236282349,0.0,0.44158101081848145,13952512,0.0,0.0
2021-10-29 00:00:00+00:00,0.446042001247406,0.4469110071659088,0.31898799538612366,0.3482089936733246,3967210,0.0,0.0
2021-10-30 00:00:00+00:00,0.34703201055526733,0.4331569969654083,0.338811993598938,0.4265440106391907,2813795,0.0,0.0
2021-10-31 00:00:00+00:00,0.4223789870738983,0.4380129873752594,0.3722650110721588,0.3831009864807129,2072527,0.0,0.0
2021-11-01 00:00:00+00:00,0.38339799642562866,0.42940399050712585,0.3712320029735565,0.41855698823928833,1883895,0.0,0.0
2021-11-02 00:00:00+00:00,0.41851499676704407,0.6893529891967773,0.39358699321746826,0.6181610226631165,6250681,0.0,0.0
2021-11-03 00:00:00+00:00,0.6224370002746582,0.6790069937705994,0.5149359703063965,0.608817994594574,6175045,0.0,0.0
2021-11-04 00:00:00+00:00,0.6088560223579407,0.6197059750556946,0.5011860132217407,0.618403971195221,3127971,0.0,0.0
2021-11-05 00:00:00+00:00,0.6238790154457092,1.1451870203018188,0.6130660176277161,0.9508950114250183,14111050,0.0,0.0
2021-11-06 00:00:00+00:00,0.9519420266151428,1.0476000308990479,0.8852369785308838,0.9354230165481567,5135665,0.0,0.0
2021-11-07 00:00:00+00:00,0.9366040229797363,1.1112439632415771,0.8920390009880066,1.0327229499816895,3970967,0.0,0.0
2021-11-08 00:00:00+00:00,1.0299739837646484,1.33223295211792,1.0213019847869873,1.0842070579528809,5819022,0.0,0.0
2021-11-09 00:00:00+00:00,1.0841779708862305,1.1212749481201172,0.9044110178947449,0.9261680245399475,4904559,0.0,0.0
2021-11-10 00:00:00+00:00,0.9263799786567688,1.0154290199279785,0.8646550178527832,0.9698290228843689,3435283,0.0,0.0
2021-11-11 00:00:00+00:00,0.9698539972305298,1.2634860277175903,0.9580550193786621,1.2634860277175903,5022505,0.0,0.0
2021-11-12 00:00:00+00:00,1.2634259462356567,1.2776570320129395,1.0888639688491821,1.2540719509124756,4415408,0.0,0.0
2021-11-13 00:00:00+00:00,1.2545369863510132,1.261422038078308,1.1401580572128296,1.220900058746338,2118409,0.0,0.0
2021-11-14 00:00:00+00:00,1.2222520112991333,1.8719040155410767,1.2095849514007568,1.741974949836731,12680507,0.0,0.0
2021-11-15 00:00:00+00:00,1.739933967590332,2.280564069747925,1.6413949728012085,2.210252046585083,10870281,0.0,0.0
2021-11-16 00:00:00+00:00,2.2054800987243652,2.5694639682769775,2.0198419094085693,2.3979389667510986,14804731,0.0,0.0
2021-11-17 00:00:00+00:00,2.4095239639282227,2.4107658863067627,1.807237982749939,1.8732130527496338,10148007,0.0,0.0
