TIMESTAMP,MINIFOOTBALL_OPEN_PRICE_USD,MINIFOOTBALL_HIGH_PRICE_USD,MINIFOOTBALL_LOW_PRICE_USD,MINIFOOTBALL_CLOSE_PRICE_USD,MINIFOOTBALL_VOLUME_USD,MINIFOOTBALL_DIVIDENDS_USD,MINIFOOTBALL_STOCK_SPLITS_USD
2021-12-13 00:00:00+00:00,,,,0.0,41474,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,39487,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,34110,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,40285,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,47187,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,36183,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,40626,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,41721,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,12953,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,27775,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,30732,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,16434,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,13669,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,14839,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,14671,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,24720,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,86146,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,86704,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,24755,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,10998,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,10866,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,10022,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,14269,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,14392,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,8676,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,9044,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,10158,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,10342,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,16965,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,18286,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,9697,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,12687,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,9145,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,17840,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,27859,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,71222,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,89851,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,43925,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,31867,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,23692,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,7135,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,7176,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,5863,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,4134,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,3033,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,3182,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,6342,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,6121,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,18392,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,19752,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,4282,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,9012,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,9981,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,5651,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,5898,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,4887,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,18582,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,25338,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,12939,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,3395,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,8452,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,9721,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,3611,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,2326,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,4583,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,4086,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,1816,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,1326,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,1204,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,2687,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,2606,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,1507,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,1830,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,2610,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,3186,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,2889,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,2480,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,2604,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,2471,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,2286,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,2504,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,6016,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,6263,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,1003,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,2911,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,2697,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,912,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,656,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,781,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,899,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,1606,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,1868,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,1147,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,2292,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,3466,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,1776,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,3257,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,3670,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,1843,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,1506,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,734,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,2569,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,7284,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,5590,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,4431,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,18938,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,24263,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,13986,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,13033,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,10209,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,9294,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,71532,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,4807582,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,7169568,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,3305865,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,1401217,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,5697803,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,5542215,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,399263,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,252379,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,307762,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,443573,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,327768,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,118907,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,93092,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,107233,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,93570,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,68019,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,84491,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,68509,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,73497,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,71660,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,39259,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,110281,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,334578,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,1449168,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,449967,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,353730,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,2158670,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,3356788,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,2543737,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2773500,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,1214866,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,2678611,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,2631298,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,3304368,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,4596990,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,3351648,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,7842772,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,5091055,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,3825387,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2794105,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,2087282,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,3319526,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,3965377,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,2883042,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,3065579,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,3193867,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1413210,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,2391101,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,4744282,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,3776917,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,4912797,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,3071961,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,2892188,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,3750698,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,3619760,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,3232126,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,3014615,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,2694749,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,2858985,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,2544693,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,3051940,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,3653698,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,2274968,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,2238637,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,2113995,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1669084,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,2258253,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,1874954,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,1361595,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,1178226,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,1204699,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,2412639,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,1380420,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,1520641,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,1262104,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,1409295,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,1334000,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,1177328,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,2345209,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,2663747,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,2029443,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,2666086,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1593334,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,994515,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,921150,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,3764443,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,4871613,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,6305670,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,1517099,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,7303,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,6103,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,4331,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,3783,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,6356,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,7986,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,3971,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,2962,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,2402,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,1732,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,3174,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,4848,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,3740,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,6315,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,6489,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,5568,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,8391,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,9995,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,3701,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,1882,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,2881,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,5722,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,5359,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,4984,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,5096,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,3168,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,3422,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,4594,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,3232,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,2007,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,3908,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,3082,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,1681,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,625,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,4124,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,1826,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,1360,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,1249,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,2432,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,3027,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,993,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,3654,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,3621,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,2804,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,1534,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,1966,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,2177,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,1801,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,948,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,1290,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,3556,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,1826,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,652,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,1468,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,6639,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,1303,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,884,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,14080,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,2235,0.0,0.0
