,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),5955.0,0.4964838438287153,0.36946,0.31359252372834534,0.13238,0.169037,0.19256,0.209346,0.268415,0.36946,0.6522,0.982760000000001,1.1387900000000002,1.531422,1.89836
XRP High Price ($),5955.0,0.5072437783375315,0.37963,0.32295618887674266,0.145,0.17348260000000001,0.194193,0.213292,0.27315500000000004,0.37963,0.6688000000000001,1.0092,1.16412,1.5707360000000001,1.96689
XRP Low Price ($),5955.0,0.4849166935348446,0.35954,0.30315472827570183,0.10129,0.1622268,0.19041,0.204212,0.264,0.35954,0.63605,0.9522400000000002,1.11006,1.4477600000000004,1.74162
XRP Close Price ($),5955.0,0.4964706952141058,0.36946,0.3135940177907449,0.13238,0.169037,0.19256,0.209346,0.268415,0.36946,0.6522,0.982760000000001,1.1387900000000002,1.531422,1.89836
