,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),8932.0,0.4964532590685176,0.36934,0.3135584790088613,0.13238,0.1683572,0.192582,0.20871399999999998,0.2685325,0.36934,0.65145,0.9822800000000007,1.1374449999999998,1.5224300000000035,1.90294
XRP High Price ($),8932.0,0.505126421854008,0.37746999999999997,0.3211653140112659,0.14129,0.1722043,0.193972,0.212771,0.272215,0.37746999999999997,0.66516,1.0029700000000001,1.158245,1.5650345,1.96689
XRP Low Price ($),8932.0,0.4871135759068518,0.36121000000000003,0.3050164545096577,0.10129,0.1645344,0.19095,0.205156,0.2651225,0.36121000000000003,0.6400475,0.9599600000000001,1.1176699999999993,1.4580692000000004,1.80506
XRP Close Price ($),8932.0,0.4964444928347515,0.36934,0.31355947436550463,0.13238,0.1683572,0.192582,0.20871399999999998,0.2685325,0.36934,0.65145,0.9822800000000007,1.1374449999999998,1.5224300000000035,1.90294
