,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),35728.0,0.496442375447828,0.369565,0.31345507950794804,0.11942,0.1687643,0.192547,0.20880300000000002,0.268735,0.369565,0.651025,0.98243,1.1383650000000003,1.522910900000001,1.93777
XRP High Price ($),35728.0,0.5006491457680251,0.37351,0.317219889583858,0.13357,0.1702532,0.19322,0.210667,0.27058,0.37351,0.6580174999999999,0.9927509999999999,1.1477650000000001,1.5449110000000021,1.96689
XRP Low Price ($),35728.0,0.4919118867554858,0.365025,0.3093620717333098,0.10129,0.1667535,0.19174,0.207097,0.2669925,0.365025,0.6461250000000001,0.97163,1.128065,1.5019168000000005,1.89
XRP Close Price ($),35728.0,0.49644018388938654,0.369565,0.31345532835547596,0.11942,0.1687643,0.192547,0.20880300000000002,0.268735,0.369565,0.651025,0.98243,1.1383650000000003,1.522910900000001,1.93777
