,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XRP Opening Price ($),4466.0,0.49669112180922526,0.369155,0.31396950055601064,0.13549,0.170316,0.192545,0.208475,0.2688875,0.369155,0.6525,0.986065,1.1401750000000002,1.5164950000000006,1.90294
XRP High Price ($),4466.0,0.5090434706672637,0.37976,0.324757904025324,0.14494,0.17413900000000002,0.1946925,0.21366000000000002,0.2735375,0.37976,0.6717975,1.0162,1.170825,1.587950000000001,1.96689
XRP Low Price ($),4466.0,0.4832328549037169,0.357815,0.3017025860268631,0.10129,0.16333,0.18995499999999998,0.20354,0.2633275,0.357815,0.635175,0.9475,1.104975,1.4398150000000012,1.74162
XRP Close Price ($),4466.0,0.49667358934169276,0.369155,0.3139715019233658,0.13549,0.170316,0.192545,0.208475,0.2688875,0.369155,0.6525,0.986065,1.1401750000000002,1.5164950000000006,1.90294
