TIMESTAMP,GRIFFAIN_OPEN_PRICE_USD,GRIFFAIN_HIGH_PRICE_USD,GRIFFAIN_LOW_PRICE_USD,GRIFFAIN_CLOSE_PRICE_USD,GRIFFAIN_VOLUME_USD,GRIFFAIN_DIVIDENDS_USD,GRIFFAIN_STOCK_SPLITS_USD
2025-02-14 00:00:00+00:00,0.1525609940290451,0.1672690063714981,0.13437500596046448,0.14366400241851807,40606735,0.0,0.0
2025-02-15 00:00:00+00:00,0.14366400241851807,0.143668994307518,0.1152539998292923,0.11803899705410004,24352991,0.0,0.0
2025-02-16 00:00:00+00:00,0.11803899705410004,0.12376700341701508,0.11180700361728668,0.11593600362539291,24134928,0.0,0.0
2025-02-17 00:00:00+00:00,0.11593600362539291,0.11789300292730331,0.09311900287866592,0.09571400284767151,27560551,0.0,0.0
2025-02-18 00:00:00+00:00,0.09571400284767151,0.09774299710988998,0.08067300170660019,0.0892300009727478,22728997,0.0,0.0
2025-02-19 00:00:00+00:00,0.0892300009727478,0.0920180007815361,0.08154299855232239,0.08561199903488159,19384112,0.0,0.0
2025-02-20 00:00:00+00:00,0.08561199903488159,0.09531199932098389,0.08202499896287918,0.0888340026140213,28549630,0.0,0.0
2025-02-21 00:00:00+00:00,0.0888340026140213,0.09955400228500366,0.06532999873161316,0.06544700264930725,56751532,0.0,0.0
2025-02-22 00:00:00+00:00,0.06541799753904343,0.07519599795341492,0.06288199871778488,0.07009299844503403,39340439,0.0,0.0
2025-02-23 00:00:00+00:00,0.07009299844503403,0.07046400010585785,0.057881999760866165,0.06044900044798851,12848397,0.0,0.0
2025-02-24 00:00:00+00:00,0.06044900044798851,0.06175300106406212,0.04857100173830986,0.04883899912238121,18336785,0.0,0.0
2025-02-25 00:00:00+00:00,0.04883499816060066,0.06068899855017662,0.0467119999229908,0.05872400104999542,20365608,0.0,0.0
2025-02-26 00:00:00+00:00,0.05844099819660187,0.06664399802684784,0.05683499947190285,0.06316299736499786,21799723,0.0,0.0
2025-02-27 00:00:00+00:00,0.06347700208425522,0.06760799884796143,0.0588110014796257,0.06158899888396263,21117104,0.0,0.0
2025-02-28 00:00:00+00:00,0.06158899888396263,0.06667400151491165,0.05615900084376335,0.0629270002245903,21410428,0.0,0.0
2025-03-01 00:00:00+00:00,0.06292600184679031,0.06365799903869629,0.04872899875044823,0.049229998141527176,13739337,0.0,0.0
2025-03-02 00:00:00+00:00,0.0492280013859272,0.06713499873876572,0.04795600101351738,0.0654430016875267,26464100,0.0,0.0
2025-03-03 00:00:00+00:00,0.0654430016875267,0.07300899922847748,0.05597300082445145,0.05646999925374985,26294972,0.0,0.0
2025-03-04 00:00:00+00:00,0.05647199973464012,0.06426200270652771,0.052935998886823654,0.06099399924278259,22678893,0.0,0.0
2025-03-05 00:00:00+00:00,0.06099399924278259,0.07636299729347229,0.058070000261068344,0.07374999672174454,19828853,0.0,0.0
2025-03-06 00:00:00+00:00,0.0737529993057251,0.07532399892807007,0.05998900160193443,0.0627330020070076,17093861,0.0,0.0
2025-03-07 00:00:00+00:00,0.0627330020070076,0.06290700286626816,0.04667200148105621,0.04694899916648865,22754078,0.0,0.0
2025-03-08 00:00:00+00:00,0.046946000307798386,0.04919600114226341,0.042583998292684555,0.04354399815201759,11873764,0.0,0.0
2025-03-09 00:00:00+00:00,0.04351300001144409,0.04525800049304962,0.0412990003824234,0.04208499938249588,11224561,0.0,0.0
2025-03-10 00:00:00+00:00,0.04210500046610832,0.04420800134539604,0.03405800089240074,0.03638499975204468,16481380,0.0,0.0
