TIMESTAMP,METH29035_OPEN_PRICE_USD,METH29035_HIGH_PRICE_USD,METH29035_LOW_PRICE_USD,METH29035_CLOSE_PRICE_USD,METH29035_VOLUME_USD,METH29035_DIVIDENDS_USD,METH29035_STOCK_SPLITS_USD
2024-01-15 00:00:00+00:00,2544.95263671875,2577.031494140625,2542.353271484375,2550.18017578125,1497611,0.0,0.0
2024-01-16 00:00:00+00:00,2549.79345703125,2642.44091796875,2547.703369140625,2636.0185546875,2979845,0.0,0.0
2024-01-17 00:00:00+00:00,2636.0185546875,2636.0185546875,2549.60986328125,2559.612060546875,4545273,0.0,0.0
2024-01-18 00:00:00+00:00,2559.612060546875,2578.866943359375,2467.2880859375,2501.65380859375,2177405,0.0,0.0
2024-01-19 00:00:00+00:00,2501.65380859375,2527.620849609375,2456.473388671875,2525.395263671875,2930113,0.0,0.0
2024-01-20 00:00:00+00:00,2525.395263671875,2526.9033203125,2494.47900390625,2504.992431640625,1017691,0.0,0.0
2024-01-21 00:00:00+00:00,2504.7041015625,2514.209716796875,2491.627685546875,2491.89208984375,1137933,0.0,0.0
2024-01-22 00:00:00+00:00,2491.9208984375,2496.181396484375,2344.86328125,2347.16748046875,1031306,0.0,0.0
2024-01-23 00:00:00+00:00,2347.16748046875,2381.1083984375,2205.158447265625,2273.688232421875,2140770,0.0,0.0
2024-01-24 00:00:00+00:00,2273.688232421875,2290.308349609375,2236.718505859375,2266.931396484375,1520775,0.0,0.0
2024-01-25 00:00:00+00:00,2266.931396484375,2269.79052734375,2221.2451171875,2251.589111328125,2465001,0.0,0.0
2024-01-26 00:00:00+00:00,2251.589111328125,2314.35888671875,2240.37939453125,2302.757568359375,6681756,0.0,0.0
2024-01-27 00:00:00+00:00,2302.757568359375,2315.96923828125,2293.88134765625,2303.81103515625,4125120,0.0,0.0
2024-01-28 00:00:00+00:00,2304.264892578125,2341.92041015625,2287.726806640625,2292.2080078125,3973003,0.0,0.0
2024-01-29 00:00:00+00:00,2292.2080078125,2356.56884765625,2284.36767578125,2353.870361328125,1663816,0.0,0.0
2024-01-30 00:00:00+00:00,2354.19091796875,2426.135498046875,2344.339599609375,2394.602783203125,1177013,0.0,0.0
2024-01-31 00:00:00+00:00,2394.9541015625,2396.316650390625,2312.055908203125,2321.577880859375,3602352,0.0,0.0
2024-02-01 00:00:00+00:00,2321.577880859375,2342.43212890625,2288.3388671875,2335.044189453125,2061802,0.0,0.0
2024-02-02 00:00:00+00:00,2335.044189453125,2357.891357421875,2326.78076171875,2345.14794921875,2771633,0.0,0.0
2024-02-03 00:00:00+00:00,2345.14794921875,2364.1572265625,2337.40087890625,2337.6708984375,1011276,0.0,0.0
2024-02-04 00:00:00+00:00,2337.6708984375,2346.968505859375,2317.410400390625,2328.27587890625,1559841,0.0,0.0
2024-02-05 00:00:00+00:00,2328.27587890625,2372.47705078125,2317.042236328125,2338.357177734375,3394139,0.0,0.0
2024-02-06 00:00:00+00:00,2338.357177734375,2428.220458984375,2337.931884765625,2418.7236328125,2197528,0.0,0.0
2024-02-07 00:00:00+00:00,2418.7236328125,2492.811279296875,2402.18408203125,2472.73583984375,5290582,0.0,0.0
2024-02-08 00:00:00+00:00,2472.73583984375,2502.875732421875,2466.40625,2470.313232421875,4469192,0.0,0.0
2024-02-09 00:00:00+00:00,2471.054443359375,2566.6904296875,2470.34033203125,2540.36767578125,3344357,0.0,0.0
2024-02-10 00:00:00+00:00,2540.36767578125,2561.350341796875,2528.480224609375,2548.842529296875,1050015,0.0,0.0
2024-02-11 00:00:00+00:00,2548.842529296875,2582.13818359375,2547.21240234375,2555.266357421875,1006499,0.0,0.0
2024-02-12 00:00:00+00:00,2555.266357421875,2703.273681640625,2529.32861328125,2700.634521484375,903802,0.0,0.0
2024-02-13 00:00:00+00:00,2700.634521484375,2739.759521484375,2668.536376953125,2696.47412109375,1373156,0.0,0.0
2024-02-14 00:00:00+00:00,2696.47412109375,2835.57861328125,2680.354736328125,2832.472900390625,1651061,0.0,0.0
2024-02-15 00:00:00+00:00,2832.472900390625,2903.5947265625,2831.230712890625,2879.984130859375,1363797,0.0,0.0
2024-02-16 00:00:00+00:00,2879.984130859375,2907.644287109375,2823.0185546875,2864.229248046875,1749062,0.0,0.0
2024-02-17 00:00:00+00:00,2864.217041015625,2864.217041015625,2786.5341796875,2844.722900390625,1688453,0.0,0.0
2024-02-18 00:00:00+00:00,2844.722900390625,2951.83349609375,2830.600830078125,2934.9375,961635,0.0,0.0
2024-02-19 00:00:00+00:00,2937.094970703125,3039.197265625,2927.83544921875,3011.652587890625,1755616,0.0,0.0
2024-02-20 00:00:00+00:00,3008.51171875,3085.53564453125,2955.433837890625,3077.791015625,1139249,0.0,0.0
2024-02-21 00:00:00+00:00,3077.729736328125,3079.000244140625,2935.121826171875,3034.5732421875,3253364,0.0,0.0
2024-02-22 00:00:00+00:00,3034.5732421875,3089.017333984375,2978.189208984375,3038.533935546875,2192097,0.0,0.0
2024-02-23 00:00:00+00:00,3038.533935546875,3054.2890625,2977.274169921875,2987.759521484375,1306539,0.0,0.0
2024-02-24 00:00:00+00:00,2987.631103515625,3059.430908203125,2974.5068359375,3056.171630859375,1043813,0.0,0.0
2024-02-25 00:00:00+00:00,3056.171630859375,3181.154541015625,3053.2998046875,3179.82373046875,1032580,0.0,0.0
2024-02-26 00:00:00+00:00,3179.82373046875,3261.476318359375,3107.710205078125,3247.2783203125,2674026,0.0,0.0
2024-02-27 00:00:00+00:00,3247.71435546875,3347.322021484375,3242.1396484375,3324.07421875,3396471,0.0,0.0
2024-02-28 00:00:00+00:00,3324.1865234375,3557.31591796875,3313.25048828125,3468.81298828125,8057027,0.0,0.0
2024-02-29 00:00:00+00:00,3468.562255859375,3604.415771484375,3399.002197265625,3434.63232421875,5787752,0.0,0.0
2024-03-01 00:00:00+00:00,3434.63232421875,3526.614990234375,3434.506591796875,3518.8046875,3223357,0.0,0.0
2024-03-02 00:00:00+00:00,3518.8046875,3535.00146484375,3482.872314453125,3495.67822265625,11027138,0.0,0.0
2024-03-03 00:00:00+00:00,3495.67822265625,3566.7265625,3470.10693359375,3565.3798828125,3055820,0.0,0.0
2024-03-04 00:00:00+00:00,3568.43359375,3732.1552734375,3546.143310546875,3724.843994140625,11324149,0.0,0.0
2024-03-05 00:00:00+00:00,3724.874267578125,3908.719482421875,3405.7705078125,3655.17431640625,11587802,0.0,0.0
2024-03-06 00:00:00+00:00,3655.17431640625,3993.75048828125,3602.041015625,3914.210205078125,15611422,0.0,0.0
2024-03-07 00:00:00+00:00,3914.210205078125,4035.248046875,3836.641357421875,3968.728515625,26280384,0.0,0.0
2024-03-08 00:00:00+00:00,3968.73095703125,4088.396484375,3968.73095703125,3996.46142578125,15770017,0.0,0.0
2024-03-09 00:00:00+00:00,3996.46142578125,4038.155517578125,3992.571533203125,4017.031982421875,11805550,0.0,0.0
2024-03-10 00:00:00+00:00,4017.031982421875,4059.7333984375,3924.284912109375,3972.514892578125,10526642,0.0,0.0
2024-03-11 00:00:00+00:00,3972.514892578125,4176.2822265625,3892.814697265625,4170.8115234375,6652483,0.0,0.0
2024-03-12 00:00:00+00:00,4170.8115234375,4182.7919921875,3949.11279296875,4065.56884765625,7224720,0.0,0.0
2024-03-13 00:00:00+00:00,4065.56884765625,4162.76220703125,4060.024169921875,4097.2431640625,5295429,0.0,0.0
2024-03-14 00:00:00+00:00,4097.2431640625,4104.171875,3839.049072265625,3974.12744140625,4810406,0.0,0.0
2024-03-15 00:00:00+00:00,3974.12744140625,4002.74609375,3728.263671875,3792.42041015625,986611,0.0,0.0
2024-03-16 00:00:00+00:00,3792.42041015625,3857.20556640625,3652.133056640625,3652.22802734375,1120709,0.0,0.0
2024-03-17 00:00:00+00:00,3652.22802734375,3736.147705078125,3555.181884765625,3728.299072265625,2633370,0.0,0.0
2024-03-18 00:00:00+00:00,3717.55908203125,3717.748779296875,3555.7470703125,3613.669189453125,5207094,0.0,0.0
2024-03-19 00:00:00+00:00,3613.669189453125,3617.315185546875,3234.338623046875,3245.333251953125,6575781,0.0,0.0
2024-03-20 00:00:00+00:00,3245.333251953125,3600.935546875,3153.216552734375,3595.981201171875,5065269,0.0,0.0
2024-03-21 00:00:00+00:00,3595.981201171875,3655.455322265625,3489.763916015625,3571.17578125,6386299,0.0,0.0
2024-03-22 00:00:00+00:00,3571.17578125,3602.11376953125,3333.44287109375,3380.6015625,7149786,0.0,0.0
2024-03-23 00:00:00+00:00,3380.6015625,3486.212158203125,3371.116455078125,3413.710693359375,1716285,0.0,0.0
2024-03-24 00:00:00+00:00,3413.710693359375,3524.308349609375,3380.2685546875,3519.94775390625,3159892,0.0,0.0
2024-03-25 00:00:00+00:00,3519.94775390625,3722.89013671875,3498.584716796875,3680.918701171875,5495306,0.0,0.0
2024-03-26 00:00:00+00:00,3680.918701171875,3739.67236328125,3624.015625,3672.599609375,3282761,0.0,0.0
2024-03-27 00:00:00+00:00,3672.599609375,3731.308837890625,3548.537109375,3577.755126953125,5974099,0.0,0.0
2024-03-28 00:00:00+00:00,3577.741943359375,3678.71142578125,3554.5947265625,3638.41259765625,3829711,0.0,0.0
2024-03-29 00:00:00+00:00,3638.41259765625,3648.53466796875,3540.4169921875,3583.062744140625,8831620,0.0,0.0
2024-03-30 00:00:00+00:00,3583.062744140625,3627.895263671875,3566.43115234375,3581.187744140625,2779196,0.0,0.0
2024-03-31 00:00:00+00:00,3581.187744140625,3717.31494140625,3579.853271484375,3706.503173828125,4398704,0.0,0.0
2024-04-01 00:00:00+00:00,3706.503173828125,3706.81494140625,3504.669677734375,3579.332763671875,2967067,0.0,0.0
2024-04-02 00:00:00+00:00,3579.332763671875,3579.383544921875,3301.04443359375,3349.0703125,4605845,0.0,0.0
2024-04-03 00:00:00+00:00,3349.0703125,3438.545654296875,3302.9208984375,3396.1396484375,7580332,0.0,0.0
2024-04-04 00:00:00+00:00,3396.1396484375,3513.0126953125,3340.700439453125,3411.434814453125,6744771,0.0,0.0
