TIMESTAMP,WSHIDO_OPEN_PRICE_USD,WSHIDO_HIGH_PRICE_USD,WSHIDO_LOW_PRICE_USD,WSHIDO_CLOSE_PRICE_USD,WSHIDO_VOLUME_USD,WSHIDO_DIVIDENDS_USD,WSHIDO_STOCK_SPLITS_USD
2024-12-17 00:00:00+00:00,0.0007570000016130507,0.0007689999765716493,0.0007200000109151006,0.0007200000109151006,198,0.0,0.0
2024-12-18 00:00:00+00:00,0.0007200000109151006,0.0007639999967068434,0.0007050000131130219,0.0007459999760612845,44575,0.0,0.0
2024-12-19 00:00:00+00:00,0.0007459999760612845,0.0007489999989047647,0.0006389999762177467,0.000666000007186085,25438,0.0,0.0
2024-12-20 00:00:00+00:00,0.000666000007186085,0.0007660000119358301,0.0004030000127386302,0.0007019999902695417,46253,0.0,0.0
2024-12-21 00:00:00+00:00,0.0007019999902695417,0.0007029999978840351,0.0006189999985508621,0.000623999978415668,13341,0.0,0.0
2024-12-22 00:00:00+00:00,0.000623999978415668,0.0007389999809674919,0.0006070000235922635,0.000623999978415668,17695,0.0,0.0
2024-12-23 00:00:00+00:00,0.000623999978415668,0.0006399999838322401,0.0005869999877177179,0.0006259999936446548,4666,0.0,0.0
2024-12-24 00:00:00+00:00,0.0006259999936446548,0.0007270000060088933,0.0006079999729990959,0.000674000009894371,11827,0.0,0.0
2024-12-25 00:00:00+00:00,0.000674000009894371,0.0007300000288523734,0.000645000021904707,0.0006510000093840063,6698,0.0,0.0
2024-12-26 00:00:00+00:00,0.0006510000093840063,0.0006730000022798777,0.0005939999828115106,0.0005939999828115106,9941,0.0,0.0
2024-12-27 00:00:00+00:00,0.0005939999828115106,0.000645000021904707,0.0005859999801032245,0.0006079999729990959,13327,0.0,0.0
2024-12-28 00:00:00+00:00,0.0006079999729990959,0.000623999978415668,0.0005590000073425472,0.0005719999899156392,12181,0.0,0.0
2024-12-29 00:00:00+00:00,0.0005719999899156392,0.0005920000257901847,0.0005719999899156392,0.0005799999926239252,2083,0.0,0.0
2024-12-30 00:00:00+00:00,0.0005799999926239252,0.000598000013269484,0.000493000028654933,0.0005789999850094318,17713,0.0,0.0
2024-12-31 00:00:00+00:00,0.0005789999850094318,0.0005789999850094318,0.0005590000073425472,0.0005750000127591193,2221,0.0,0.0
2025-01-01 00:00:00+00:00,0.0005750000127591193,0.0005949999904260039,0.0005520000122487545,0.0005830000154674053,4260,0.0,0.0
2025-01-02 00:00:00+00:00,0.0005830000154674053,0.0005830000154674053,0.0005440000095404685,0.000547999981790781,4542,0.0,0.0
2025-01-03 00:00:00+00:00,0.000547999981790781,0.0006569999968633056,0.000547999981790781,0.0006210000137798488,15926,0.0,0.0
2025-01-04 00:00:00+00:00,0.0006210000137798488,0.0006960000027902424,0.0006210000137798488,0.0006629999843426049,8011,0.0,0.0
2025-01-05 00:00:00+00:00,0.0006629999843426049,0.0007529999711550772,0.0006629999843426049,0.0007050000131130219,15924,0.0,0.0
2025-01-06 00:00:00+00:00,0.0007050000131130219,0.00072900002123788,0.0006939999875612557,0.0007009999826550484,2988,0.0,0.0
2025-01-07 00:00:00+00:00,0.0007009999826550484,0.0007190000033006072,0.0006539999740198255,0.000666000007186085,22896,0.0,0.0
2025-01-08 00:00:00+00:00,0.000666000007186085,0.000666000007186085,0.000598000013269484,0.0006000000284984708,8607,0.0,0.0
2025-01-09 00:00:00+00:00,0.0006000000284984708,0.0006000000284984708,0.0005639999872073531,0.0005879999953322113,5731,0.0,0.0
2025-01-10 00:00:00+00:00,0.0005879999953322113,0.0006559999892488122,0.0005619999719783664,0.0005699999746866524,7494,0.0,0.0
2025-01-11 00:00:00+00:00,0.0005699999746866524,0.000577000027988106,0.0005469999741762877,0.0005740000051446259,4625,0.0,0.0
2025-01-12 00:00:00+00:00,0.0005740000051446259,0.0005929999751970172,0.0005380000220611691,0.0005929999751970172,10330,0.0,0.0
2025-01-13 00:00:00+00:00,0.0005929999751970172,0.0005970000056549907,0.0005019999807700515,0.0005029999883845448,8476,0.0,0.0
2025-01-14 00:00:00+00:00,0.0005029999883845448,0.0005649999948218465,0.0004839999892283231,0.0005649999948218465,8187,0.0,0.0
2025-01-15 00:00:00+00:00,0.0005649999948218465,0.0007190000033006072,0.0005649999948218465,0.0006840000278316438,19904,0.0,0.0
2025-01-16 00:00:00+00:00,0.0006840000278316438,0.0007319999858736992,0.0006309999735094607,0.0006730000022798777,19086,0.0,0.0
2025-01-17 00:00:00+00:00,0.0006730000022798777,0.0007520000217482448,0.0006709999870508909,0.0007520000217482448,9569,0.0,0.0
