,MSE,MAE,RMSE,MAPE,R2
0,3087675.428286487,1392.2166250000002,1757.1568043004854,0.03922728362021966,0.43763040185133434
1,953275.0704252521,804.5595211693543,976.2870405350697,0.023244127778590733,0.9003498391377563
2,2008532.8436970077,1206.3261139112901,1417.1530433144137,0.02660945223638263,0.8047663081698038
3,3079972.779590287,1304.9960520833329,1754.9821568790594,0.028779326518377803,0.6769798117632516
4,3572293.19270351,1516.4722731854833,1890.0288669744016,0.026297498252050838,0.8554819284224746
5,3666446.755363384,1514.0392170138882,1914.785011284902,0.0252970288659439,0.7159008495968143
6,2446724.5023703133,1178.8126646505377,1564.0662138665768,0.024110366596627564,0.6556700024688126
7,1136073.1956696098,760.7810299059138,1065.7361466912382,0.018881795257198967,0.902581019465524
8,2777140.9544462324,1154.6489136904759,1666.2136672395707,0.028323390017821467,0.5551725871980895
9,1677534.3053430032,963.7877150537633,1295.193231826859,0.023268920338087366,0.7995764519972658
10,1060365.2297384106,844.9930989583332,1029.7113659902218,0.020656536334781334,0.8304220317578758
11,1761798.3288335549,1057.967305689103,1327.2777790096873,0.0333405882843022,0.8604849640525628
Mean,2268986.0488722543,1141.6333775259561,1471.5492773260405,0.02650302617503204,0.7495846829901304
