TIMESTAMP,ODDS_OPEN_PRICE_USD,ODDS_HIGH_PRICE_USD,ODDS_LOW_PRICE_USD,ODDS_CLOSE_PRICE_USD,ODDS_VOLUME_USD,ODDS_DIVIDENDS_USD,ODDS_STOCK_SPLITS_USD
2025-01-11 00:00:00+00:00,0.0009369999752379954,0.0010400000028312206,0.000914999982342124,0.0010290000354871154,5848,0.0,0.0
2025-01-12 00:00:00+00:00,0.0010290000354871154,0.0017310000257566571,0.0008590000215917826,0.0016710000345483422,67275,0.0,0.0
2025-01-13 00:00:00+00:00,0.0016710000345483422,0.0016710000345483422,0.0010489999549463391,0.0011909999884665012,25004,0.0,0.0
2025-01-14 00:00:00+00:00,0.0011909999884665012,0.001193000003695488,0.0011070000473409891,0.0011249999515712261,8205,0.0,0.0
2025-01-15 00:00:00+00:00,0.0011249999515712261,0.0012400000123307109,0.0009519999730400741,0.0011780000058934093,24185,0.0,0.0
2025-01-16 00:00:00+00:00,0.0011780000058934093,0.0012619999470189214,0.0011080000549554825,0.001129999989643693,11168,0.0,0.0
2025-01-17 00:00:00+00:00,0.001129999989643693,0.0014850000152364373,0.0011080000549554825,0.0013930000131949782,19130,0.0,0.0
2025-01-18 00:00:00+00:00,0.0013930000131949782,0.0013930000131949782,0.001104000024497509,0.001104000024497509,6127,0.0,0.0
2025-01-19 00:00:00+00:00,0.001104000024497509,0.001104000024497509,0.0008140000281855464,0.0008249999955296516,11110,0.0,0.0
2025-01-20 00:00:00+00:00,0.0008249999955296516,0.0009629999985918403,0.0007600000244565308,0.0009629999985918403,11753,0.0,0.0
2025-01-21 00:00:00+00:00,0.0009629999985918403,0.0009960000170394778,0.0009410000056959689,0.0009730000165291131,3519,0.0,0.0
2025-01-22 00:00:00+00:00,0.0009730000165291131,0.0009740000241436064,0.0009529999806545675,0.0009740000241436064,1080,0.0,0.0
2025-01-23 00:00:00+00:00,0.0009740000241436064,0.0009740000241436064,0.00088900001719594,0.00088900001719594,2619,0.0,0.0
2025-01-24 00:00:00+00:00,0.00088900001719594,0.000901999999769032,0.0008759999764151871,0.0008759999764151871,1566,0.0,0.0
2025-01-25 00:00:00+00:00,0.0008759999764151871,0.0008759999764151871,0.0008319999906234443,0.0008399999933317304,2574,0.0,0.0
2025-01-26 00:00:00+00:00,0.0008399999933317304,0.0009059999720193446,0.0008399999933317304,0.0009059999720193446,4179,0.0,0.0
2025-01-27 00:00:00+00:00,0.0009059999720193446,0.0009059999720193446,0.0008329999982379377,0.0008329999982379377,2473,0.0,0.0
2025-01-28 00:00:00+00:00,0.0008329999982379377,0.0008329999982379377,0.0007309999782592058,0.0007309999782592058,2059,0.0,0.0
2025-01-29 00:00:00+00:00,0.0007309999782592058,0.0007309999782592058,0.0006699999794363976,0.0007259999983943999,6226,0.0,0.0
2025-01-30 00:00:00+00:00,0.0007259999983943999,0.0007580000092275441,0.0007259999983943999,0.0007379999733529985,1391,0.0,0.0
2025-01-31 00:00:00+00:00,0.0007379999733529985,0.0007379999733529985,0.0006130000110715628,0.0006130000110715628,5479,0.0,0.0
2025-02-01 00:00:00+00:00,0.0006130000110715628,0.0006130000110715628,0.0005629999795928597,0.0005629999795928597,1285,0.0,0.0
2025-02-02 00:00:00+00:00,0.0005629999795928597,0.0005629999795928597,0.00046499999007210135,0.0004870000120718032,3323,0.0,0.0
2025-02-03 00:00:00+00:00,0.0004870000120718032,0.0004870000120718032,0.0004290000069886446,0.0004490000137593597,523,0.0,0.0
2025-02-04 00:00:00+00:00,0.0004490000137593597,0.00045900000259280205,0.0004299999854993075,0.0004299999854993075,1027,0.0,0.0
