TIMESTAMP,LUA30333_OPEN_PRICE_USD,LUA30333_HIGH_PRICE_USD,LUA30333_LOW_PRICE_USD,LUA30333_CLOSE_PRICE_USD,LUA30333_VOLUME_USD,LUA30333_DIVIDENDS_USD,LUA30333_STOCK_SPLITS_USD
2024-04-03 00:00:00+00:00,6.528439998626709,6.700136184692383,6.424594879150391,6.553285121917725,11940,0.0,0.0
2024-04-04 00:00:00+00:00,6.553285121917725,6.623189926147461,6.440114974975586,6.563447952270508,5230,0.0,0.0
2024-04-05 00:00:00+00:00,6.563447952270508,6.573081970214844,6.413650035858154,6.566883087158203,5271,0.0,0.0
2024-04-06 00:00:00+00:00,6.566883087158203,6.76104211807251,6.395748138427734,6.599599838256836,14577,0.0,0.0
2024-04-07 00:00:00+00:00,6.599599838256836,6.6511359214782715,6.476919174194336,6.600441932678223,12555,0.0,0.0
2024-04-08 00:00:00+00:00,6.600441932678223,6.769661903381348,6.463839054107666,6.751560211181641,20485,0.0,0.0
2024-04-09 00:00:00+00:00,6.751560211181641,7.009134769439697,6.5369157791137695,6.67316198348999,40863,0.0,0.0
2024-04-10 00:00:00+00:00,6.67316198348999,7.0493621826171875,6.357773780822754,6.909543991088867,62661,0.0,0.0
2024-04-11 00:00:00+00:00,6.909543991088867,7.006058216094971,6.560126781463623,6.682312965393066,37299,0.0,0.0
2024-04-12 00:00:00+00:00,6.682312965393066,6.846683979034424,6.659796237945557,6.69265604019165,10524,0.0,0.0
2024-04-13 00:00:00+00:00,6.69265604019165,6.978665828704834,6.604814052581787,6.899511814117432,66888,0.0,0.0
2024-04-14 00:00:00+00:00,6.899511814117432,6.949747085571289,6.170259952545166,6.292566776275635,154529,0.0,0.0
2024-04-15 00:00:00+00:00,6.300227165222168,6.5996809005737305,6.172370910644531,6.237790107727051,67923,0.0,0.0
2024-04-16 00:00:00+00:00,6.237790107727051,6.3575239181518555,6.150122165679932,6.343175888061523,54257,0.0,0.0
2024-04-17 00:00:00+00:00,6.328546047210693,6.496312141418457,6.049382209777832,6.097019195556641,70698,0.0,0.0
2024-04-18 00:00:00+00:00,6.097019195556641,6.097019195556641,5.810080051422119,5.833775043487549,66093,0.0,0.0
2024-04-19 00:00:00+00:00,5.833775043487549,5.909688949584961,5.607468128204346,5.753307819366455,99804,0.0,0.0
2024-04-20 00:00:00+00:00,5.753307819366455,5.785871982574463,5.6831889152526855,5.7609639167785645,14998,0.0,0.0
2024-04-21 00:00:00+00:00,5.758563041687012,5.966862201690674,5.715649127960205,5.901220798492432,36560,0.0,0.0
