TIMESTAMP,ULTIMA_OPEN_PRICE_USD,ULTIMA_HIGH_PRICE_USD,ULTIMA_LOW_PRICE_USD,ULTIMA_CLOSE_PRICE_USD,ULTIMA_VOLUME_USD,ULTIMA_DIVIDENDS_USD,ULTIMA_STOCK_SPLITS_USD
2023-10-26 00:00:00+00:00,11412.8486328125,12040.2939453125,11412.2255859375,11897.5908203125,7972720,0.0,0.0
2023-10-27 00:00:00+00:00,11897.50390625,11957.51953125,10459.912109375,10774.677734375,9891202,0.0,0.0
2023-10-28 00:00:00+00:00,10774.712890625,11330.568359375,10712.369140625,11070.3720703125,10987531,0.0,0.0
2023-10-29 00:00:00+00:00,11070.5673828125,12812.5810546875,11037.23046875,12035.814453125,11000375,0.0,0.0
2023-10-30 00:00:00+00:00,12036.0615234375,12918.5732421875,12029.2392578125,12887.5419921875,11434885,0.0,0.0
2023-10-31 00:00:00+00:00,12888.123046875,14669.248046875,12807.0205078125,13964.220703125,7359245,0.0,0.0
2023-11-01 00:00:00+00:00,13964.0732421875,14519.5625,13571.384765625,13944.38671875,8935861,0.0,0.0
2023-11-02 00:00:00+00:00,13944.5009765625,14161.5947265625,11769.1865234375,13241.853515625,9256401,0.0,0.0
2023-11-03 00:00:00+00:00,13241.4658203125,14003.8525390625,12503.7646484375,13587.5751953125,10042570,0.0,0.0
2023-11-04 00:00:00+00:00,13588.029296875,13746.423828125,13237.279296875,13322.0654296875,10298465,0.0,0.0
2023-11-05 00:00:00+00:00,13321.3779296875,13642.0283203125,11558.5498046875,12068.6201171875,10487152,0.0,0.0
2023-11-06 00:00:00+00:00,12068.60546875,12822.796875,11987.458984375,12226.67578125,10801387,0.0,0.0
2023-11-07 00:00:00+00:00,12227.15234375,12302.9287109375,11528.3955078125,11893.04296875,9624119,0.0,0.0
2023-11-08 00:00:00+00:00,11893.4091796875,12133.91796875,11421.076171875,11766.5693359375,10251343,0.0,0.0
2023-11-09 00:00:00+00:00,11767.0947265625,12199.703125,11660.4501953125,12105.2705078125,9707103,0.0,0.0
2023-11-10 00:00:00+00:00,12105.37109375,13002.2880859375,11955.662109375,12409.2578125,8556449,0.0,0.0
2023-11-11 00:00:00+00:00,12409.453125,12941.93359375,12212.3994140625,12463.228515625,9895335,0.0,0.0
2023-11-12 00:00:00+00:00,12463.162109375,12614.369140625,12130.6220703125,12216.53515625,9330596,0.0,0.0
2023-11-13 00:00:00+00:00,12216.8076171875,12413.7880859375,12137.8447265625,12328.025390625,9401161,0.0,0.0
2023-11-14 00:00:00+00:00,12329.369140625,12339.818359375,11923.0986328125,12252.623046875,8304826,0.0,0.0
2023-11-15 00:00:00+00:00,12252.18359375,12295.75390625,11952.783203125,12151.359375,9672677,0.0,0.0
2023-11-16 00:00:00+00:00,12151.9208984375,12215.794921875,11944.6923828125,12125.7490234375,11421585,0.0,0.0
2023-11-17 00:00:00+00:00,12126.49609375,12197.23828125,11803.171875,11962.61328125,7761631,0.0,0.0
2023-11-18 00:00:00+00:00,11961.1982421875,11973.7353515625,11638.19921875,11816.59375,6587267,0.0,0.0
2023-11-19 00:00:00+00:00,11816.1796875,11892.6923828125,11566.5185546875,11715.6005859375,10917559,0.0,0.0
2023-11-20 00:00:00+00:00,11716.4853515625,11902.369140625,11368.390625,11542.3125,10649160,0.0,0.0
2023-11-21 00:00:00+00:00,11541.9814453125,11562.8798828125,11237.001953125,11350.146484375,9597892,0.0,0.0
2023-11-22 00:00:00+00:00,11352.037109375,11398.203125,10528.029296875,10813.6396484375,8622664,0.0,0.0
2023-11-23 00:00:00+00:00,10813.203125,10813.203125,10361.30859375,10531.2890625,10027572,0.0,0.0
2023-11-24 00:00:00+00:00,10531.501953125,10540.8828125,9046.5478515625,9598.67578125,9569897,0.0,0.0
2023-11-25 00:00:00+00:00,9598.21484375,9598.21484375,7382.7392578125,8514.365234375,9374177,0.0,0.0
2023-11-26 00:00:00+00:00,8514.2958984375,8777.177734375,8080.0234375,8523.685546875,9405029,0.0,0.0
2023-11-27 00:00:00+00:00,8523.6201171875,8556.185546875,8039.81689453125,8109.6435546875,8701077,0.0,0.0
2023-11-28 00:00:00+00:00,8110.35595703125,8139.43359375,7516.861328125,7536.6796875,9087976,0.0,0.0
2023-11-29 00:00:00+00:00,7536.6123046875,7580.88330078125,5733.0849609375,6553.501953125,6665252,0.0,0.0
2023-11-30 00:00:00+00:00,6553.34716796875,7756.69384765625,6225.373046875,6625.90576171875,8030929,0.0,0.0
2023-12-01 00:00:00+00:00,6626.01318359375,7371.45068359375,6095.36376953125,6392.42578125,7879402,0.0,0.0
2023-12-02 00:00:00+00:00,6392.3251953125,6678.9267578125,6330.4453125,6406.578125,11075119,0.0,0.0
2023-12-03 00:00:00+00:00,6406.2392578125,6491.7734375,6299.943359375,6344.3125,11124111,0.0,0.0
2023-12-04 00:00:00+00:00,6344.27978515625,8011.0732421875,6344.27978515625,7893.2587890625,17412251,0.0,0.0
2023-12-05 00:00:00+00:00,7893.18408203125,9571.251953125,7777.5390625,9431.94140625,16072277,0.0,0.0
2023-12-06 00:00:00+00:00,9432.888671875,10313.6455078125,7859.09130859375,8818.73828125,16202293,0.0,0.0
2023-12-07 00:00:00+00:00,8819.4521484375,8861.990234375,7535.52294921875,8196.09765625,15846655,0.0,0.0
2023-12-08 00:00:00+00:00,8195.837890625,8436.8203125,7733.7001953125,7738.92529296875,15928517,0.0,0.0
2023-12-09 00:00:00+00:00,7738.8974609375,7764.80517578125,7223.71630859375,7355.60205078125,11244745,0.0,0.0
2023-12-10 00:00:00+00:00,7355.431640625,7426.59326171875,7095.853515625,7256.16796875,5890567,0.0,0.0
2023-12-11 00:00:00+00:00,7256.15673828125,7526.69287109375,6964.66259765625,6987.5087890625,6347502,0.0,0.0
2023-12-12 00:00:00+00:00,6988.06201171875,7091.19580078125,6759.3310546875,6852.35546875,6322336,0.0,0.0
2023-12-13 00:00:00+00:00,6852.49755859375,6977.0576171875,6372.6220703125,6454.13330078125,6057323,0.0,0.0
2023-12-14 00:00:00+00:00,6453.849609375,6486.90869140625,5993.91015625,6426.30029296875,6913125,0.0,0.0
2023-12-15 00:00:00+00:00,6426.19287109375,6596.50048828125,6081.56298828125,6551.70654296875,7599013,0.0,0.0
2023-12-16 00:00:00+00:00,6551.85888671875,6636.4736328125,6194.1484375,6325.34814453125,7014554,0.0,0.0
2023-12-17 00:00:00+00:00,6325.33740234375,6421.77880859375,6204.68505859375,6204.68505859375,7440708,0.0,0.0
2023-12-18 00:00:00+00:00,6204.9423828125,6206.55810546875,5701.5,5786.7431640625,6118709,0.0,0.0
2023-12-19 00:00:00+00:00,5786.7392578125,5956.37548828125,5459.07177734375,5537.56884765625,6847683,0.0,0.0
2023-12-20 00:00:00+00:00,5537.7109375,6031.48681640625,5254.7451171875,5606.47265625,4961879,0.0,0.0
2023-12-21 00:00:00+00:00,5611.99462890625,5646.17724609375,5031.29736328125,5411.8564453125,5081922,0.0,0.0
2023-12-22 00:00:00+00:00,5413.220703125,6117.92236328125,5293.6669921875,5913.9609375,5634121,0.0,0.0
2023-12-23 00:00:00+00:00,5916.33251953125,5955.8505859375,5472.1015625,5539.359375,4828137,0.0,0.0
2023-12-24 00:00:00+00:00,5535.9150390625,5590.83203125,5253.80419921875,5293.46240234375,4870423,0.0,0.0
2023-12-25 00:00:00+00:00,5294.3076171875,5325.20458984375,4946.91064453125,4977.41015625,5150238,0.0,0.0
2023-12-26 00:00:00+00:00,4973.99755859375,5063.19873046875,4796.3603515625,4991.8720703125,5658417,0.0,0.0
2023-12-27 00:00:00+00:00,4991.87890625,5006.16748046875,4827.99072265625,4851.97021484375,5347422,0.0,0.0
2023-12-28 00:00:00+00:00,4852.01123046875,4980.330078125,4623.08251953125,4980.330078125,4454974,0.0,0.0
2023-12-29 00:00:00+00:00,4980.2275390625,5449.43505859375,4954.2548828125,5067.0927734375,3619605,0.0,0.0
2023-12-30 00:00:00+00:00,5073.4267578125,5080.46240234375,4897.17626953125,4952.1376953125,3490833,0.0,0.0
2023-12-31 00:00:00+00:00,4951.74755859375,4955.68359375,4755.3046875,4844.7958984375,2745361,0.0,0.0
2024-01-01 00:00:00+00:00,4843.99365234375,4900.73681640625,4745.02392578125,4747.9521484375,3069132,0.0,0.0
2024-01-02 00:00:00+00:00,4748.5791015625,4809.48486328125,4664.1806640625,4724.12451171875,2761349,0.0,0.0
2024-01-03 00:00:00+00:00,4726.3935546875,4758.41796875,4553.72509765625,4644.505859375,1542127,0.0,0.0
2024-01-04 00:00:00+00:00,4638.3369140625,4773.65625,4544.5322265625,4726.79931640625,2447510,0.0,0.0
2024-01-05 00:00:00+00:00,4728.22216796875,4743.52294921875,4581.37646484375,4592.99658203125,2674713,0.0,0.0
2024-01-06 00:00:00+00:00,4589.44140625,4618.658203125,4147.23046875,4279.53515625,2654877,0.0,0.0
2024-01-07 00:00:00+00:00,4286.46875,4445.46240234375,4155.03173828125,4313.9228515625,2460418,0.0,0.0
2024-01-08 00:00:00+00:00,4304.92822265625,4576.130859375,4217.2080078125,4481.55322265625,2562268,0.0,0.0
2024-01-09 00:00:00+00:00,4484.37890625,4720.283203125,4442.4375,4616.45751953125,2024729,0.0,0.0
2024-01-10 00:00:00+00:00,4615.43017578125,4958.60009765625,4571.646484375,4882.865234375,2057670,0.0,0.0
2024-01-11 00:00:00+00:00,4883.48876953125,5155.72021484375,4856.30810546875,5139.2939453125,1909598,0.0,0.0
2024-01-12 00:00:00+00:00,5139.9033203125,5489.0615234375,5126.85693359375,5443.830078125,2171366,0.0,0.0
2024-01-13 00:00:00+00:00,5443.50146484375,5630.3310546875,5422.4716796875,5595.04345703125,1754172,0.0,0.0
2024-01-14 00:00:00+00:00,5595.04345703125,5923.92529296875,5586.1904296875,5921.04736328125,1912361,0.0,0.0
2024-01-15 00:00:00+00:00,5923.90869140625,6084.71484375,5904.74267578125,6060.068359375,1880338,0.0,0.0
2024-01-16 00:00:00+00:00,6059.97607421875,6244.92236328125,5986.740234375,6235.76513671875,1921752,0.0,0.0
2024-01-17 00:00:00+00:00,6235.9287109375,6360.94384765625,6131.0556640625,6335.7333984375,1871182,0.0,0.0
2024-01-18 00:00:00+00:00,6334.96484375,6500.16455078125,6253.1962890625,6415.927734375,1806359,0.0,0.0
2024-01-19 00:00:00+00:00,6415.927734375,6581.46875,6399.12060546875,6562.19189453125,2063901,0.0,0.0
