TIMESTAMP,PENGY_OPEN_PRICE_USD,PENGY_HIGH_PRICE_USD,PENGY_LOW_PRICE_USD,PENGY_CLOSE_PRICE_USD,PENGY_VOLUME_USD,PENGY_DIVIDENDS_USD,PENGY_STOCK_SPLITS_USD
2024-12-02 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,8.800000068731606e-05,8.900000102585182e-05,3582,0.0,0.0
2024-12-03 00:00:00+00:00,8.900000102585182e-05,9.100000170292333e-05,7.599999662488699e-05,8.099999831756577e-05,9566,0.0,0.0
2024-12-04 00:00:00+00:00,8.099999831756577e-05,0.00010399999882793054,8.099999831756577e-05,0.00010299999848939478,11967,0.0,0.0
2024-12-05 00:00:00+00:00,0.00010299999848939478,0.0001250000059371814,9.600000339560211e-05,9.699999645818025e-05,10713,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999747378752e-05,0.00010299999848939478,9.699999645818025e-05,9.699999645818025e-05,2297,0.0,0.0
2024-12-07 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.000000136438757e-05,9.40000027185306e-05,3036,0.0,0.0
2024-12-08 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,9.100000170292333e-05,9.600000339560211e-05,3698,0.0,0.0
2024-12-09 00:00:00+00:00,0.0012339999666437507,0.001339999958872795,0.0011480000102892518,0.00120900000911206,25291,0.0,0.0
2024-12-10 00:00:00+00:00,0.00120900000911206,0.001307999948039651,0.0009660000214353204,0.0010760000441223383,22645,0.0,0.0
2024-12-11 00:00:00+00:00,0.0010760000441223383,0.0011709999525919557,0.0010610000463202596,0.0011099999537691474,14952,0.0,0.0
2024-12-12 00:00:00+00:00,0.0011099999537691474,0.0011470000026747584,0.0009210000280290842,0.0009899999713525176,30295,0.0,0.0
2024-12-13 00:00:00+00:00,0.0009899999713525176,0.0010029999539256096,0.0007999999797903001,0.0009219999774359167,31639,0.0,0.0
2024-12-14 00:00:00+00:00,0.0009200000204145908,0.0009469999931752682,0.0008500000112690032,0.0008789999992586672,12879,0.0,0.0
2024-12-15 00:00:00+00:00,0.0008789999992586672,0.0008880000095814466,0.0007590000168420374,0.0008679999737069011,15989,0.0,0.0
2024-12-16 00:00:00+00:00,0.0008679999737069011,0.0009299999801442027,0.0007409999961964786,0.000826000003144145,27671,0.0,0.0
2024-12-17 00:00:00+00:00,0.000826000003144145,0.0010779999429360032,0.0008149999775923789,0.0008909999742172658,33515,0.0,0.0
2024-12-18 00:00:00+00:00,0.0008909999742172658,0.0009120000177063048,0.0007479999912902713,0.0008730000117793679,22683,0.0,0.0
2024-12-19 00:00:00+00:00,0.0008730000117793679,0.0008919999818317592,0.0007660000119358301,0.0008079999824985862,17174,0.0,0.0
2024-12-20 00:00:00+00:00,0.0008079999824985862,0.0008720000041648746,0.0007210000185295939,0.0008270000107586384,13692,0.0,0.0
2024-12-21 00:00:00+00:00,0.0008270000107586384,0.0008689999813213944,0.0007329999934881926,0.0007340000011026859,10522,0.0,0.0
2024-12-22 00:00:00+00:00,0.0007340000011026859,0.000750000006519258,0.0006000000284984708,0.0006280000088736415,23299,0.0,0.0
2024-12-23 00:00:00+00:00,0.0006280000088736415,0.0007730000070296228,0.0006280000088736415,0.00072900002123788,19424,0.0,0.0
2024-12-24 00:00:00+00:00,0.00072900002123788,0.000838999985717237,0.0007149999728426337,0.000826000003144145,5950,0.0,0.0
2024-12-25 00:00:00+00:00,0.000826000003144145,0.0008539999835193157,0.0007869999972172081,0.000805000017862767,6705,0.0,0.0
2024-12-26 00:00:00+00:00,0.000805000017862767,0.0008149999775923789,0.0007469999836757779,0.0007859999896027148,9488,0.0,0.0
2024-12-27 00:00:00+00:00,0.0007859999896027148,0.0008149999775923789,0.000742000003810972,0.000742000003810972,13457,0.0,0.0
2024-12-28 00:00:00+00:00,0.000742000003810972,0.000750000006519258,0.0006510000093840063,0.0006929999799467623,15058,0.0,0.0
2024-12-29 00:00:00+00:00,0.0006929999799467623,0.000699999975040555,0.0006259999936446548,0.0006309999735094607,6369,0.0,0.0
2024-12-30 00:00:00+00:00,0.0006309999735094607,0.0006709999870508909,0.0005699999746866524,0.000598000013269484,8512,0.0,0.0
2024-12-31 00:00:00+00:00,0.000598000013269484,0.0007329999934881926,0.0005959999980404973,0.0006810000049881637,12225,0.0,0.0
2025-01-01 00:00:00+00:00,0.0006810000049881637,0.0007130000158213079,0.0006189999985508621,0.0006730000022798777,8437,0.0,0.0
2025-01-02 00:00:00+00:00,0.0006730000022798777,0.000838999985717237,0.0006730000022798777,0.0007960000075399876,14453,0.0,0.0
2025-01-03 00:00:00+00:00,0.0007960000075399876,0.0010949999559670687,0.0007830000249668956,0.0009059999720193446,207898,0.0,0.0
2025-01-04 00:00:00+00:00,0.000901999999769032,0.0009110000100918114,0.0005619999719783664,0.0005849999724887311,222641,0.0,0.0
2025-01-05 00:00:00+00:00,0.0005849999724887311,0.0006949999951757491,0.0005740000051446259,0.0005810000002384186,167333,0.0,0.0
2025-01-06 00:00:00+00:00,0.0005810000002384186,0.000615999975707382,0.0005590000073425472,0.0005970000056549907,60923,0.0,0.0
2025-01-07 00:00:00+00:00,0.0005970000056549907,0.0006619999767281115,0.0005789999850094318,0.0006600000197067857,13110,0.0,0.0
2025-01-08 00:00:00+00:00,0.0006600000197067857,0.0006779999821446836,0.0005579999997280538,0.0005830000154674053,8728,0.0,0.0
2025-01-09 00:00:00+00:00,0.0005830000154674053,0.0005830000154674053,0.0004780000017490238,0.000522000016644597,9315,0.0,0.0
2025-01-10 00:00:00+00:00,0.000522000016644597,0.0005939999828115106,0.0005130000063218176,0.0005729999975301325,11483,0.0,0.0
2025-01-11 00:00:00+00:00,0.0005729999975301325,0.0005760000203736126,0.0005499999970197678,0.0005660000024363399,2723,0.0,0.0
2025-01-12 00:00:00+00:00,0.0005660000024363399,0.000645000021904707,0.0005210000090301037,0.0006399999838322401,15250,0.0,0.0
2025-01-13 00:00:00+00:00,0.0006399999838322401,0.0006489999941550195,0.0004039999912492931,0.0004450000124052167,136416,0.0,0.0
2025-01-14 00:00:00+00:00,0.0004450000124052167,0.00044800000614486635,0.000387999985832721,0.00041700000292621553,11016,0.0,0.0
2025-01-15 00:00:00+00:00,0.00041700000292621553,0.00046300000394694507,0.0003910000086762011,0.00046300000394694507,11191,0.0,0.0
2025-01-16 00:00:00+00:00,0.00046300000394694507,0.00046300000394694507,0.00041000000783242285,0.00042600001324899495,4193,0.0,0.0
2025-01-17 00:00:00+00:00,0.00042600001324899495,0.00042600001324899495,0.000311999989207834,0.00031800000579096377,13563,0.0,0.0
2025-01-18 00:00:00+00:00,0.00031800000579096377,0.00031900001340545714,6.70000008540228e-05,0.00013800000306218863,83762,0.0,0.0
2025-01-19 00:00:00+00:00,0.00013800000306218863,0.00017600000137463212,0.0001289999927394092,0.00013800000306218863,9567,0.0,0.0
2025-01-20 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,9.40000027185306e-05,0.00011100000119768083,12638,0.0,0.0
2025-01-21 00:00:00+00:00,0.00011100000119768083,0.00015300000086426735,9.999999747378752e-05,0.00014800000644754618,10241,0.0,0.0
2025-01-22 00:00:00+00:00,0.00014800000644754618,0.00015100000018719584,8.299999899463728e-05,0.00010299999848939478,19865,0.0,0.0
2025-01-23 00:00:00+00:00,0.00010299999848939478,0.00010599999950500205,8.600000001024455e-05,9.40000027185306e-05,4584,0.0,0.0
2025-01-24 00:00:00+00:00,9.40000027185306e-05,0.00011800000356743112,8.600000001024455e-05,0.00011100000119768083,13049,0.0,0.0
2025-01-25 00:00:00+00:00,0.00011100000119768083,0.00017299999308306724,0.00011000000085914508,0.00011800000356743112,28318,0.0,0.0
2025-01-26 00:00:00+00:00,0.00011800000356743112,0.00015799999528098851,0.00011800000356743112,0.0001320000010309741,11985,0.0,0.0
2025-01-27 00:00:00+00:00,0.0001320000010309741,0.0001320000010309741,0.00011700000322889537,0.0001230000052601099,6422,0.0,0.0
2025-01-28 00:00:00+00:00,0.0001230000052601099,0.0001250000059371814,8.800000068731606e-05,9.100000170292333e-05,4586,0.0,0.0
2025-01-29 00:00:00+00:00,9.100000170292333e-05,0.00019700000120792538,8.299999899463728e-05,0.00013899999612476677,43110,0.0,0.0
2025-01-30 00:00:00+00:00,0.00013899999612476677,0.0001740000006975606,0.00011999999696854502,0.0001289999927394092,29407,0.0,0.0
2025-01-31 00:00:00+00:00,0.0001289999927394092,0.0001320000010309741,0.00011300000187475234,0.00012599999899975955,7853,0.0,0.0
2025-02-01 00:00:00+00:00,0.00012599999899975955,0.0001340000017080456,0.00012099999730708078,0.0001230000052601099,4182,0.0,0.0
2025-02-02 00:00:00+00:00,0.0001230000052601099,0.00012799999967683107,0.00011800000356743112,0.0001230000052601099,1999,0.0,0.0
2025-02-03 00:00:00+00:00,0.0001230000052601099,0.0001230000052601099,9.7999996796716e-05,0.00011600000289035961,2260,0.0,0.0
2025-02-04 00:00:00+00:00,0.00011600000289035961,0.00011999999696854502,0.00011000000085914508,0.00011999999696854502,2853,0.0,0.0
2025-02-05 00:00:00+00:00,0.00011999999696854502,0.0003859999997075647,0.00011600000289035961,0.00020500000391621143,82342,0.0,0.0
2025-02-06 00:00:00+00:00,0.00020500000391621143,0.0002209999947808683,0.00014600000577047467,0.00014600000577047467,16199,0.0,0.0
2025-02-07 00:00:00+00:00,0.00014600000577047467,0.0001500000071246177,0.00011700000322889537,0.00011700000322889537,4472,0.0,0.0
2025-02-08 00:00:00+00:00,0.00011700000322889537,0.00011899999663000926,0.00011000000085914508,0.00011200000153621659,2428,0.0,0.0
2025-02-09 00:00:00+00:00,0.00011200000153621659,0.00012399999832268804,0.00011200000153621659,0.00011800000356743112,2362,0.0,0.0
2025-02-10 00:00:00+00:00,0.00011800000356743112,0.0001230000052601099,9.699999645818025e-05,0.00010800000018207356,5616,0.0,0.0
2025-02-11 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,9.000000136438757e-05,9.40000027185306e-05,2734,0.0,0.0
2025-02-12 00:00:00+00:00,9.40000027185306e-05,0.00012099999730708078,9.100000170292333e-05,0.00010900000052060932,13995,0.0,0.0
2025-02-13 00:00:00+00:00,0.00010900000052060932,0.00011200000153621659,0.00010299999848939478,0.00010299999848939478,617,0.0,0.0
2025-02-14 00:00:00+00:00,0.00010299999848939478,0.00010599999950500205,9.600000339560211e-05,0.00010599999950500205,2078,0.0,0.0
2025-02-15 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,9.999999747378752e-05,0.00010099999781232327,399,0.0,0.0
2025-02-16 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,9.200000204145908e-05,9.200000204145908e-05,355,0.0,0.0
2025-02-17 00:00:00+00:00,9.200000204145908e-05,0.00010399999882793054,8.900000102585182e-05,0.00010199999815085903,2325,0.0,0.0
2025-02-18 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,9.500000305706635e-05,9.699999645818025e-05,756,0.0,0.0
2025-02-19 00:00:00+00:00,9.699999645818025e-05,0.00011300000187475234,9.600000339560211e-05,0.00010699999984353781,4021,0.0,0.0
2025-02-20 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,8.600000001024455e-05,9.699999645818025e-05,3345,0.0,0.0
2025-02-21 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,9.000000136438757e-05,9.000000136438757e-05,1242,0.0,0.0
2025-02-22 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,8.70000003487803e-05,8.70000003487803e-05,2567,0.0,0.0
2025-02-23 00:00:00+00:00,8.70000003487803e-05,9.7999996796716e-05,8.199999865610152e-05,9.7999996796716e-05,3658,0.0,0.0
2025-02-24 00:00:00+00:00,9.7999996796716e-05,0.00010900000052060932,9.200000204145908e-05,9.500000305706635e-05,3893,0.0,0.0
2025-02-25 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,8.399999933317304e-05,8.800000068731606e-05,856,0.0,0.0
2025-02-26 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.399999933317304e-05,8.600000001024455e-05,467,0.0,0.0
2025-02-27 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,7.999999797903001e-05,8.199999865610152e-05,561,0.0,0.0
2025-02-28 00:00:00+00:00,8.199999865610152e-05,8.800000068731606e-05,7.699999696342275e-05,8.800000068731606e-05,145,0.0,0.0
2025-03-01 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.399999933317304e-05,8.499999967170879e-05,205,0.0,0.0
2025-03-02 00:00:00+00:00,8.499999967170879e-05,0.00010299999848939478,8.499999967170879e-05,0.00010199999815085903,158,0.0,0.0
2025-03-03 00:00:00+00:00,0.00010199999815085903,0.00010699999984353781,7.999999797903001e-05,7.999999797903001e-05,2657,0.0,0.0
2025-03-04 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,5.999999848427251e-05,7.500000356230885e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,7.500000356230885e-05,8.499999967170879e-05,7.500000356230885e-05,8.499999967170879e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.79999973019585e-05,7.79999973019585e-05,653,0.0,0.0
2025-03-07 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.400000322377309e-05,7.400000322377309e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.100000220816582e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.199999916134402e-05,6.299999949987978e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,6.299999949987978e-05,6.900000153109431e-05,6.299999949987978e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,6.900000153109431e-05,7.400000322377309e-05,6.900000153109431e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,7.100000220816582e-05,7.699999696342275e-05,7.000000186963007e-05,7.400000322377309e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,7.400000322377309e-05,8.499999967170879e-05,7.400000322377309e-05,8.499999967170879e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.299999899463728e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.899999764049426e-05,7.899999764049426e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,7.899999764049426e-05,8.199999865610152e-05,7.899999764049426e-05,8.099999831756577e-05,151,0.0,0.0
2025-03-18 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.599999662488699e-05,7.599999662488699e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,7.599999662488699e-05,8.199999865610152e-05,7.599999662488699e-05,8.199999865610152e-05,333,0.0,0.0
2025-03-20 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.699999696342275e-05,7.79999973019585e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,7.500000356230885e-05,7.500000356230885e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,7.500000356230885e-05,8.299999899463728e-05,7.400000322377309e-05,8.099999831756577e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.699999696342275e-05,8.099999831756577e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,8.099999831756577e-05,8.70000003487803e-05,7.000000186963007e-05,7.100000220816582e-05,3696,0.0,0.0
2025-03-25 00:00:00+00:00,7.100000220816582e-05,7.79999973019585e-05,7.000000186963007e-05,7.79999973019585e-05,879,0.0,0.0
2025-03-26 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.300000288523734e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.000000186963007e-05,7.000000186963007e-05,425,0.0,0.0
2025-03-28 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.500000017695129e-05,6.70000008540228e-05,414,0.0,0.0
2025-03-29 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,5.700000110664405e-05,6.0999998822808266e-05,1457,0.0,0.0
2025-03-30 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,6.0999998822808266e-05,6.199999916134402e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,6.199999916134402e-05,7.000000186963007e-05,6.199999916134402e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,6.399999983841553e-05,8.099999831756577e-05,6.399999983841553e-05,7.200000254670158e-05,4258,0.0,0.0
2025-04-03 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,6.299999949987978e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,6.800000119255856e-05,7.100000220816582e-05,6.800000119255856e-05,7.100000220816582e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.800000119255856e-05,7.000000186963007e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,7.000000186963007e-05,7.400000322377309e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.500000042957254e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,6.299999949987978e-05,6.600000051548705e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,6.199999916134402e-05,7.300000288523734e-05,6.199999916134402e-05,7.300000288523734e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.399999983841553e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.900000153109431e-05,7.400000322377309e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,7.400000322377309e-05,8.199999865610152e-05,7.400000322377309e-05,8.199999865610152e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,8.099999831756577e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.400000322377309e-05,7.400000322377309e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.500000017695129e-05,6.70000008540228e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,6.70000008540228e-05,7.000000186963007e-05,6.600000051548705e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.500000017695129e-05,6.600000051548705e-05,661,0.0,0.0
2025-04-19 00:00:00+00:00,6.600000051548705e-05,7.300000288523734e-05,6.600000051548705e-05,7.200000254670158e-05,489,0.0,0.0
2025-04-20 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.600000051548705e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,6.600000051548705e-05,7.200000254670158e-05,6.600000051548705e-05,7.200000254670158e-05,0,0.0,0.0
2025-04-23 00:00:00+00:00,7.200000254670158e-05,7.79999973019585e-05,7.200000254670158e-05,7.400000322377309e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,7.200000254670158e-05,7.599999662488699e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,7.599999662488699e-05,7.999999797903001e-05,7.599999662488699e-05,7.999999797903001e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,7.999999797903001e-05,8.499999967170879e-05,7.999999797903001e-05,8.499999967170879e-05,0,0.0,0.0
2025-04-27 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,8.299999899463728e-05,8.299999899463728e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.699999696342275e-05,8.099999831756577e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,8.099999831756577e-05,8.099999831756577e-05,0,0.0,0.0
2025-04-30 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.899999764049426e-05,7.899999764049426e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,7.899999764049426e-05,8.800000068731606e-05,7.899999764049426e-05,8.800000068731606e-05,1253,0.0,0.0
2025-05-02 00:00:00+00:00,8.800000068731606e-05,9.899999713525176e-05,8.800000068731606e-05,9.699999645818025e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.300000237999484e-05,9.40000027185306e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,9.300000237999484e-05,9.40000027185306e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,9.40000027185306e-05,9.500000305706635e-05,9.40000027185306e-05,9.500000305706635e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,8.900000102585182e-05,9.200000204145908e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,9.200000204145908e-05,9.300000237999484e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,9.000000136438757e-05,9.600000339560211e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,9.600000339560211e-05,0.00010299999848939478,9.500000305706635e-05,0.00010299999848939478,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,0.00010299999848939478,0.00010800000018207356,1117,0.0,0.0
2025-05-11 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,0.0001049999991664663,0.00010599999950500205,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,9.500000305706635e-05,9.699999645818025e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,9.699999645818025e-05,0.00010399999882793054,9.699999645818025e-05,9.999999747378752e-05,194,0.0,0.0
2025-05-14 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,9.100000170292333e-05,9.200000204145908e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.600000001024455e-05,8.600000001024455e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,8.600000001024455e-05,8.800000068731606e-05,8.499999967170879e-05,8.499999967170879e-05,280,0.0,0.0
2025-05-17 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.299999899463728e-05,8.499999967170879e-05,147,0.0,0.0
2025-05-18 00:00:00+00:00,8.499999967170879e-05,8.900000102585182e-05,8.499999967170879e-05,8.600000001024455e-05,268,0.0,0.0
2025-05-19 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.099999831756577e-05,8.299999899463728e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.099999831756577e-05,8.099999831756577e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,8.099999831756577e-05,9.000000136438757e-05,8.099999831756577e-05,9.000000136438757e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,9.000000136438757e-05,9.500000305706635e-05,9.000000136438757e-05,9.500000305706635e-05,397,0.0,0.0
