TIMESTAMP,AXLUSDC_OPEN_PRICE_USD,AXLUSDC_HIGH_PRICE_USD,AXLUSDC_LOW_PRICE_USD,AXLUSDC_CLOSE_PRICE_USD,AXLUSDC_VOLUME_USD,AXLUSDC_DIVIDENDS_USD,AXLUSDC_STOCK_SPLITS_USD
2022-08-18 00:00:00+00:00,0.9778460264205933,1.0466419458389282,0.9640880227088928,1.0087339878082275,0,0.0,0.0
2022-08-19 00:00:00+00:00,1.008705973625183,1.041098952293396,0.9255489706993103,1.0035589933395386,0,0.0,0.0
2022-08-20 00:00:00+00:00,1.0034639835357666,1.0364489555358887,0.9164749979972839,1.0031869411468506,0,0.0,0.0
2022-08-21 00:00:00+00:00,1.0031150579452515,1.05103600025177,0.9762910008430481,1.0058239698410034,0,0.0,0.0
2022-08-22 00:00:00+00:00,0.9898930191993713,1.0391490459442139,0.9820590019226074,1.0135430097579956,0,0.0,0.0
2022-08-23 00:00:00+00:00,1.0135639905929565,1.031775951385498,0.9723520278930664,0.9997469782829285,0,0.0,0.0
2022-08-24 00:00:00+00:00,0.9997469782829285,1.0289520025253296,0.9866610169410706,0.9885820150375366,0,0.0,0.0
2022-08-25 00:00:00+00:00,0.9885479807853699,1.0344929695129395,0.9716320037841797,0.9980459809303284,0,0.0,0.0
2022-08-26 00:00:00+00:00,0.9980229735374451,1.0326730012893677,0.9627439975738525,0.9955270290374756,0,0.0,0.0
2022-08-27 00:00:00+00:00,0.9955819845199585,1.0394270420074463,0.9456560015678406,1.020198941230774,0,0.0,0.0
2022-08-28 00:00:00+00:00,1.0201469659805298,1.0365070104599,0.9680430293083191,0.9680609703063965,0,0.0,0.0
2022-08-29 00:00:00+00:00,0.9681069850921631,1.0318939685821533,0.9542530179023743,1.0134090185165405,0,0.0,0.0
2022-08-30 00:00:00+00:00,1.0134129524230957,1.0598100423812866,0.9524400234222412,1.0237890481948853,0,0.0,0.0
2022-08-31 00:00:00+00:00,1.023813009262085,1.028188943862915,0.9842079877853394,0.9843590259552002,0,0.0,0.0
2022-09-01 00:00:00+00:00,0.9843590259552002,1.014644980430603,0.9843590259552002,1.0115350484848022,0,0.0,0.0
2022-09-02 00:00:00+00:00,1.0115289688110352,1.038869023323059,0.9673680067062378,0.9902240037918091,0,0.0,0.0
2022-09-03 00:00:00+00:00,0.9902269840240479,1.0608340501785278,0.9800009727478027,1.0230460166931152,0,0.0,0.0
2022-09-04 00:00:00+00:00,1.0230460166931152,1.0230460166931152,1.0230460166931152,1.0230460166931152,0,0.0,0.0
2022-09-05 00:00:00+00:00,1.0230460166931152,1.0230460166931152,0.9770709872245789,1.0030959844589233,0,0.0,0.0
2022-09-06 00:00:00+00:00,1.0030959844589233,1.0030959844589233,1.0030959844589233,1.0030959844589233,0,0.0,0.0
2022-09-07 00:00:00+00:00,1.0030959844589233,1.047098994255066,0.9817129969596863,0.9962700009346008,0,0.0,0.0
2022-09-08 00:00:00+00:00,0.9962480068206787,1.0364400148391724,0.9755240082740784,1.0044009685516357,0,0.0,0.0
2022-09-09 00:00:00+00:00,1.0043699741363525,1.1344740390777588,0.9680600166320801,1.0077439546585083,0,0.0,0.0
2022-09-10 00:00:00+00:00,1.007822036743164,1.0284299850463867,0.9725750088691711,1.015483021736145,0,0.0,0.0
2022-09-11 00:00:00+00:00,1.0154409408569336,1.0325169563293457,0.9828659892082214,0.996658980846405,0,0.0,0.0
2022-09-12 00:00:00+00:00,0.996658980846405,1.0942180156707764,0.9479479789733887,1.003322958946228,0,0.0,0.0
2022-09-13 00:00:00+00:00,1.0034379959106445,1.0574870109558105,0.9353500008583069,0.9927390217781067,0,0.0,0.0
2022-09-14 00:00:00+00:00,0.9919790029525757,1.031190037727356,0.9564390182495117,0.9929109811782837,0,0.0,0.0
2022-09-15 00:00:00+00:00,0.9929109811782837,1.017467975616455,0.9631059765815735,0.9650830030441284,0,0.0,0.0
2022-09-16 00:00:00+00:00,0.9650830030441284,0.9650830030441284,0.9650830030441284,0.9650830030441284,0,0.0,0.0
2022-09-17 00:00:00+00:00,0.9650830030441284,0.9650830030441284,0.9650830030441284,0.9650830030441284,0,0.0,0.0
2022-09-18 00:00:00+00:00,0.9650830030441284,0.9650830030441284,0.9650830030441284,0.9650830030441284,0,0.0,0.0
2022-09-19 00:00:00+00:00,0.9650830030441284,0.9650830030441284,0.9650830030441284,0.9650830030441284,0,0.0,0.0
2022-09-20 00:00:00+00:00,0.9650830030441284,0.9650830030441284,0.9650830030441284,0.9650830030441284,0,0.0,0.0
2022-09-21 00:00:00+00:00,0.9650830030441284,0.9650830030441284,0.9650830030441284,0.9650830030441284,0,0.0,0.0
2025-06-01 00:00:00+00:00,1.0004856586456299,1.0009821653366089,0.9983568787574768,0.9994096755981445,2617509,0.0,0.0
